,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,0,-5653.8714780807495,28.278146266937256,0.0,0.9999999999999999,63.52672288243428,0.0,False,log
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,1,-5654.412445068359,28.49788522720337,0.5409669876098633,4.996003610813204e-16,63.50123544385004,0.1654024838571241,False,log
principled_salience_stop_regularized_2x2_inc_rec,2,-6400.444313049316,40.989662647247314,746.5728349685669,2.789435349370706e-15,53.5569172232666,33.60620092926008,False,log
principled_salience_stop_regularized_2x2_inc_static,3,-6402.213464260101,40.854692459106445,748.3419861793518,0.0,53.526983780049875,33.603471524560725,False,log
