relevant_property,sharpness,utterance_code,utterance_label,human_mean,human_lo,human_hi,n,model_mean,model_lo,model_hi,model,condition,signed_residual,abs_residual,human_mean_covered_by_model_ci,model_mean_covered_by_human_ci
both,blurred,0,D,0.0,0.0,0.0,566,0.037766784452296816,0.022968197879858657,0.054770318021201414,principled_salience_stop_regularized_2x2_inc_rec,both | blurred,0.037766784452296816,0.037766784452296816,False,False
both,blurred,1,DC,0.06890459363957598,0.04946996466431095,0.09010600706713781,566,0.19236395759717315,0.15808303886925795,0.22791519434628976,principled_salience_stop_regularized_2x2_inc_rec,both | blurred,0.12345936395759717,0.12345936395759717,False,False
both,blurred,2,DCF,0.30918727915194344,0.2703180212014134,0.3480565371024735,566,0.15928975265017667,0.12897526501766785,0.19081272084805653,principled_salience_stop_regularized_2x2_inc_rec,both | blurred,-0.14989752650176677,0.14989752650176677,False,False
both,blurred,3,DF,0.08480565371024736,0.061837455830388695,0.10777385159010601,566,0.03735689045936396,0.02120141342756184,0.053003533568904596,principled_salience_stop_regularized_2x2_inc_rec,both | blurred,-0.047448763250883395,0.047448763250883395,False,False
both,blurred,4,DFC,0.030035335689045935,0.0176678445229682,0.044169611307420496,566,0.021968197879858656,0.01060070671378092,0.03356890459363958,principled_salience_stop_regularized_2x2_inc_rec,both | blurred,-0.008067137809187278,0.008067137809187278,True,True
both,blurred,5,C,0.0088339222614841,0.0017667844522968198,0.0176678445229682,566,0.2432791519434629,0.2057862190812721,0.2773851590106007,principled_salience_stop_regularized_2x2_inc_rec,both | blurred,0.23444522968197878,0.23444522968197878,False,False
both,blurred,6,CD,0.0088339222614841,0.0017667844522968198,0.0176678445229682,566,0.01520494699646643,0.00530035335689046,0.026501766784452298,principled_salience_stop_regularized_2x2_inc_rec,both | blurred,0.006371024734982331,0.006371024734982331,True,True
both,blurred,7,CDF,0.05123674911660778,0.03356890459363958,0.0706713780918728,566,0.071226148409894,0.05123674911660778,0.09363957597173145,principled_salience_stop_regularized_2x2_inc_rec,both | blurred,0.01998939929328622,0.01998939929328622,True,False
both,blurred,8,CF,0.2703180212014134,0.2332155477031802,0.30565371024734983,566,0.11940636042402826,0.09187279151943463,0.14840989399293286,principled_salience_stop_regularized_2x2_inc_rec,both | blurred,-0.15091166077738516,0.15091166077738516,False,False
both,blurred,9,CFD,0.0035335689045936395,0.0,0.0088339222614841,566,0.030452296819787984,0.0176678445229682,0.044169611307420496,principled_salience_stop_regularized_2x2_inc_rec,both | blurred,0.026918727915194344,0.026918727915194344,False,False
both,blurred,10,F,0.1166077738515901,0.09010600706713781,0.14487632508833923,566,0.04071024734982332,0.024734982332155476,0.057464664310954025,principled_salience_stop_regularized_2x2_inc_rec,both | blurred,-0.07589752650176679,0.07589752650176679,False,False
both,blurred,11,FD,0.0017667844522968198,0.0,0.00530035335689046,566,0.002328573056944196,0.0017667844522968198,0.00530035335689046,principled_salience_stop_regularized_2x2_inc_rec,both | blurred,0.0005617886046473761,0.0005617886046473761,True,True
both,blurred,12,FDC,0.00530035335689046,0.0,0.012367491166077738,566,0.0038155908359461836,0.0017667844522968198,0.0088339222614841,principled_salience_stop_regularized_2x2_inc_rec,both | blurred,-0.0014847625209442761,0.0014847625209442761,True,True
both,blurred,13,FC,0.04063604240282685,0.024734982332155476,0.05653710247349823,566,0.022763250883392226,0.01060070671378092,0.037102473498233215,principled_salience_stop_regularized_2x2_inc_rec,both | blurred,-0.017872791519434626,0.017872791519434626,False,False
both,blurred,14,FCD,0.0,0.0,0.0,566,0.0044588375116655634,0.0017667844522968198,0.01060070671378092,principled_salience_stop_regularized_2x2_inc_rec,both | blurred,0.0044588375116655634,0.0044588375116655634,False,False
both,sharp,0,D,0.0,0.0,0.0,503,0.04796819085487078,0.02982107355864811,0.06759443339960239,principled_salience_stop_regularized_2x2_inc_rec,both | sharp,0.04796819085487078,0.04796819085487078,False,False
both,sharp,1,DC,0.19681908548707752,0.1610337972166998,0.23260437375745527,503,0.2394393638170974,0.19975149105367795,0.27435387673956263,principled_salience_stop_regularized_2x2_inc_rec,both | sharp,0.042620278330019884,0.042620278330019884,False,False
