model,scope,n_points,r,r2,mae,rmse,slope,intercept
principled,all_cells,90,0.702435679925384,0.49341588443223655,0.05244560899309298,0.0911418804473303,0.4425629831456175,0.037348207789072614
principled,nonzero_cells,90,0.702435679925384,0.49341588443223655,0.05244560899309298,0.0911418804473303,0.4425629831456175,0.037348207789072614
principled_no_uncertainty_len,all_cells,90,0.7012217824639386,0.49171198820190326,0.052594694726836866,0.0912590769432402,0.44285721186612914,0.03733908698498173
principled_no_uncertainty_len,nonzero_cells,90,0.7012217824639386,0.49171198820190326,0.052594694726836866,0.0912590769432402,0.44285721186612914,0.03733908698498173
