,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
incremental_recursive,0,-2774.080696582794,64.80538558959961,0.0,0.7317545881045939,44.757035144132885,0.0,True,log
incremental_static,1,-2774.137773513794,65.12633895874023,0.05707693099975586,0.0,44.755327449438745,0.17795030660508207,True,log
incremental_static_free_color,2,-2774.3116636276245,65.73417806625366,0.23096704483032227,0.2682454118954062,44.7120433207537,0.9984881853420907,True,log
incremental_free_color,3,-2774.9662475585938,66.07903099060059,0.8855509757995605,2.463307335887066e-16,44.72471907350356,1.0799227144846633,True,log
