candidate,baseline,semantics,planning_scale,summary_type,relevant_property,sharpness,category,baseline_signed_residual,candidate_signed_residual,baseline_abs_residual,candidate_abs_residual,abs_residual_reduction
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,selection,both,blurred,redundant_form,-0.3726883907067148,-0.40581551978462616,0.3726883907067148,0.40581551978462616,-0.03312712907791138
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,selection,both,sharp,redundant_form,-0.29741680562930106,-0.3249225610538006,0.29741680562930106,0.3249225610538006,-0.02750575542449951
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,selection,both,blurred,colour_only,0.2207475965771007,0.030060871497087405,0.2207475965771007,0.030060871497087405,0.19068672508001328
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,selection,both,sharp,colour_only,0.16282773448843424,0.0026914967479175628,0.16282773448843424,0.0026914967479175628,0.16013623774051666
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,overinformativeness,second,blurred,over_minimal_length,0.3102694255054032,0.5641597610652482,0.3102694255054032,0.5641597610652482,-0.253890335559845
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,overinformativeness,second,sharp,over_minimal_length,0.4046934516835418,0.6388042838978973,0.4046934516835418,0.6388042838978973,-0.23411083221435552
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,selection,second,blurred,colour_only,0.016206537955372136,-0.19075380114379664,0.016206537955372136,0.19075380114379664,-0.1745472631884245
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,selection,second,sharp,colour_only,-0.062111930844012175,-0.2558812013981971,0.062111930844012175,0.2558812013981971,-0.1937692705541849
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,selection,first,blurred,size_only,-0.0011421533731313868,0.03191626645051516,0.0011421533731313868,0.03191626645051516,-0.030774113077383772
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,selection,first,sharp,size_only,-0.125302488927974,-0.10360234511388708,0.125302488927974,0.10360234511388708,0.021700143814086914
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,selection,first,blurred,size_colour,0.1595457780819673,0.3082458216410417,0.1595457780819673,0.3082458216410417,-0.1487000435590744
