,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_static_fixedeps,0,-5219.623766899109,65.55512857437134,0.0,0.976146150143197,65.19585174579224,0.0,False,log
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,1,-5220.3577308654785,65.1603569984436,0.7339639663696289,5.900277117312123e-16,65.18309083021566,0.3078814908881614,False,log
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_glob_static_fixedeps,2,-5628.552221298218,39.303969383239746,408.9284543991089,4.58346468418247e-17,62.76943616941863,25.408693067494838,False,log
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_glob_rec_fixedeps,3,-5628.580277442932,39.181640625,408.95651054382324,0.02385384985680232,62.76388879433669,25.414762155023176,False,log
