model,scope,n_points,r,r2,mae,rmse,slope,intercept
production_anchor_reliabilitybackup_logalpha_2x2_glob_rec,all_cells,6,0.40620781114095883,0.16500478583192887,0.10408183047523008,0.11405561797072483,0.0006169812453986588,0.6809009167475647
production_anchor_reliabilitybackup_logalpha_2x2_glob_rec,nonzero_cells,6,0.40620781114095883,0.16500478583192887,0.10408183047523008,0.11405561797072483,0.0006169812453986588,0.6809009167475647
production_anchor_reliabilitybackup_logalpha_2x2_glob_static,all_cells,6,0.4645942843080178,0.21584784901167928,0.10406864791462726,0.11404407950784144,0.0007145916560890765,0.6808368528322424
production_anchor_reliabilitybackup_logalpha_2x2_glob_static,nonzero_cells,6,0.4645942843080178,0.21584784901167928,0.10406864791462726,0.11404407950784144,0.0007145916560890765,0.6808368528322424
production_anchor_reliabilitybackup_logalpha_2x2_inc_rec,all_cells,6,0.8783100465872437,0.7714285379360861,0.07858894377301044,0.08322788994181865,0.2869803727607943,0.48596249378803164
production_anchor_reliabilitybackup_logalpha_2x2_inc_rec,nonzero_cells,6,0.8783100465872437,0.7714285379360861,0.07858894377301044,0.08322788994181865,0.2869803727607943,0.48596249378803164
production_anchor_reliabilitybackup_logalpha_2x2_inc_static,all_cells,6,0.878320419643101,0.7714467595620331,0.07853088884899921,0.0831842826332057,0.28732812188792317,0.4857842144288018
production_anchor_reliabilitybackup_logalpha_2x2_inc_static,nonzero_cells,6,0.878320419643101,0.7714467595620331,0.07853088884899921,0.0831842826332057,0.28732812188792317,0.4857842144288018
