model,rank,elpd_loo,p_loo,elpd_diff,elpd_loo_se,dse,loo_warning,scale,delta_elpd_from_best,ppc_rmse,ppc_mae,ppc_r,ppc_r2,ppc_scope,diagnostic_status,max_r_hat,n_r_hat_gt_1_01,n_r_hat_gt_1_05,min_ess_bulk,min_ess_tail,n_divergent,divergence_rate,n_parameters_x,n_parameters_y,complexity,complexity_source,diagnostics_ok,complete_objectives,eligible_for_frontier,posterior_pareto_frontier
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0,-5292.826969623566,52.16674613952637,0.0,63.73853835431176,0.0,False,log,0.0,0.0411632697751174,0.0228265824905228,0.9476655960188626,0.898070081877786,all_cells,pass,1.0,0,0,559.0,829.0,0,0.0,8,8,8,n_parameters,True,True,True,True
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,1,-5294.2155084609985,51.60803699493408,1.388538837432861,63.72847356076224,0.2880924587700371,False,log,-1.3885388374328613,0.0412255795670946,0.0228573026297722,0.9474847128825984,0.8977272811462197,all_cells,pass,1.0,0,0,496.0,606.0,0,0.0,8,8,8,n_parameters,True,True,True,False
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,2,-5643.377087593079,6.329853534698486,350.55011796951294,63.169055195520315,23.704591803179955,False,log,-350.55011796951294,0.052797863297467,0.0323142616529427,0.9110263913860116,0.8299690858018186,all_cells,fail,1.34,7,6,10.0,6.0,0,0.0,8,8,8,n_parameters,False,True,False,False
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,3,-5643.615892410278,6.546998500823975,350.78892278671265,63.43711810013747,23.728370997934476,True,log,-350.78892278671265,0.0528463002680356,0.0322269871217397,0.9110303685784548,0.8299763324721952,all_cells,fail,1.63,5,1,7.0,18.0,0,0.0,8,8,8,n_parameters,False,True,False,False
