semantics,summary_type,relevant_property,sharpness,category,global_proportion,incremental_proportion,global_model,incremental_model,delta_incremental_minus_global,abs_delta_incremental_global
context_fixed,length,second,sharp,two_adjectives,0.23675888872594486,0.21654024889131251,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.020218639834632346,0.020218639834632346
context_fixed,length,first,sharp,one_adjective,0.176775563171928,0.15843539459280634,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.018340168579121657,0.018340168579121657
context_fixed,length,both,blurred,two_adjectives,0.49658422309449346,0.4794393545877917,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.01714486850670177,0.01714486850670177
context_fixed,length,first,blurred,three_adjectives,0.27027029112099343,0.28368564510816163,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.0134153539871682,0.0134153539871682
context_fixed,length,second,blurred,two_adjectives,0.23758815465102984,0.22533416352479105,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.012253991126238789,0.012253991126238789
context_fixed,length,second,blurred,three_adjectives,0.05544828698864506,0.04730526442749219,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.008143022561152874,0.008143022561152874
context_fixed,length,second,sharp,three_adjectives,0.0602897850417849,0.057015857468236716,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.003273927573548184,0.003273927573548184
context_fixed,length,both,sharp,three_adjectives,0.4313814880872199,0.4333962047784259,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.002014716691206009,0.002014716691206009
context_fixed,order,both,blurred,colour_initial_multi,0.2481810089291841,0.37119936992452235,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.12301836099533825,0.12301836099533825
context_fixed,order,both,blurred,size_initial_multi,0.5337530526861216,0.41987995594054195,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.11387309674557966,0.11387309674557966
context_fixed,order,second,blurred,colour_initial_multi,0.11999309201105973,0.1969617444460275,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.07696865243496775,0.07696865243496775
context_fixed,order,both,blurred,form_initial_multi,0.12688685254586202,0.0541786835521145,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.07270816899374752,0.07270816899374752
context_fixed,order,first,sharp,size_initial_multi,0.6950445778026921,0.7640997642368585,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.06905518643416642,0.06905518643416642
context_fixed,order,both,sharp,form_initial_multi,0.11282708555291762,0.04547385189724957,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.06735323365566806,0.06735323365566806
context_fixed,order,second,sharp,colour_initial_multi,0.10676677131560341,0.1716225276334407,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.0648557563178373,0.0648557563178373
context_fixed,order,both,blurred,single_adjective,0.09117908583883219,0.15474199058282123,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.06356290474398904,0.06356290474398904
context_fixed,order,second,blurred,size_initial_multi,0.1126964639120332,0.05917877072524431,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.05351769318678889,0.05351769318678889
context_fixed,order,second,sharp,size_initial_multi,0.13664860240623472,0.0847217213342962,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.05192688107193852,0.05192688107193852
context_fixed,order,both,sharp,colour_initial_multi,0.2144871159539325,0.2647205541489818,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.05023343819504933,0.05023343819504933
context_fixed,order,both,sharp,single_adjective,0.0863771934728718,0.13430366260732254,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.04792646913445074,0.04792646913445074
context_fixed,order,second,blurred,form_initial_multi,0.060346885716581984,0.01649891278101148,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.04384797293557051,0.04384797293557051
context_fixed,order,first,blurred,form_initial_multi,0.07298892560828779,0.034775991766836885,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.038212933841450906,0.038212933841450906
context_fixed,order,second,sharp,form_initial_multi,0.05363330004589162,0.01721185739181233,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.03642144265407929,0.03642144265407929
context_fixed,order,both,sharp,size_initial_multi,0.586308605020278,0.555501931346446,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.030806673673832052,0.030806673673832052
context_fixed,order,first,sharp,form_initial_multi,0.05221874166623249,0.022042455348431883,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.03017628631780061,0.03017628631780061
context_fixed,order,first,blurred,single_adjective,0.14549348926153963,0.17355360635019249,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.02806011708865286,0.02806011708865286
context_fixed,order,second,sharp,single_adjective,0.7029513262322702,0.7264438936404506,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.023492567408180398,0.023492567408180398
context_fixed,order,first,sharp,colour_initial_multi,0.07596111735914743,0.05542238582190322,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.020538731537244212,0.020538731537244212
context_fixed,order,second,blurred,single_adjective,0.706963558360325,0.7273605720477169,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.020397013687391885,0.020397013687391885
context_fixed,order,first,blurred,size_initial_multi,0.6605742610112065,0.6808048725137599,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.02023061150255334,0.02023061150255334
context_fixed,order,first,sharp,single_adjective,0.176775563171928,0.15843539459280634,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.018340168579121657,0.018340168579121657
context_fixed,order,first,blurred,colour_initial_multi,0.120943324118966,0.11086552936921072,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.010077794749755273,0.010077794749755273
context_fixed,overinformativeness,both,blurred,under_minimal_length,0.09117908583883219,0.15474199058282123,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.06356290474398904,0.06356290474398904
context_fixed,overinformativeness,both,sharp,minimal_length,0.4822413184399083,0.4323001326142515,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.04994118582565682,0.04994118582565682
context_fixed,overinformativeness,both,sharp,under_minimal_length,0.0863771934728718,0.13430366260732254,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.04792646913445074,0.04792646913445074
context_fixed,overinformativeness,both,blurred,over_minimal_length,0.4122366910666743,0.3658186548293871,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.04641803623728724,0.04641803623728724
context_fixed,overinformativeness,first,blurred,minimal_length,0.14549348926153963,0.17355360635019249,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.02806011708865286,0.02806011708865286
context_fixed,overinformativeness,first,blurred,over_minimal_length,0.8545065107384603,0.8264463936498074,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.02806011708865286,0.02806011708865286
context_fixed,overinformativeness,second,sharp,over_minimal_length,0.29704867376772975,0.27355610635954924,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.02349256740818051,0.02349256740818051
context_fixed,overinformativeness,second,sharp,minimal_length,0.7029513262322702,0.7264438936404506,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.023492567408180398,0.023492567408180398
context_fixed,overinformativeness,second,blurred,minimal_length,0.706963558360325,0.7273605720477169,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.020397013687391885,0.020397013687391885
context_fixed,overinformativeness,second,blurred,over_minimal_length,0.2930364416396749,0.27263942795228324,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.020397013687391663,0.020397013687391663
context_fixed,overinformativeness,first,sharp,over_minimal_length,0.823224436828072,0.8415646054071937,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.018340168579121685,0.018340168579121685
context_fixed,overinformativeness,first,sharp,minimal_length,0.176775563171928,0.15843539459280634,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.018340168579121657,0.018340168579121657
context_fixed,overinformativeness,both,blurred,minimal_length,0.49658422309449346,0.4794393545877917,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.01714486850670177,0.01714486850670177
context_fixed,overinformativeness,both,sharp,over_minimal_length,0.4313814880872199,0.4333962047784259,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.002014716691206009,0.002014716691206009
context_fixed,selection,first,sharp,size_only,0.14477560018168054,0.11573472226080116,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.02904087792087938,0.02904087792087938
context_fixed,selection,first,sharp,redundant_form,0.7769476966124694,0.8035410830280213,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.026593386415551867,0.026593386415551867
context_fixed,selection,second,sharp,size_colour,0.0844267543808213,0.05934132115186485,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.02508543322895645,0.02508543322895645
context_fixed,selection,second,blurred,size_colour,0.06543482735778107,0.04233631458167111,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.023098512776109963,0.023098512776109963
context_fixed,selection,both,blurred,size_colour,0.09773025354619051,0.07591429599943103,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.021815957546759482,0.021815957546759482
context_fixed,selection,both,sharp,size_colour,0.1156958587293017,0.09743475739835936,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.018261101330942345,0.018261101330942345
context_fixed,selection,both,blurred,colour_only,0.0448833464813784,0.06277708616041158,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.017893739679033183,0.017893739679033183
context_fixed,selection,second,sharp,colour_only,0.6940451724621611,0.7074116672927397,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.013366494830578612,0.013366494830578612
context_fixed,selection,second,blurred,colour_only,0.699228662281794,0.7116823008938117,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.012453638612017648,0.012453638612017648
context_fixed,selection,both,sharp,size_only,0.007708610959791806,0.019139788592174595,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.01143117763238279,0.01143117763238279
context_fixed,selection,first,blurred,redundant_form,0.8258951187462089,0.8152990517291634,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.010596067017045518,0.010596067017045518
context_fixed,selection,both,sharp,colour_only,0.04127351528427573,0.050266231610316466,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.008992716326040734,0.008992716326040734
context_fixed,selection,both,blurred,size_only,0.006023139858010619,0.01437172056762225,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.008348580709611631,0.008348580709611631
context_fixed,selection,second,blurred,redundant_form,0.2321505247216622,0.23916562082900825,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.007015096107346047,0.007015096107346047
context_fixed,selection,second,sharp,redundant_form,0.21737160856513443,0.2235174364749457,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.0061458279098112745,0.0061458279098112745
context_fixed,selection,second,sharp,size_only,0.004156464591883174,0.009729575080449571,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.0055731104885663975,0.0055731104885663975
context_fixed,selection,first,blurred,size_only,0.09781050669558769,0.10289059188867593,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.005080085193088238,0.005080085193088238
context_fixed,selection,both,blurred,redundant_form,0.8513632601144204,0.8469368972725352,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.004426362841885245,0.004426362841885245
context_fixed,selection,second,blurred,size_only,0.003185985638762608,0.006815763695509104,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.003629778056746496,0.003629778056746496
context_fixed,selection,first,blurred,size_colour,0.05831365364656617,0.061940884623158936,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.003627230976592767,0.003627230976592767
context_fixed,selection,first,sharp,size_colour,0.06593119221400559,0.0690190795914748,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.003087887377469206,0.003087887377469206
context_fixed,selection,both,sharp,redundant_form,0.8353220150266307,0.8331592223991495,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.0021627926274812026,0.0021627926274812026
context_fixed,selection,first,blurred,colour_only,0.017980720911637223,0.019869471759001653,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.0018887508473644302,0.0018887508473644302
context_fixed,selection,first,sharp,colour_only,0.012345510991844492,0.011705115119702788,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,-0.0006403958721417045,0.0006403958721417045
context_updating,length,both,blurred,one_adjective,0.08990261026935467,0.1542737879527226,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.06437117768336792,0.06437117768336792
context_updating,length,first,sharp,three_adjectives,0.23895160712144742,0.2995428210259598,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.06059121390451239,0.06059121390451239
context_updating,length,both,sharp,one_adjective,0.08621316728491521,0.13509224013429527,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.04887907284938006,0.04887907284938006
context_updating,length,both,sharp,two_adjectives,0.4801318209677633,0.43148988646014996,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.04864193450761334,0.04864193450761334
context_updating,length,both,blurred,three_adjectives,0.41454221197500485,0.3659652976233327,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.04857691435167216,0.04857691435167216
context_updating,length,first,sharp,two_adjectives,0.5853148735844625,0.5419930846809723,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.043321788903490255,0.043321788903490255
context_updating,length,first,blurred,two_adjectives,0.5840943159665122,0.5426272317506207,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.041467084215891514,0.041467084215891514
context_updating,length,first,blurred,one_adjective,0.14494311944831603,0.17347848624318346,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.02853536679486743,0.02853536679486743
context_updating,length,second,sharp,one_adjective,0.7057404283538645,0.7259958674599919,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.02025543910612737,0.02025543910612737
context_updating,length,second,sharp,two_adjectives,0.23463550926601798,0.21621440556559615,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.018421103700421826,0.018421103700421826
context_updating,length,second,blurred,one_adjective,0.709840892150888,0.7277333243524918,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.01789243220160386,0.01789243220160386
context_updating,length,first,sharp,one_adjective,0.17573351929409006,0.15846409429306785,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.017269425001022215,0.017269425001022215
context_updating,length,both,blurred,two_adjectives,0.49555517775564056,0.47976091442394464,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.015794263331695924,0.015794263331695924
context_updating,length,first,blurred,three_adjectives,0.27096256458517193,0.2838942820061959,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.012931717421023947,0.012931717421023947
context_updating,length,second,blurred,two_adjectives,0.23617722337885155,0.22525710387550463,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.010920119503346926,0.010920119503346926
context_updating,length,second,blurred,three_adjectives,0.053981884470260436,0.047009571772003635,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.006972312698256801,0.006972312698256801
context_updating,length,second,sharp,three_adjectives,0.05962406238011757,0.057789726974411995,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.0018343354057055727,0.0018343354057055727
context_updating,length,both,sharp,three_adjectives,0.4336550117473216,0.43341787340555465,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.00023713834176691817,0.00023713834176691817
context_updating,order,both,blurred,colour_initial_multi,0.2497130007343302,0.37277621184527265,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.12306321111094246,0.12306321111094246
context_updating,order,both,blurred,size_initial_multi,0.5331468139394708,0.41906050194974986,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.11408631198972097,0.11408631198972097
