semantics,summary_type,relevant_property,sharpness,category,model_global,model_proportion_global,signed_residual_global,abs_residual_global,empirical_proportion,model_incremental,model_proportion_incremental,signed_residual_incremental,abs_residual_incremental,global_minus_incremental_abs_residual
context_updating,overinformativeness,second,sharp,minimal_length,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,0.7057404283538645,-0.03037068275724686,0.03037068275724686,0.7361111111111114,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.7259958674599919,-0.010115243651119488,0.010115243651119488,0.02025543910612737
context_fixed,order,first,blurred,size_initial_multi,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,0.6605742610112065,-0.07949794115485875,0.07949794115485875,0.7400722021660653,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.6808048725137599,-0.05926732965230541,0.05926732965230541,0.02023061150255334
context_updating,order,first,blurred,size_initial_multi,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,0.6609798511193147,-0.07909235104675061,0.07909235104675061,0.7400722021660653,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.6801328932477178,-0.059939308918347534,0.059939308918347534,0.019153042128403075
context_fixed,selection,both,blurred,size_colour,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,0.09773025354619051,0.019991737645130472,0.019991737645130472,0.07773851590106004,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.07591429599943103,-0.0018242199016290095,0.0018242199016290095,0.018167517743501463
context_updating,selection,both,blurred,size_colour,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,0.09686525734200176,0.019126741440941716,0.019126741440941716,0.07773851590106004,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.07593581253418238,-0.001802703366877656,0.001802703366877656,0.01732403807406406
context_fixed,overinformativeness,both,blurred,minimal_length,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,0.49658422309449346,0.021319205426649,0.021319205426649,0.47526501766784446,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.4794393545877917,0.00417433691994723,0.00417433691994723,0.01714486850670177
context_fixed,length,both,blurred,two_adjectives,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,0.49658422309449346,0.021319205426649,0.021319205426649,0.47526501766784446,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.4794393545877917,0.00417433691994723,0.00417433691994723,0.01714486850670177
context_updating,overinformativeness,both,blurred,minimal_length,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,0.49555517775564056,0.020290160087796105,0.020290160087796105,0.47526501766784446,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.47976091442394464,0.004495896756100182,0.004495896756100182,0.015794263331695924
context_updating,length,both,blurred,two_adjectives,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,0.49555517775564056,0.020290160087796105,0.020290160087796105,0.47526501766784446,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.47976091442394464,0.004495896756100182,0.004495896756100182,0.015794263331695924
context_fixed,order,both,sharp,colour_initial_multi,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,0.2144871159539325,-0.032033758797558404,0.032033758797558404,0.2465208747514909,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.2647205541489818,0.018199679397490925,0.018199679397490925,0.013834079400067478
context_fixed,length,first,blurred,three_adjectives,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,0.27027029112099343,-0.10879108072016169,0.10879108072016169,0.3790613718411551,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.28368564510816163,-0.0953757267329935,0.0953757267329935,0.0134153539871682
context_fixed,selection,second,sharp,colour_only,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,0.6940451724621611,-0.02222466880768048,0.02222466880768048,0.7162698412698416,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.7074116672927397,-0.008858173977101869,0.008858173977101869,0.013366494830578612
context_updating,length,first,blurred,three_adjectives,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,0.27096256458517193,-0.1080988072559832,0.1080988072559832,0.3790613718411551,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.2838942820061959,-0.09516708983495925,0.09516708983495925,0.012931717421023947
context_updating,order,both,sharp,colour_initial_multi,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,0.21493681194043843,-0.03158406281105247,0.03158406281105247,0.2465208747514909,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.26588023341468126,0.019359358663190357,0.019359358663190357,0.012224704147862114
