model,architecture,architecture_short,semantics,semantics_short,summary_type,relevant_property,sharpness,category,empirical_proportion,model_proportion,signed_residual,abs_residual,n
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,selection,both,sharp,size_only,0.0,0.019191266282653042,0.019191266282653042,0.019191266282653042,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,selection,first,blurred,colour_only,0.005415162454873604,0.020046802966596815,0.01463164051172321,0.01463164051172321,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,selection,first,blurred,redundant_form,0.8935018050541518,0.8149421408030392,-0.0785596642511126,0.0785596642511126,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,selection,first,blurred,size_colour,0.04512635379061363,0.06185302415130891,0.016726670360695278,0.016726670360695278,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,selection,first,blurred,size_only,0.05595667870036104,0.10315803207905509,0.04720135337869405,0.04720135337869405,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,selection,first,sharp,colour_only,0.0,0.011772592732362053,0.011772592732362053,0.011772592732362053,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,selection,first,sharp,redundant_form,0.6852589641434262,0.8035748185444236,0.11831585440099734,0.11831585440099734,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,selection,first,sharp,size_colour,0.04581673306772902,0.06862375459240268,0.022807021524673655,0.022807021524673655,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,selection,first,sharp,size_only,0.2689243027888447,0.11602883413081158,-0.15289546865803313,0.15289546865803313,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,selection,second,blurred,colour_only,0.6278659611992948,0.7120878794317053,0.08422191823241043,0.08422191823241043,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,selection,second,blurred,redundant_form,0.3721340388007052,0.23856197604824275,-0.13357206275246247,0.13357206275246247,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,selection,second,blurred,size_colour,0.0,0.042545924918843375,0.042545924918843375,0.042545924918843375,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,selection,second,blurred,size_only,0.0,0.006804219601208718,0.006804219601208718,0.006804219601208718,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,selection,second,sharp,colour_only,0.7162698412698416,0.7071854329810403,-0.009084408288801304,0.009084408288801304,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,selection,second,sharp,redundant_form,0.2817460317460315,0.22338188083566785,-0.05836415091036368,0.05836415091036368,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,selection,second,sharp,size_colour,0.0019841269841269008,0.05981375639535903,0.05782962941123213,0.05782962941123213,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,selection,second,sharp,size_only,0.0,0.009618929787932856,0.009618929787932856,0.009618929787932856,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,both,blurred,colour_only,0.008833922261484103,0.06277708616041158,0.053943163898927476,0.053943163898927476,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,both,blurred,redundant_form,0.9134275618374558,0.8469368972725352,-0.06649066456492059,0.06649066456492059,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,both,blurred,size_colour,0.07773851590106004,0.07591429599943103,-0.0018242199016290095,0.0018242199016290095,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,both,blurred,size_only,0.0,0.01437172056762225,0.01437172056762225,0.01437172056762225,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,both,sharp,colour_only,0.0,0.050266231610316466,0.050266231610316466,0.050266231610316466,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,both,sharp,redundant_form,0.7912524850894632,0.8331592223991495,0.041906737309686304,0.041906737309686304,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,both,sharp,size_colour,0.20874751491053678,0.09743475739835936,-0.11131275751217742,0.11131275751217742,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,both,sharp,size_only,0.0,0.019139788592174595,0.019139788592174595,0.019139788592174595,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,first,blurred,colour_only,0.005415162454873604,0.019869471759001653,0.014454309304128048,0.014454309304128048,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,first,blurred,redundant_form,0.8935018050541518,0.8152990517291634,-0.07820275332498838,0.07820275332498838,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,first,blurred,size_colour,0.04512635379061363,0.061940884623158936,0.016814530832545305,0.016814530832545305,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,first,blurred,size_only,0.05595667870036104,0.10289059188867593,0.046933913188314885,0.046933913188314885,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,first,sharp,colour_only,0.0,0.011705115119702788,0.011705115119702788,0.011705115119702788,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,first,sharp,redundant_form,0.6852589641434262,0.8035410830280213,0.11828211888459506,0.11828211888459506,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,first,sharp,size_colour,0.04581673306772902,0.0690190795914748,0.023202346523745775,0.023202346523745775,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,first,sharp,size_only,0.2689243027888447,0.11573472226080116,-0.15318958052804355,0.15318958052804355,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,second,blurred,colour_only,0.6278659611992948,0.7116823008938117,0.08381633969451685,0.08381633969451685,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,second,blurred,redundant_form,0.3721340388007052,0.23916562082900825,-0.13296841797169698,0.13296841797169698,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,second,blurred,size_colour,0.0,0.04233631458167111,0.04233631458167111,0.04233631458167111,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,second,blurred,size_only,0.0,0.006815763695509104,0.006815763695509104,0.006815763695509104,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,second,sharp,colour_only,0.7162698412698416,0.7074116672927397,-0.008858173977101869,0.008858173977101869,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,second,sharp,redundant_form,0.2817460317460315,0.2235174364749457,-0.058228595271085815,0.058228595271085815,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,second,sharp,size_colour,0.0019841269841269008,0.05934132115186485,0.05735719416773795,0.05735719416773795,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,selection,second,sharp,size_only,0.0,0.009729575080449571,0.009729575080449571,0.009729575080449571,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,both,blurred,colour_initial_multi,0.333922261484099,0.2497130007343302,-0.08420926074976878,0.08420926074976878,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,both,blurred,form_initial_multi,0.04770318021201402,0.12723757505684438,0.07953439484483035,0.07953439484483035,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,both,blurred,single_adjective,0.12544169611307426,0.08990261026935467,-0.03553908584371959,0.03553908584371959,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,both,blurred,size_initial_multi,0.49293286219081267,0.5331468139394708,0.04021395174865816,0.04021395174865816,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,both,sharp,colour_initial_multi,0.2465208747514909,0.21493681194043843,-0.03158406281105247,0.03158406281105247,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,both,sharp,form_initial_multi,0.023856858846918412,0.1130982523995081,0.0892413935525897,0.0892413935525897,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,both,sharp,single_adjective,0.08349900596421474,0.08621316728491521,0.0027141613207004728,0.0027141613207004728,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,both,sharp,size_initial_multi,0.646123260437376,0.5857517683751383,-0.060371492062237686,0.060371492062237686,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,first,blurred,colour_initial_multi,0.1281588447653429,0.12107970717782876,-0.007079137587514134,0.007079137587514134,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,first,blurred,form_initial_multi,0.032490974729241624,0.07299732225454059,0.04050634752529896,0.04050634752529896,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,first,blurred,single_adjective,0.09927797833935018,0.14494311944831603,0.04566514110896586,0.04566514110896586,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,first,blurred,size_initial_multi,0.7400722021660653,0.6609798511193147,-0.07909235104675061,0.07909235104675061,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,first,sharp,colour_initial_multi,0.11354581673306766,0.07538771780572232,-0.03815809892734534,0.03815809892734534,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,first,sharp,form_initial_multi,0.011952191235059707,0.052133467414191156,0.04018127617913145,0.04018127617913145,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,first,sharp,single_adjective,0.37051792828685265,0.17573351929409006,-0.1947844089927626,0.1947844089927626,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,first,sharp,size_initial_multi,0.5039840637450199,0.6967452954859964,0.19276123174097648,0.19276123174097648,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,second,blurred,colour_initial_multi,0.2680776014109347,0.1196473368279674,-0.14843026458296726,0.14843026458296726,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,second,blurred,form_initial_multi,0.019400352733686007,0.05978941371876659,0.04038906098508058,0.04038906098508058,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,second,blurred,single_adjective,0.6719576719576723,0.709840892150888,0.03788322019321566,0.03788322019321566,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,second,blurred,size_initial_multi,0.04056437389770712,0.110722357302378,0.07015798340467089,0.07015798340467089,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,second,sharp,colour_initial_multi,0.2341269841269841,0.10628558336014646,-0.12784140076683764,0.12784140076683764,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,second,sharp,form_initial_multi,0.01984126984126981,0.053455403690132616,0.033614133848862804,0.033614133848862804,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,second,sharp,single_adjective,0.7361111111111114,0.7057404283538645,-0.03037068275724686,0.03037068275724686,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,order,second,sharp,size_initial_multi,0.009920634920634705,0.13451858459585647,0.12459794967522177,0.12459794967522177,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,both,blurred,colour_initial_multi,0.333922261484099,0.2481810089291841,-0.08574125255491488,0.08574125255491488,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,both,blurred,form_initial_multi,0.04770318021201402,0.12688685254586202,0.07918367233384799,0.07918367233384799,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,both,blurred,single_adjective,0.12544169611307426,0.09117908583883219,-0.03426261027424207,0.03426261027424207,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,both,blurred,size_initial_multi,0.49293286219081267,0.5337530526861216,0.04082019049530894,0.04082019049530894,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,both,sharp,colour_initial_multi,0.2465208747514909,0.2144871159539325,-0.032033758797558404,0.032033758797558404,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,both,sharp,form_initial_multi,0.023856858846918412,0.11282708555291762,0.08897022670599922,0.08897022670599922,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,both,sharp,single_adjective,0.08349900596421474,0.0863771934728718,0.002878187508657065,0.002878187508657065,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,both,sharp,size_initial_multi,0.646123260437376,0.586308605020278,-0.05981465541709796,0.05981465541709796,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,first,blurred,colour_initial_multi,0.1281588447653429,0.120943324118966,-0.0072155206463768995,0.0072155206463768995,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,first,blurred,form_initial_multi,0.032490974729241624,0.07298892560828779,0.04049795087904617,0.04049795087904617,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,first,blurred,single_adjective,0.09927797833935018,0.14549348926153963,0.04621551092218945,0.04621551092218945,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,first,blurred,size_initial_multi,0.7400722021660653,0.6605742610112065,-0.07949794115485875,0.07949794115485875,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,first,sharp,colour_initial_multi,0.11354581673306766,0.07596111735914743,-0.03758469937392023,0.03758469937392023,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,first,sharp,form_initial_multi,0.011952191235059707,0.05221874166623249,0.04026655043117278,0.04026655043117278,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,first,sharp,single_adjective,0.37051792828685265,0.176775563171928,-0.19374236511492465,0.19374236511492465,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,first,sharp,size_initial_multi,0.5039840637450199,0.6950445778026921,0.19106051405767221,0.19106051405767221,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,second,blurred,colour_initial_multi,0.2680776014109347,0.11999309201105973,-0.14808450939987494,0.14808450939987494,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,second,blurred,form_initial_multi,0.019400352733686007,0.060346885716581984,0.04094653298289598,0.04094653298289598,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,second,blurred,single_adjective,0.6719576719576723,0.706963558360325,0.035005886402652675,0.035005886402652675,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,second,blurred,size_initial_multi,0.04056437389770712,0.1126964639120332,0.07213209001432608,0.07213209001432608,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,second,sharp,colour_initial_multi,0.2341269841269841,0.10676677131560341,-0.12736021281138069,0.12736021281138069,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,second,sharp,form_initial_multi,0.01984126984126981,0.05363330004589162,0.033792030204621806,0.033792030204621806,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,second,sharp,single_adjective,0.7361111111111114,0.7029513262322702,-0.03315978487884119,0.03315978487884119,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,order,second,sharp,size_initial_multi,0.009920634920634705,0.13664860240623472,0.1267279674856,0.1267279674856,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,both,blurred,colour_initial_multi,0.333922261484099,0.37277621184527265,0.03885395036117367,0.03885395036117367,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,both,blurred,form_initial_multi,0.04770318021201402,0.05388949825225489,0.006186318040240869,0.006186318040240869,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,both,blurred,single_adjective,0.12544169611307426,0.1542737879527226,0.028832091839648327,0.028832091839648327,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,both,blurred,size_initial_multi,0.49293286219081267,0.41906050194974986,-0.0738723602410628,0.0738723602410628,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,both,sharp,colour_initial_multi,0.2465208747514909,0.26588023341468126,0.019359358663190357,0.019359358663190357,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,both,sharp,form_initial_multi,0.023856858846918412,0.04554189052892122,0.02168503168200281,0.02168503168200281,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,both,sharp,single_adjective,0.08349900596421474,0.13509224013429527,0.051593234170080535,0.051593234170080535,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,both,sharp,size_initial_multi,0.646123260437376,0.5534856359221021,-0.09263762451527391,0.09263762451527391,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,first,blurred,colour_initial_multi,0.1281588447653429,0.111324018357748,-0.0168348264075949,0.0168348264075949,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,first,blurred,form_initial_multi,0.032490974729241624,0.03506460215135081,0.002573627422109183,0.002573627422109183,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,first,blurred,single_adjective,0.09927797833935018,0.17347848624318346,0.07420050790383328,0.07420050790383328,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,first,blurred,size_initial_multi,0.7400722021660653,0.6801328932477178,-0.059939308918347534,0.059939308918347534,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,first,sharp,colour_initial_multi,0.11354581673306766,0.05567692253558743,-0.057868894197480224,0.057868894197480224,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,first,sharp,form_initial_multi,0.011952191235059707,0.022139290210056055,0.010187098974996348,0.010187098974996348,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,first,sharp,single_adjective,0.37051792828685265,0.15846409429306785,-0.2120538339937848,0.2120538339937848,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,first,sharp,size_initial_multi,0.5039840637450199,0.7637196929612886,0.2597356292162687,0.2597356292162687,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,second,blurred,colour_initial_multi,0.2680776014109347,0.1967262955476414,-0.07135130586329327,0.07135130586329327,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,second,blurred,form_initial_multi,0.019400352733686007,0.016509938912264533,-0.002890413821421474,0.002890413821421474,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,second,blurred,single_adjective,0.6719576719576723,0.7277333243524918,0.05577565239481952,0.05577565239481952,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,second,blurred,size_initial_multi,0.04056437389770712,0.059030441187602326,0.018466067289895208,0.018466067289895208,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,second,sharp,colour_initial_multi,0.2341269841269841,0.17175660500496032,-0.062370379122023784,0.062370379122023784,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,second,sharp,form_initial_multi,0.01984126984126981,0.017322731494137083,-0.002518538347132726,0.002518538347132726,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,second,sharp,single_adjective,0.7361111111111114,0.7259958674599919,-0.010115243651119488,0.010115243651119488,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,order,second,sharp,size_initial_multi,0.009920634920634705,0.08492479604091077,0.07500416112027607,0.07500416112027607,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,both,blurred,colour_initial_multi,0.333922261484099,0.37119936992452235,0.03727710844042337,0.03727710844042337,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,both,blurred,form_initial_multi,0.04770318021201402,0.0541786835521145,0.006475503340100476,0.006475503340100476,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,both,blurred,single_adjective,0.12544169611307426,0.15474199058282123,0.029300294469746968,0.029300294469746968,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,both,blurred,size_initial_multi,0.49293286219081267,0.41987995594054195,-0.07305290625027072,0.07305290625027072,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,both,sharp,colour_initial_multi,0.2465208747514909,0.2647205541489818,0.018199679397490925,0.018199679397490925,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,both,sharp,form_initial_multi,0.023856858846918412,0.04547385189724957,0.021616993050331157,0.021616993050331157,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,both,sharp,single_adjective,0.08349900596421474,0.13430366260732254,0.05080465664310781,0.05080465664310781,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,both,sharp,size_initial_multi,0.646123260437376,0.555501931346446,-0.09062132909093001,0.09062132909093001,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,first,blurred,colour_initial_multi,0.1281588447653429,0.11086552936921072,-0.017293315396132172,0.017293315396132172,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,first,blurred,form_initial_multi,0.032490974729241624,0.034775991766836885,0.0022850170375952605,0.0022850170375952605,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,first,blurred,single_adjective,0.09927797833935018,0.17355360635019249,0.07427562801084231,0.07427562801084231,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,first,blurred,size_initial_multi,0.7400722021660653,0.6808048725137599,-0.05926732965230541,0.05926732965230541,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,first,sharp,colour_initial_multi,0.11354581673306766,0.05542238582190322,-0.05812343091116444,0.05812343091116444,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,first,sharp,form_initial_multi,0.011952191235059707,0.022042455348431883,0.010090264113372176,0.010090264113372176,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,first,sharp,single_adjective,0.37051792828685265,0.15843539459280634,-0.2120825336940463,0.2120825336940463,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,first,sharp,size_initial_multi,0.5039840637450199,0.7640997642368585,0.26011570049183863,0.26011570049183863,502
