relevant_property,sharpness,utterance_code,utterance_label,human_mean,human_lo,human_hi,n,model_mean,model_lo,model_hi,model,condition,signed_residual,abs_residual,human_mean_covered_by_model_ci,model_mean_covered_by_human_ci,residual_rank
both,blurred,5,C,0.0088339222614841,0.0017667844522968198,0.0176678445229682,566,0.19756537102473498,0.1616166077738516,0.22968197879858657,principled_no_uncertainty_len,both | blurred,0.18873144876325088,0.18873144876325088,False,False,1
both,blurred,8,CF,0.2703180212014134,0.2332155477031802,0.30565371024734983,566,0.129904593639576,0.10247349823321555,0.15901060070671377,principled_no_uncertainty_len,both | blurred,-0.14041342756183742,0.14041342756183742,False,False,2
both,blurred,2,DCF,0.30918727915194344,0.2703180212014134,0.3480565371024735,566,0.20187632508833922,0.17314487632508835,0.2314487632508834,principled_no_uncertainty_len,both | blurred,-0.10731095406360422,0.10731095406360422,False,False,3
both,blurred,1,DC,0.06890459363957598,0.04946996466431095,0.09010600706713781,566,0.16198586572438162,0.13250883392226148,0.196113074204947,principled_no_uncertainty_len,both | blurred,0.09308127208480564,0.09308127208480564,False,False,4
both,blurred,10,F,0.1166077738515901,0.09010600706713781,0.14487632508833923,566,0.03579858657243816,0.02120141342756184,0.05216431095406357,principled_no_uncertainty_len,both | blurred,-0.08080918727915194,0.08080918727915194,False,False,5
both,blurred,3,DF,0.08480565371024736,0.061837455830388695,0.10777385159010601,566,0.03364310954063604,0.02120141342756184,0.04946996466431095,principled_no_uncertainty_len,both | blurred,-0.051162544169611315,0.051162544169611315,False,False,6
both,blurred,7,CDF,0.05123674911660778,0.03356890459363958,0.0706713780918728,566,0.09184098939929329,0.06713780918727916,0.11484098939929328,principled_no_uncertainty_len,both | blurred,0.040604240282685514,0.040604240282685514,False,False,7
both,blurred,0,D,0.0,0.0,0.0,566,0.03772791519434629,0.02120141342756184,0.054770318021201414,principled_no_uncertainty_len,both | blurred,0.03772791519434629,0.03772791519434629,False,False,8
both,blurred,9,CFD,0.0035335689045936395,0.0,0.0088339222614841,566,0.0369469964664311,0.022968197879858657,0.05123674911660778,principled_no_uncertainty_len,both | blurred,0.03341342756183746,0.03341342756183746,False,False,9
both,blurred,13,FC,0.04063604240282685,0.024734982332155476,0.05653710247349823,566,0.02049469964664311,0.0088339222614841,0.03356890459363958,principled_no_uncertainty_len,both | blurred,-0.020141342756183744,0.020141342756183744,False,False,10
