relevant_property,sharpness,utterance_code,utterance_label,human_mean,human_lo,human_hi,n,model_mean,model_lo,model_hi,condition
both,blurred,0,D,0.0,0.0,0.0,566,0.03968197879858657,0.022968197879858657,0.05653710247349823,both | blurred
first,sharp,12,FDC,0.0,0.0,0.0,502,0.007240349666053947,0.00199203187250996,0.01593625498007968,first | sharp
first,sharp,13,FC,0.0099601593625498,0.00199203187250996,0.0199203187250996,502,0.0069946088336592036,0.00199203187250996,0.013944223107569721,first | sharp
first,sharp,14,FCD,0.0,0.0,0.0,502,0.0031081348365403633,0.00199203187250996,0.00597609561752988,first | sharp
second,blurred,0,D,0.0,0.0,0.0,567,0.01837037037037037,0.008818342151675485,0.030908289241622533,second | blurred
second,blurred,1,DC,0.0,0.0,0.0,567,0.09484656084656085,0.07231040564373897,0.12169312169312169,second | blurred
second,blurred,2,DCF,0.026455026455026454,0.014109347442680775,0.04056437389770723,567,0.06985537918871251,0.047619047619047616,0.09523809523809523,second | blurred
second,blurred,3,DF,0.0,0.0,0.0,567,0.00904145683262149,0.001763668430335097,0.01763668430335097,second | blurred
second,blurred,4,DFC,0.014109347442680775,0.005291005291005291,0.024691358024691357,567,0.0057895951004249165,0.001763668430335097,0.012345679012345678,second | blurred
second,blurred,5,C,0.6278659611992945,0.5890652557319224,0.6684303350970018,567,0.3972768959435626,0.35180776014109344,0.43915343915343913,second | blurred
second,blurred,6,CD,0.0,0.0,0.0,567,0.017541446208112873,0.007054673721340388,0.029982363315696647,second | blurred
second,blurred,7,CDF,0.005291005291005291,0.0,0.012345679012345678,567,0.08068783068783068,0.059038800705467374,0.10405643738977072,second | blurred
second,blurred,8,CF,0.26278659611992944,0.2257495590828924,0.2980599647266314,567,0.20447619047619045,0.1693121693121693,0.23809523809523808,second | blurred
second,blurred,9,CFD,0.0,0.0,0.0,567,0.05378835978835978,0.03527336860670194,0.07407407407407407,second | blurred
second,blurred,10,F,0.04409171075837742,0.02821869488536155,0.06172839506172839,567,0.02747089947089947,0.014109347442680775,0.041490299823633114,second | blurred
second,blurred,11,FD,0.0,0.0,0.0,567,0.002018218513063874,0.001763668430335097,0.003527336860670194,second | blurred
second,blurred,12,FDC,0.0,0.0,0.0,567,0.002315380093157871,0.001763668430335097,0.005291005291005291,second | blurred
second,blurred,13,FC,0.019400352733686066,0.008818342151675485,0.031746031746031744,567,0.017202821869488533,0.007054673721340388,0.02821869488536155,second | blurred
second,blurred,14,FCD,0.0,0.0,0.0,567,0.003411247293103833,0.001763668430335097,0.007319223985890612,second | blurred
second,sharp,0,D,0.0,0.0,0.0,504,0.026238095238095237,0.013888888888888888,0.041666666666666664,second | sharp
second,sharp,1,DC,0.001984126984126984,0.0,0.005952380952380952,504,0.13347619047619047,0.10515873015873016,0.16468253968253968,second | sharp
second,sharp,2,DCF,0.001984126984126984,0.0,0.005952380952380952,504,0.10053571428571428,0.07038690476190476,0.13105158730158722,second | sharp
second,sharp,3,DF,0.0,0.0,0.0,504,0.013102424068218836,0.003968253968253968,0.021825396825396824,second | sharp
second,sharp,4,DFC,0.005952380952380952,0.0,0.013888888888888888,504,0.007541312212770118,0.001984126984126984,0.015873015873015872,second | sharp
second,sharp,5,C,0.7162698412698413,0.6765873015873016,0.7559523809523809,504,0.3571825396825397,0.3144345238095238,0.40476190476190477,second | sharp
second,sharp,6,CD,0.0,0.0,0.0,504,0.019837301587301584,0.007936507936507936,0.03373015873015873,second | sharp
second,sharp,7,CDF,0.003968253968253968,0.0,0.00992063492063492,504,0.09507539682539683,0.06944444444444445,0.12405753968253963,second | sharp
second,sharp,8,CF,0.23015873015873015,0.19246031746031747,0.26587301587301587,504,0.16021428571428573,0.12896825396825398,0.19350198412698408,second | sharp
second,sharp,9,CFD,0.0,0.0,0.0,504,0.041706349206349205,0.025793650793650792,0.057539682539682536,second | sharp
second,sharp,10,F,0.01984126984126984,0.00992063492063492,0.031746031746031744,504,0.02549206349206349,0.011904761904761904,0.03968253968253968,second | sharp
second,sharp,11,FD,0.0,0.0,0.0,504,0.002292008757525999,0.001984126984126984,0.003968253968253968,second | sharp
second,sharp,12,FDC,0.0,0.0,0.0,504,0.002592592592592592,0.001984126984126984,0.005952380952380952,second | sharp
second,sharp,13,FC,0.01984126984126984,0.00992063492063492,0.03373015873015873,504,0.015587301587301587,0.005952380952380952,0.025793650793650792,second | sharp
second,sharp,14,FCD,0.0,0.0,0.0,504,0.0036751443001442996,0.001984126984126984,0.00838293650793644,second | sharp
