,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
principled_salience_stop,0,-6367.186883926392,56.385985374450684,0.0,0.9999999999921698,54.428921595568085,0.0,False,log
principled_no_uncertainty_len,1,-6419.751977920532,56.317355155944824,52.565093994140625,7.830180948076304e-12,51.794706628118824,10.065870434008524,False,log
