model,rank,elpd_loo,p_loo,elpd_diff,elpd_loo_se,dse,loo_warning,scale,delta_elpd_from_best,ppc_rmse,ppc_mae,ppc_r,ppc_r2,ppc_scope,diagnostic_status,max_r_hat,n_r_hat_gt_1_01,n_r_hat_gt_1_05,min_ess_bulk,min_ess_tail,n_divergent,divergence_rate,n_parameters_x,n_parameters_y,complexity,complexity_source,diagnostics_ok,complete_objectives,eligible_for_frontier,posterior_pareto_frontier
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0,-5292.826969623566,52.16674613952637,0.0,63.73853835431176,0.0,False,log,0.0,0.0411632697751174,0.0228265824905228,0.9476655960188626,0.898070081877786,all_cells,pass,1.0,0,0,559.0,829.0,0,0.0,8,8,8,n_parameters,True,True,True,True
