relevant_property,sharpness,utterance_code,utterance_label,human_mean,human_lo,human_hi,n,model_mean,model_lo,model_hi,model,condition,signed_residual,abs_residual,human_mean_covered_by_model_ci,model_mean_covered_by_human_ci
both,blurred,0,D,0.0,0.0,0.0,566,0.010440736290534727,0.0017667844522968198,0.019434628975265017,principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,both | blurred,0.010440736290534727,0.010440736290534727,False,False
both,blurred,1,DC,0.06890459363957598,0.04946996466431095,0.09010600706713781,566,0.05873851590106007,0.04063604240282685,0.07950530035335689,principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,both | blurred,-0.010166077738515904,0.010166077738515904,True,True
both,blurred,2,DCF,0.30918727915194344,0.2703180212014134,0.3480565371024735,566,0.22338869257950528,0.1855123674911661,0.2597173144876325,principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,both | blurred,-0.08579858657243816,0.08579858657243816,False,False
both,blurred,3,DF,0.08480565371024736,0.061837455830388695,0.10777385159010601,566,0.10924028268551236,0.0821113074204947,0.13780918727915195,principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,both | blurred,0.024434628975265008,0.024434628975265008,True,False
both,blurred,4,DFC,0.030035335689045935,0.0176678445229682,0.044169611307420496,566,0.014957597173144876,0.00530035335689046,0.026501766784452298,principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,both | blurred,-0.015077738515901058,0.015077738515901058,False,False
both,blurred,5,C,0.0088339222614841,0.0017667844522968198,0.0176678445229682,566,0.047226148409893996,0.030035335689045935,0.06537102473498234,principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,both | blurred,0.0383922261484099,0.0383922261484099,False,False
both,blurred,6,CD,0.0088339222614841,0.0017667844522968198,0.0176678445229682,566,0.0052334015250139485,0.0017667844522968198,0.01060070671378092,principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,both | blurred,-0.0036005207364701508,0.0036005207364701508,True,True
both,blurred,7,CDF,0.05123674911660778,0.03356890459363958,0.0706713780918728,566,0.07729681978798587,0.054770318021201414,0.10070671378091872,principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,both | blurred,0.026060070671378097,0.026060070671378097,False,False
both,blurred,8,CF,0.2703180212014134,0.2332155477031802,0.30565371024734983,566,0.3057243816254417,0.26232332155477034,0.3462897526501767,principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,both | blurred,0.03540636042402828,0.03540636042402828,True,False
both,blurred,9,CFD,0.0035335689045936395,0.0,0.0088339222614841,566,0.017780918727915193,0.0088339222614841,0.030035335689045935,principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,both | blurred,0.014247349823321553,0.014247349823321553,False,False
both,blurred,10,F,0.1166077738515901,0.09010600706713781,0.14487632508833923,566,0.08073498233215548,0.05830388692579505,0.10600706713780919,principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,both | blurred,-0.03587279151943462,0.03587279151943462,False,False
both,blurred,11,FD,0.0017667844522968198,0.0,0.00530035335689046,566,0.003161111641677013,0.0017667844522968198,0.007067137809187279,principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,both | blurred,0.0013943271893801933,0.0013943271893801933,True,True
both,blurred,12,FDC,0.00530035335689046,0.0,0.012367491166077738,566,0.0029413506524271077,0.0017667844522968198,0.007067137809187279,principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,both | blurred,-0.002359002704463352,0.002359002704463352,True,True
both,blurred,13,FC,0.04063604240282685,0.024734982332155476,0.05653710247349823,566,0.042802120141342756,0.026501766784452298,0.06007067137809187,principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,both | blurred,0.0021660777385159036,0.0021660777385159036,True,True
