model,relevant_property,sharpness,mae,rmse,max_abs_residual,worst_utterance_code,worst_utterance_label,worst_human_mean,worst_model_mean,worst_signed_residual,coverage_rate
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,both,blurred,0.02057540408028795,0.02981072267880656,0.08579858657243816,2,DCF,0.30918727915194344,0.22338869257950528,-0.08579858657243816,0.4666666666666667
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,both,sharp,0.022274549328016233,0.03652957683012595,0.11587276341948309,1,DC,0.19681908548707752,0.08094632206759443,-0.11587276341948309,0.5333333333333333
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,first,blurred,0.015555098831334109,0.02430249807681485,0.07089169675090251,2,DCF,0.2996389891696751,0.22874729241877256,-0.07089169675090251,0.7333333333333333
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,first,sharp,0.0186307488588584,0.02959091787944648,0.06764541832669324,10,F,0.10159362549800798,0.03394820717131474,-0.06764541832669324,0.4666666666666667
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,second,blurred,0.02158308414566181,0.032613241273692216,0.09015873015873016,8,CF,0.26278659611992944,0.17262786596119928,-0.09015873015873016,0.06666666666666667
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,second,sharp,0.022243180981866652,0.034834567056698365,0.09193650793650793,8,CF,0.23015873015873015,0.13822222222222222,-0.09193650793650793,0.2
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_static_fixedeps,both,blurred,0.02040832242245672,0.029500797515322415,0.08493639575971729,2,DCF,0.30918727915194344,0.22425088339222615,-0.08493639575971729,0.4666666666666667
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_static_fixedeps,both,sharp,0.022352676499404384,0.036678219714106036,0.11637773359840953,1,DC,0.19681908548707752,0.080441351888668,-0.11637773359840953,0.4666666666666667
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_static_fixedeps,first,blurred,0.015201482138319582,0.02363619913785162,0.0690830324909747,2,DCF,0.2996389891696751,0.23055595667870038,-0.0690830324909747,0.8
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_static_fixedeps,first,sharp,0.01878060847731504,0.02954338412475969,0.0674382470119522,10,F,0.10159362549800798,0.03415537848605577,-0.0674382470119522,0.5333333333333333
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_static_fixedeps,second,blurred,0.02150214796910958,0.032443794592279196,0.08955555555555553,8,CF,0.26278659611992944,0.1732310405643739,-0.08955555555555553,0.06666666666666667
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_static_fixedeps,second,sharp,0.022284023398598383,0.03491290888133668,0.09203174603174602,8,CF,0.23015873015873015,0.13812698412698413,-0.09203174603174602,0.2
