,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_static_fixedeps,0,-5219.623766899109,65.55512857437134,0.0,1.0,65.19585174579224,0.0,False,log
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,1,-5220.3577308654785,65.1603569984436,0.7339639663696289,0.0,65.18309083021566,0.3078814908881614,False,log
