model,scope,n_points,r,r2,mae,rmse,slope,intercept
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,all_cells,90,0.9688868396892912,0.9387417081231023,0.02014367770433752,0.03153409153108795,0.9407523948463281,0.004297213147131058
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_rec_fixedeps,nonzero_cells,90,0.9688868396892912,0.9387417081231023,0.02014367770433752,0.03153409153108795,0.9407523948463281,0.004297213147131058
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_static_fixedeps,all_cells,90,0.9691385846551969,0.9392295962674782,0.020088210150867283,0.031407486699740056,0.9400059154199802,0.004359824619870568
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_orderplan_2x2_inc_static_fixedeps,nonzero_cells,90,0.9691385846551969,0.9392295962674782,0.020088210150867283,0.031407486699740056,0.9400059154199802,0.004359824619870568
