relevant_property,sharpness,utterance_code,utterance_label,human_mean,human_lo,human_hi,n,model_mean,model_lo,model_hi,condition
second,blurred,5,C,0.6278659611992945,0.5890652557319224,0.6684303350970018,567,0.6831181657848324,0.63668430335097,0.7319223985890653,second | blurred
second,blurred,6,CD,0.0,0.0,0.0,567,0.015234567901234567,0.005291005291005291,0.026455026455026454,second | blurred
second,blurred,7,CDF,0.005291005291005291,0.0,0.012345679012345678,567,0.018754850088183422,0.008818342151675485,0.030908289241622533,second | blurred
second,blurred,8,CF,0.26278659611992944,0.2257495590828924,0.2980599647266314,567,0.1732310405643739,0.14193121693121694,0.20811287477954143,second | blurred
second,blurred,9,CFD,0.0,0.0,0.0,567,0.010964492892203736,0.001763668430335097,0.019400352733686066,second | blurred
second,blurred,10,F,0.04409171075837742,0.02821869488536155,0.06172839506172839,567,0.011437336754638023,0.003527336860670194,0.019400352733686066,second | blurred
second,blurred,11,FD,0.0,0.0,0.0,567,0.001859868526535193,0.001763668430335097,0.003527336860670194,second | blurred
second,blurred,12,FDC,0.0,0.0,0.0,567,0.0018244845831052727,0.001763668430335097,0.002292768959435627,second | blurred
second,blurred,13,FC,0.019400352733686066,0.008818342151675485,0.031746031746031744,567,0.007198061398603403,0.001763668430335097,0.015873015873015872,second | blurred
second,blurred,14,FCD,0.0,0.0,0.0,567,0.001961320926838168,0.001763668430335097,0.003527336860670194,second | blurred
second,sharp,0,D,0.0,0.0,0.0,504,0.01386904761904762,0.005952380952380952,0.025793650793650792,second | sharp
second,sharp,1,DC,0.001984126984126984,0.0,0.005952380952380952,504,0.0781984126984127,0.05357142857142857,0.10317460317460317,second | sharp
second,sharp,2,DCF,0.001984126984126984,0.0,0.005952380952380952,504,0.02432936507936508,0.011904761904761904,0.0407242063492063,second | sharp
second,sharp,3,DF,0.0,0.0,0.0,504,0.00700785468826706,0.001984126984126984,0.01567460317460313,second | sharp
second,sharp,4,DFC,0.005952380952380952,0.0,0.013888888888888888,504,0.0025812914162428725,0.001984126984126984,0.005952380952380952,second | sharp
second,sharp,5,C,0.7162698412698413,0.6765873015873016,0.7559523809523809,504,0.6685238095238095,0.6130952380952381,0.7163690476190475,second | sharp
second,sharp,6,CD,0.0,0.0,0.0,504,0.01828174603174603,0.007936507936507936,0.032787698412698366,second | sharp
second,sharp,7,CDF,0.003968253968253968,0.0,0.00992063492063492,504,0.02238095238095238,0.008878968253968257,0.03571428571428571,second | sharp
second,sharp,8,CF,0.23015873015873015,0.19246031746031747,0.26587301587301587,504,0.13812698412698413,0.10912698412698413,0.1746031746031746,second | sharp
second,sharp,9,CFD,0.0,0.0,0.0,504,0.008480542754736304,0.001984126984126984,0.017857142857142856,second | sharp
second,sharp,10,F,0.01984126984126984,0.00992063492063492,0.031746031746031744,504,0.01210517877184544,0.003968253968253968,0.023115079365079318,second | sharp
second,sharp,11,FD,0.0,0.0,0.0,504,0.0020943562610229276,0.001984126984126984,0.003968253968253968,second | sharp
second,sharp,12,FDC,0.0,0.0,0.0,504,0.002048131080389145,0.001984126984126984,0.00248015873015873,second | sharp
second,sharp,13,FC,0.01984126984126984,0.00992063492063492,0.03373015873015873,504,0.007387620348685921,0.001984126984126984,0.015525793650793627,second | sharp
second,sharp,14,FCD,0.0,0.0,0.0,504,0.0021678424456202236,0.001984126984126984,0.003968253968253968,second | sharp
