model,rank,elpd_loo,p_loo,elpd_diff,elpd_loo_se,dse,loo_warning,scale,delta_elpd_from_best,ppc_rmse,ppc_mae,ppc_r,ppc_r2,ppc_scope,diagnostic_status,max_r_hat,n_r_hat_gt_1_01,n_r_hat_gt_1_05,min_ess_bulk,min_ess_tail,n_divergent,divergence_rate,n_parameters_x,n_parameters_y,complexity,complexity_source,diagnostics_ok,complete_objectives,eligible_for_frontier,posterior_pareto_frontier
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec_fixedeps,0,-5654.333872795105,27.8181676864624,0.0,63.48027762980849,0.0,False,log,0.0,0.0537147863976297,0.0318703650814911,0.9083283836833262,0.8250604526047639,all_cells,pass,1.01,0,0,188.0,205.0,0,0.0,8,8,8,n_parameters,True,True,True,True
