model,architecture,architecture_short,semantics,semantics_short,summary_type,relevant_property,sharpness,category,empirical_proportion,model_proportion,signed_residual,abs_residual,n
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,length,second,sharp,two_adjectives,0.2519841269841269,0.4546334310401604,0.20264930405603349,0.20264930405603349,504
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,length,both,blurred,one_adjective,0.12544169611307426,0.3217710333023249,0.19632933718925066,0.19632933718925066,566
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,length,both,blurred,three_adjectives,0.3992932862190811,0.29395795570175803,-0.10533533051732308,0.10533533051732308,566
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,length,both,blurred,two_adjectives,0.47526501766784446,0.38427101099591704,-0.09099400667192742,0.09099400667192742,566
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,length,both,sharp,one_adjective,0.08349900596421474,0.27060844052217026,0.18710943455795553,0.18710943455795553,503
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,length,both,sharp,three_adjectives,0.3757455268389661,0.3356404150960697,-0.04010511174289644,0.04010511174289644,503
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,length,both,sharp,two_adjectives,0.5407554671968191,0.39375114438176007,-0.14700432281505904,0.14700432281505904,503
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,length,first,blurred,one_adjective,0.09927797833935018,0.19262023925247115,0.09334226091312098,0.09334226091312098,554
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,length,first,blurred,three_adjectives,0.3790613718411551,0.37188899429182937,-0.007172377549325759,0.007172377549325759,554
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,length,first,blurred,two_adjectives,0.5216606498194947,0.43549076645569956,-0.08616988336379511,0.08616988336379511,554
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,length,first,sharp,one_adjective,0.37051792828685265,0.14241708952492668,-0.22810083876192597,0.22810083876192597,502
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,length,first,sharp,three_adjectives,0.247011952191235,0.4153745776219074,0.16836262543067237,0.16836262543067237,502
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,length,first,sharp,two_adjectives,0.3824701195219123,0.4422083328531659,0.05973821333125362,0.05973821333125362,502
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,length,second,blurred,one_adjective,0.6719576719576723,0.43551867361416263,-0.23643899834350968,0.23643899834350968,567
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,length,second,blurred,three_adjectives,0.045855379188712325,0.21900388919616873,0.1731485100074564,0.1731485100074564,567
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,length,second,blurred,two_adjectives,0.2821869488536155,0.3454774371896686,0.06329048833605311,0.06329048833605311,567
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,length,second,sharp,one_adjective,0.7361111111111114,0.407055214552981,-0.3290558965581304,0.3290558965581304,504
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,length,second,sharp,three_adjectives,0.011904761904761706,0.2520288350418774,0.2401240731371157,0.2401240731371157,504
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,length,second,sharp,two_adjectives,0.2519841269841269,0.34091595040514167,0.08893182342101474,0.08893182342101474,504
