semantics,summary_type,relevant_property,sharpness,category,global_proportion,incremental_proportion,global_model,incremental_model,delta_incremental_minus_global,abs_delta_incremental_global
context_updating,overinformativeness,both,sharp,over_minimal_length,0.38031374591961,0.3356404150960697,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,-0.0446733308235403,0.0446733308235403
context_updating,overinformativeness,first,blurred,minimal_length,0.1573170170185823,0.19262023925247115,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,0.03530322223388885,0.03530322223388885
context_updating,overinformativeness,first,blurred,over_minimal_length,0.8426829829814177,0.8073797607475289,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,-0.03530322223388882,0.03530322223388882
context_updating,overinformativeness,first,sharp,minimal_length,0.14073761332777238,0.14241708952492668,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,0.001679476197154306,0.001679476197154306
context_updating,overinformativeness,first,sharp,over_minimal_length,0.8592623866722275,0.8575829104750733,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,-0.0016794761971542504,0.0016794761971542504
context_updating,selection,second,blurred,colour_only,0.18893165969881626,0.38975613894102423,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,0.20082447924220798,0.20082447924220798
context_updating,selection,second,sharp,colour_only,0.17407233287197277,0.3570963370716657,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,0.18302400419969295,0.18302400419969295
context_updating,selection,both,blurred,redundant_form,0.6454661735287033,0.5120611471203446,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,-0.13340502640835872,0.13340502640835872
context_updating,selection,both,sharp,redundant_form,0.6208951721888369,0.5066033087805858,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,-0.11429186340825115,0.11429186340825115
context_updating,selection,second,blurred,redundant_form,0.5911602612962327,0.478808746696845,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,-0.11235151459938769,0.11235151459938769
context_updating,selection,both,blurred,colour_only,0.13742909504166687,0.24356404450021524,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,0.10613494945854837,0.10613494945854837
context_updating,selection,second,sharp,redundant_form,0.5630011102196328,0.46623216238804344,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,-0.0967689478315894,0.0967689478315894
context_updating,selection,second,sharp,size_colour,0.24342605284626065,0.15150044412008848,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,-0.09192560872617217,0.09192560872617217
context_updating,selection,second,blurred,size_colour,0.20219523089795097,0.11286593049153819,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,-0.08932930040641278,0.08932930040641278
context_updating,selection,first,blurred,redundant_form,0.6844604768032394,0.596497053133809,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,-0.08796342366943044,0.08796342366943044
context_updating,selection,both,sharp,colour_only,0.12332946539123155,0.18973868404132016,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,0.06640921865008861,0.06640921865008861
context_updating,selection,first,blurred,size_colour,0.19368449199024648,0.24944927887487406,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,0.055764786884627576,0.055764786884627576
context_updating,selection,first,sharp,redundant_form,0.6338210641067917,0.6010521771538814,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,-0.03276888695291036,0.03276888695291036
context_updating,selection,first,blurred,size_only,0.030804669058926655,0.06033279163280146,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,0.029528122573874806,0.029528122573874806
context_updating,selection,first,sharp,size_colour,0.2540713195969835,0.27834944113267085,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,0.02427812153568737,0.02427812153568737
context_updating,selection,both,sharp,size_colour,0.23073292107839855,0.25470801928468545,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,0.023975098206286904,0.023975098206286904
context_updating,selection,both,sharp,size_only,0.02504244134153299,0.04894998789340868,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,0.02390754655187569,0.02390754655187569
context_updating,selection,first,sharp,size_only,0.04513842273925468,0.06879086043619141,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,0.02365243769693673,0.02365243769693673
context_updating,selection,both,blurred,size_only,0.021270997553600353,0.03915637030622169,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,0.017885372752621337,0.017885372752621337
context_updating,selection,first,sharp,colour_only,0.06696919355697,0.05180752127725634,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,-0.015161672279713656,0.015161672279713656
context_updating,selection,both,blurred,size_colour,0.1958337338760295,0.2052184380732185,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,0.009384704197188981,0.009384704197188981
context_updating,selection,second,sharp,size_only,0.01950050406213365,0.02517105642020246,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,0.0056705523580688096,0.0056705523580688096
context_updating,selection,first,blurred,colour_only,0.09105036214758758,0.09372087635851563,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,0.0026705142109280516,0.0026705142109280516
context_updating,selection,second,blurred,size_only,0.01771284810700011,0.018569183870592604,principled_salience_stop_regularized_2x2_glob_rec,principled_salience_stop_regularized_2x2_inc_rec,0.0008563357635924945,0.0008563357635924945
