relevant_property,sharpness,utterance_code,utterance_label,human_mean,human_lo,human_hi,n,model_mean,model_lo,model_hi,model,condition,signed_residual,abs_residual,human_mean_covered_by_model_ci,model_mean_covered_by_human_ci
both,blurred,0,D,0.0,0.0,0.0,566,0.03956890459363957,0.022968197879858657,0.054770318021201414,principled_salience_stop,both | blurred,0.03956890459363957,0.03956890459363957,False,False
both,blurred,1,DC,0.06890459363957598,0.04946996466431095,0.09010600706713781,566,0.19115547703180213,0.15901060070671377,0.22438162544169613,principled_salience_stop,both | blurred,0.12225088339222616,0.12225088339222616,False,False
both,blurred,2,DCF,0.30918727915194344,0.2703180212014134,0.3480565371024735,566,0.1600530035335689,0.1254416961130742,0.19434628975265017,principled_salience_stop,both | blurred,-0.14913427561837453,0.14913427561837453,False,False
both,blurred,3,DF,0.08480565371024736,0.061837455830388695,0.10777385159010601,566,0.03580565371024735,0.02120141342756184,0.05123674911660778,principled_salience_stop,both | blurred,-0.04900000000000001,0.04900000000000001,False,False
both,blurred,4,DFC,0.030035335689045935,0.0176678445229682,0.044169611307420496,566,0.02153356890459364,0.01060070671378092,0.0353356890459364,principled_salience_stop,both | blurred,-0.008501766784452296,0.008501766784452296,True,True
both,blurred,5,C,0.0088339222614841,0.0017667844522968198,0.0176678445229682,566,0.24508480565371024,0.21024734982332155,0.2889134275618374,principled_salience_stop,both | blurred,0.23625088339222614,0.23625088339222614,False,False
both,blurred,6,CD,0.0088339222614841,0.0017667844522968198,0.0176678445229682,566,0.016151943462897528,0.007067137809187279,0.026501766784452298,principled_salience_stop,both | blurred,0.0073180212014134285,0.0073180212014134285,True,True
both,blurred,7,CDF,0.05123674911660778,0.03356890459363958,0.0706713780918728,566,0.07442756183745583,0.054770318021201414,0.09540636042402827,principled_salience_stop,both | blurred,0.023190812720848053,0.023190812720848053,False,False
both,blurred,8,CF,0.2703180212014134,0.2332155477031802,0.30565371024734983,566,0.11436395759717315,0.08564487632508835,0.14050353356890455,principled_salience_stop,both | blurred,-0.15595406360424025,0.15595406360424025,False,False
both,blurred,9,CFD,0.0035335689045936395,0.0,0.0088339222614841,566,0.030780918727915194,0.0176678445229682,0.045936395759717315,principled_salience_stop,both | blurred,0.027247349823321554,0.027247349823321554,False,False
both,blurred,10,F,0.1166077738515901,0.09010600706713781,0.14487632508833923,566,0.0393356890459364,0.024734982332155476,0.05653710247349823,principled_salience_stop,both | blurred,-0.0772720848056537,0.0772720848056537,False,False
both,blurred,11,FD,0.0017667844522968198,0.0,0.00530035335689046,566,0.0024116607773851588,0.0017667844522968198,0.00530035335689046,principled_salience_stop,both | blurred,0.000644876325088339,0.000644876325088339,True,True
both,blurred,12,FDC,0.00530035335689046,0.0,0.012367491166077738,566,0.0038630391987282448,0.0017667844522968198,0.0088339222614841,principled_salience_stop,both | blurred,-0.001437314158162215,0.001437314158162215,True,True
both,blurred,13,FC,0.04063604240282685,0.024734982332155476,0.05653710247349823,566,0.023420494699646643,0.012367491166077738,0.037102473498233215,principled_salience_stop,both | blurred,-0.01721554770318021,0.01721554770318021,False,False
both,blurred,14,FCD,0.0,0.0,0.0,566,0.004507666582534074,0.0017667844522968198,0.01060070671378092,principled_salience_stop,both | blurred,0.004507666582534074,0.004507666582534074,False,False
both,sharp,0,D,0.0,0.0,0.0,503,0.050218687872763415,0.03275347912524851,0.07157057654075547,principled_salience_stop,both | sharp,0.050218687872763415,0.050218687872763415,False,False
both,sharp,1,DC,0.19681908548707752,0.1610337972166998,0.23260437375745527,503,0.24312127236580516,0.20278330019880716,0.28533797216699797,principled_salience_stop,both | sharp,0.04630218687872764,0.04630218687872764,False,False
both,sharp,2,DCF,0.3121272365805169,0.27236580516898606,0.3518886679920477,503,0.21045725646123262,0.17191848906560636,0.2504970178926441,principled_salience_stop,both | sharp,-0.10166998011928427,0.10166998011928427,False,False
both,sharp,3,DF,0.1073558648111332,0.08151093439363817,0.13518886679920478,503,0.04537574552683897,0.027833001988071572,0.0636182902584493,principled_salience_stop,both | sharp,-0.06198011928429423,0.06198011928429423,False,False
both,sharp,4,DFC,0.02982107355864811,0.015904572564612324,0.04572564612326044,503,0.0268389662027833,0.013916500994035786,0.041749502982107355,principled_salience_stop,both | sharp,-0.002982107355864811,0.002982107355864811,True,True
both,sharp,5,C,0.0,0.0,0.0,503,0.19023061630218688,0.15705765407554673,0.22465208747514911,principled_salience_stop,both | sharp,0.19023061630218688,0.19023061630218688,False,False
both,sharp,6,CD,0.011928429423459244,0.003976143141153081,0.02186878727634195,503,0.014815109343936381,0.003976143141153081,0.027833001988071572,principled_salience_stop,both | sharp,0.002886679920477137,0.002886679920477137,True,True
both,sharp,7,CDF,0.027833001988071572,0.013916500994035786,0.0437375745526839,503,0.0692882703777336,0.0466699801192843,0.09343936381709742,principled_salience_stop,both | sharp,0.04145526838966202,0.04145526838966202,False,False
both,sharp,8,CF,0.20278330019880716,0.16898608349900596,0.24055666003976142,503,0.07346719681908549,0.05168986083499006,0.09542743538767395,principled_salience_stop,both | sharp,-0.12931610337972166,0.12931610337972166,False,False
both,sharp,9,CFD,0.003976143141153081,0.0,0.009940357852882704,503,0.020139165009940355,0.009940357852882704,0.033797216699801194,principled_salience_stop,both | sharp,0.016163021868787274,0.016163021868787274,False,False
both,sharp,10,F,0.08349900596421471,0.061630218687872766,0.1073558648111332,503,0.030759443339960238,0.017892644135188866,0.04572564612326044,principled_salience_stop,both | sharp,-0.05273956262425447,0.05273956262425447,False,False
both,sharp,11,FD,0.0,0.0,0.0,503,0.0027041542215898917,0.0019880715705765406,0.005964214711729622,principled_salience_stop,both | sharp,0.0027041542215898917,0.0027041542215898917,False,False
both,sharp,12,FDC,0.0,0.0,0.0,503,0.004430690682693676,0.0019880715705765406,0.011928429423459244,principled_salience_stop,both | sharp,0.004430690682693676,0.004430690682693676,False,False
both,sharp,13,FC,0.02186878727634195,0.009940357852882704,0.03578528827037773,503,0.017093439363817096,0.005964214711729622,0.02982107355864811,principled_salience_stop,both | sharp,-0.0047753479125248535,0.0047753479125248535,True,True
both,sharp,14,FCD,0.0019880715705765406,0.0,0.005964214711729622,503,0.004000870399493585,0.0019880715705765406,0.007952286282306162,principled_salience_stop,both | sharp,0.0020127988289170445,0.0020127988289170445,True,True
first,blurred,0,D,0.05595667870036101,0.039711191335740074,0.07581227436823104,554,0.0616028880866426,0.04151624548736462,0.08398014440433209,principled_salience_stop,first | blurred,0.005646209386281589,0.005646209386281589,True,True
first,blurred,1,DC,0.04332129963898917,0.02707581227436823,0.05956678700361011,554,0.24407942238267147,0.20938628158844766,0.2779783393501805,principled_salience_stop,first | blurred,0.2007581227436823,0.2007581227436823,False,False
first,blurred,2,DCF,0.2996389891696751,0.26173285198555957,0.33578519855595645,554,0.23907581227436822,0.20577617328519857,0.27531588447653427,principled_salience_stop,first | blurred,-0.06056317689530685,0.06056317689530685,False,False
first,blurred,3,DF,0.36462093862815886,0.3266696750902527,0.4043321299638989,554,0.12392057761732853,0.09566787003610108,0.14981949458483754,principled_salience_stop,first | blurred,-0.24070036101083034,0.24070036101083034,False,False
first,blurred,4,DFC,0.032490974729241874,0.018050541516245487,0.04693140794223827,554,0.07247653429602889,0.052346570397111915,0.09481046931407938,principled_salience_stop,first | blurred,0.03998555956678702,0.03998555956678702,False,False
first,blurred,5,C,0.005415162454873646,0.0,0.01263537906137184,554,0.0922129963898917,0.06764440433212997,0.11827617328519852,principled_salience_stop,first | blurred,0.08679783393501805,0.08679783393501805,False,False
first,blurred,6,CD,0.0018050541516245488,0.0,0.005415162454873646,554,0.008040695766327535,0.0018050541516245488,0.016245487364620937,principled_salience_stop,first | blurred,0.0062356416147029865,0.0062356416147029865,True,False
first,blurred,7,CDF,0.039711191335740074,0.02527075812274368,0.05600180505415137,554,0.037108303249097474,0.021660649819494584,0.05415162454873646,principled_salience_stop,first | blurred,-0.0026028880866426005,0.0026028880866426005,True,True
first,blurred,8,CF,0.08664259927797834,0.06498194945848375,0.11191335740072202,554,0.04310830324909747,0.02707581227436823,0.0623194945848375,principled_salience_stop,first | blurred,-0.04353429602888086,0.04353429602888086,False,False
first,blurred,9,CFD,0.0,0.0,0.0,554,0.01157188022253894,0.0036101083032490976,0.021660649819494584,principled_salience_stop,first | blurred,0.01157188022253894,0.01157188022253894,False,False
first,blurred,10,F,0.03790613718411552,0.023465703971119134,0.05415162454873646,554,0.03770758122743682,0.023465703971119134,0.05690433212996386,principled_salience_stop,first | blurred,-0.00019855595667869763,0.00019855595667869763,True,True
first,blurred,11,FD,0.009025270758122744,0.0018050541516245488,0.018050541516245487,554,0.0032729573841238225,0.0018050541516245488,0.007220216606498195,principled_salience_stop,first | blurred,-0.005752313373998921,0.005752313373998921,False,True
first,blurred,12,FDC,0.0036101083032490976,0.0,0.009025270758122744,554,0.008651811278476286,0.0018050541516245488,0.0175090252707581,principled_salience_stop,first | blurred,0.005041702975227188,0.005041702975227188,True,True
first,blurred,13,FC,0.016245487364620937,0.007220216606498195,0.02707581227436823,554,0.01516606498194946,0.005415162454873646,0.02527075812274368,principled_salience_stop,first | blurred,-0.0010794223826714779,0.0010794223826714779,True,True
first,blurred,14,FCD,0.0036101083032490976,0.0,0.009025270758122744,554,0.003960475079608654,0.0018050541516245488,0.009025270758122744,principled_salience_stop,first | blurred,0.00035036677635955603,0.00035036677635955603,True,True
first,sharp,0,D,0.2689243027888446,0.2290836653386454,0.30876494023904383,502,0.06966932270916336,0.04780876494023904,0.09267928286852585,principled_salience_stop,first | sharp,-0.19925498007968123,0.19925498007968123,False,False
first,sharp,1,DC,0.045816733067729085,0.027888446215139442,0.06573705179282868,502,0.27394820717131474,0.2350597609561753,0.3118027888446215,principled_salience_stop,first | sharp,0.22813147410358564,0.22813147410358564,False,False
first,sharp,2,DCF,0.2051792828685259,0.17131474103585656,0.24108565737051765,502,0.2924422310756972,0.25298804780876494,0.33266932270916333,principled_salience_stop,first | sharp,0.08726294820717131,0.08726294820717131,False,False
first,sharp,3,DF,0.23107569721115537,0.19516932270916335,0.2689243027888446,502,0.13660956175298805,0.10756972111553785,0.16638446215139438,principled_salience_stop,first | sharp,-0.09446613545816732,0.09446613545816732,False,False
first,sharp,4,DFC,0.021912350597609563,0.0099601593625498,0.03386454183266932,502,0.0805378486055777,0.05776892430278884,0.10557768924302789,principled_salience_stop,first | sharp,0.05862549800796813,0.05862549800796813,False,False
first,sharp,5,C,0.0,0.0,0.0,502,0.05197609561752988,0.03386454183266932,0.0707669322709163,principled_salience_stop,first | sharp,0.05197609561752988,0.05197609561752988,False,False
first,sharp,6,CD,0.0,0.0,0.0,502,0.006249430552219397,0.00199203187250996,0.013944223107569721,principled_salience_stop,first | sharp,0.006249430552219397,0.006249430552219397,False,False
first,sharp,7,CDF,0.017928286852589643,0.00796812749003984,0.029880478087649404,502,0.02748605577689243,0.013944223107569721,0.04183266932270916,principled_salience_stop,first | sharp,0.009557768924302788,0.009557768924302788,True,True
first,sharp,8,CF,0.09362549800796813,0.06772908366533864,0.1195717131474101,502,0.0179800796812749,0.00796812749003984,0.03187250996015936,principled_salience_stop,first | sharp,-0.07564541832669322,0.07564541832669322,False,False
first,sharp,9,CFD,0.00199203187250996,0.0,0.00597609561752988,502,0.005167924792059831,0.00199203187250996,0.01195219123505976,principled_salience_stop,first | sharp,0.0031758929195498707,0.0031758929195498707,True,True
first,sharp,10,F,0.10159362549800798,0.07569721115537849,0.1294820717131474,502,0.021780876494023903,0.0099601593625498,0.035856573705179286,principled_salience_stop,first | sharp,-0.07981274900398408,0.07981274900398408,False,False
first,sharp,11,FD,0.00199203187250996,0.0,0.00597609561752988,502,0.002970450354060789,0.00199203187250996,0.00597609561752988,principled_salience_stop,first | sharp,0.0009784184815508287,0.0009784184815508287,True,True
first,sharp,12,FDC,0.0,0.0,0.0,502,0.006864158906297102,0.00199203187250996,0.013944223107569721,principled_salience_stop,first | sharp,0.006864158906297102,0.006864158906297102,False,False
first,sharp,13,FC,0.0099601593625498,0.00199203187250996,0.0199203187250996,502,0.00707232670958875,0.00199203187250996,0.013944223107569721,principled_salience_stop,first | sharp,-0.0028878326529610506,0.0028878326529610506,True,True
first,sharp,14,FCD,0.0,0.0,0.0,502,0.002849914211766074,0.00199203187250996,0.00597609561752988,principled_salience_stop,first | sharp,0.002849914211766074,0.002849914211766074,False,False
