model,relevant_property,sharpness,mae,rmse,max_abs_residual,worst_utterance_code,worst_utterance_label,worst_human_mean,worst_model_mean,worst_signed_residual,coverage_rate
principled_salience_stop,both,blurred,0.06129963004702404,0.09273092796963535,0.23625088339222614,5,C,0.0088339222614841,0.24508480565371024,0.23625088339222614,0.26666666666666666
principled_salience_stop,both,sharp,0.047324488376116615,0.0714547594955084,0.19023061630218688,5,C,0.0,0.19023061630218688,0.19023061630218688,0.26666666666666666
principled_salience_stop,first,blurred,0.04738788873037382,0.08687447322487786,0.24070036101083034,3,DF,0.36462093862815886,0.12392057761732853,-0.24070036101083034,0.4666666666666667
principled_salience_stop,first,sharp,0.06051591436356185,0.09191335970528311,0.22813147410358564,1,DC,0.045816733067729085,0.27394820717131474,0.22813147410358564,0.26666666666666666
principled_salience_stop,second,blurred,0.04233276570248938,0.07149595384325592,0.22983068783068783,5,C,0.6278659611992945,0.39803527336860667,-0.22983068783068783,0.06666666666666667
principled_salience_stop,second,sharp,0.05770293848975183,0.10614164322571104,0.3550634920634921,5,C,0.7162698412698413,0.3612063492063492,-0.3550634920634921,0.2
principled_salience_stop_regularized,both,blurred,0.06095334027986483,0.09242010145289967,0.23629681978798586,5,C,0.0088339222614841,0.24513074204946997,0.23629681978798586,0.26666666666666666
principled_salience_stop_regularized,both,sharp,0.047113136765635194,0.07136980383970007,0.19090258449304176,5,C,0.0,0.19090258449304176,0.19090258449304176,0.26666666666666666
principled_salience_stop_regularized,first,blurred,0.04730813769293292,0.08694043953574965,0.24235018050541518,3,DF,0.36462093862815886,0.12227075812274368,-0.24235018050541518,0.4666666666666667
principled_salience_stop_regularized,first,sharp,0.060535789025833314,0.09187841079217153,0.22761752988047806,1,DC,0.045816733067729085,0.27343426294820716,0.22761752988047806,0.26666666666666666
principled_salience_stop_regularized,second,blurred,0.04261257570088807,0.07219103306592409,0.23242328042328042,5,C,0.6278659611992945,0.3954426807760141,-0.23242328042328042,0.13333333333333333
principled_salience_stop_regularized,second,sharp,0.05794211318116502,0.10672650765839675,0.3572222222222222,5,C,0.7162698412698413,0.35904761904761906,-0.3572222222222222,0.2
principled_salience_stop_strong_regularized,both,blurred,0.06045070998560397,0.09183935507122244,0.2369399293286219,5,C,0.0088339222614841,0.245773851590106,0.2369399293286219,0.26666666666666666
principled_salience_stop_strong_regularized,both,sharp,0.04688462953521597,0.07134946223110471,0.19253280318091454,5,C,0.0,0.19253280318091454,0.19253280318091454,0.3333333333333333
principled_salience_stop_strong_regularized,first,blurred,0.04714206229350472,0.08685371230643395,0.24302888086642602,3,DF,0.36462093862815886,0.12159205776173285,-0.24302888086642602,0.4666666666666667
principled_salience_stop_strong_regularized,first,sharp,0.060703967936004535,0.09199654053215783,0.22688844621513943,1,DC,0.045816733067729085,0.2727051792828685,0.22688844621513943,0.26666666666666666
principled_salience_stop_strong_regularized,second,blurred,0.0429172200398997,0.07309534570354516,0.23646208112874778,5,C,0.6278659611992945,0.3914038800705467,-0.23646208112874778,0.13333333333333333
principled_salience_stop_strong_regularized,second,sharp,0.05836073472362804,0.10782355642749458,0.3614880952380953,5,C,0.7162698412698413,0.354781746031746,-0.3614880952380953,0.2
