relevant_property,sharpness,utterance_code,utterance_label,human_mean,human_lo,human_hi,n,model_mean,model_lo,model_hi,condition
both,blurred,0,D,0.0,0.0,0.0,566,0.03956890459363957,0.022968197879858657,0.054770318021201414,both | blurred
both,sharp,9,CFD,0.003976143141153081,0.0,0.009940357852882704,503,0.020139165009940355,0.009940357852882704,0.033797216699801194,both | sharp
both,sharp,10,F,0.08349900596421471,0.061630218687872766,0.1073558648111332,503,0.030759443339960238,0.017892644135188866,0.04572564612326044,both | sharp
both,sharp,11,FD,0.0,0.0,0.0,503,0.0027041542215898917,0.0019880715705765406,0.005964214711729622,both | sharp
both,sharp,12,FDC,0.0,0.0,0.0,503,0.004430690682693676,0.0019880715705765406,0.011928429423459244,both | sharp
both,sharp,13,FC,0.02186878727634195,0.009940357852882704,0.03578528827037773,503,0.017093439363817096,0.005964214711729622,0.02982107355864811,both | sharp
both,sharp,14,FCD,0.0019880715705765406,0.0,0.005964214711729622,503,0.004000870399493585,0.0019880715705765406,0.007952286282306162,both | sharp
first,blurred,0,D,0.05595667870036101,0.039711191335740074,0.07581227436823104,554,0.0616028880866426,0.04151624548736462,0.08398014440433209,first | blurred
first,blurred,1,DC,0.04332129963898917,0.02707581227436823,0.05956678700361011,554,0.24407942238267147,0.20938628158844766,0.2779783393501805,first | blurred
first,blurred,2,DCF,0.2996389891696751,0.26173285198555957,0.33578519855595645,554,0.23907581227436822,0.20577617328519857,0.27531588447653427,first | blurred
first,blurred,3,DF,0.36462093862815886,0.3266696750902527,0.4043321299638989,554,0.12392057761732853,0.09566787003610108,0.14981949458483754,first | blurred
first,blurred,4,DFC,0.032490974729241874,0.018050541516245487,0.04693140794223827,554,0.07247653429602889,0.052346570397111915,0.09481046931407938,first | blurred
first,blurred,5,C,0.005415162454873646,0.0,0.01263537906137184,554,0.0922129963898917,0.06764440433212997,0.11827617328519852,first | blurred
first,blurred,6,CD,0.0018050541516245488,0.0,0.005415162454873646,554,0.008040695766327535,0.0018050541516245488,0.016245487364620937,first | blurred
first,blurred,7,CDF,0.039711191335740074,0.02527075812274368,0.05600180505415137,554,0.037108303249097474,0.021660649819494584,0.05415162454873646,first | blurred
first,blurred,8,CF,0.08664259927797834,0.06498194945848375,0.11191335740072202,554,0.04310830324909747,0.02707581227436823,0.0623194945848375,first | blurred
first,blurred,9,CFD,0.0,0.0,0.0,554,0.01157188022253894,0.0036101083032490976,0.021660649819494584,first | blurred
first,blurred,10,F,0.03790613718411552,0.023465703971119134,0.05415162454873646,554,0.03770758122743682,0.023465703971119134,0.05690433212996386,first | blurred
first,blurred,11,FD,0.009025270758122744,0.0018050541516245488,0.018050541516245487,554,0.0032729573841238225,0.0018050541516245488,0.007220216606498195,first | blurred
first,blurred,12,FDC,0.0036101083032490976,0.0,0.009025270758122744,554,0.008651811278476286,0.0018050541516245488,0.0175090252707581,first | blurred
first,blurred,13,FC,0.016245487364620937,0.007220216606498195,0.02707581227436823,554,0.01516606498194946,0.005415162454873646,0.02527075812274368,first | blurred
first,blurred,14,FCD,0.0036101083032490976,0.0,0.009025270758122744,554,0.003960475079608654,0.0018050541516245488,0.009025270758122744,first | blurred
first,sharp,0,D,0.2689243027888446,0.2290836653386454,0.30876494023904383,502,0.06966932270916336,0.04780876494023904,0.09267928286852585,first | sharp
first,sharp,1,DC,0.045816733067729085,0.027888446215139442,0.06573705179282868,502,0.27394820717131474,0.2350597609561753,0.3118027888446215,first | sharp
first,sharp,2,DCF,0.2051792828685259,0.17131474103585656,0.24108565737051765,502,0.2924422310756972,0.25298804780876494,0.33266932270916333,first | sharp
first,sharp,3,DF,0.23107569721115537,0.19516932270916335,0.2689243027888446,502,0.13660956175298805,0.10756972111553785,0.16638446215139438,first | sharp
first,sharp,4,DFC,0.021912350597609563,0.0099601593625498,0.03386454183266932,502,0.0805378486055777,0.05776892430278884,0.10557768924302789,first | sharp
first,sharp,5,C,0.0,0.0,0.0,502,0.05197609561752988,0.03386454183266932,0.0707669322709163,first | sharp
first,sharp,6,CD,0.0,0.0,0.0,502,0.006249430552219397,0.00199203187250996,0.013944223107569721,first | sharp
first,sharp,7,CDF,0.017928286852589643,0.00796812749003984,0.029880478087649404,502,0.02748605577689243,0.013944223107569721,0.04183266932270916,first | sharp
first,sharp,8,CF,0.09362549800796813,0.06772908366533864,0.1195717131474101,502,0.0179800796812749,0.00796812749003984,0.03187250996015936,first | sharp
first,sharp,9,CFD,0.00199203187250996,0.0,0.00597609561752988,502,0.005167924792059831,0.00199203187250996,0.01195219123505976,first | sharp
first,sharp,10,F,0.10159362549800798,0.07569721115537849,0.1294820717131474,502,0.021780876494023903,0.0099601593625498,0.035856573705179286,first | sharp
first,sharp,11,FD,0.00199203187250996,0.0,0.00597609561752988,502,0.002970450354060789,0.00199203187250996,0.00597609561752988,first | sharp
first,sharp,12,FDC,0.0,0.0,0.0,502,0.006864158906297102,0.00199203187250996,0.013944223107569721,first | sharp
first,sharp,13,FC,0.0099601593625498,0.00199203187250996,0.0199203187250996,502,0.00707232670958875,0.00199203187250996,0.013944223107569721,first | sharp
first,sharp,14,FCD,0.0,0.0,0.0,502,0.002849914211766074,0.00199203187250996,0.00597609561752988,first | sharp
second,blurred,0,D,0.0,0.0,0.0,567,0.018440917107583773,0.008818342151675485,0.030908289241622533,second | blurred
second,blurred,1,DC,0.0,0.0,0.0,567,0.0948289241622575,0.07231040564373897,0.12085537918871248,second | blurred
