relevant_property,sharpness,utterance_code,utterance_label,human_mean,human_lo,human_hi,n,model_mean,model_lo,model_hi,model,condition,signed_residual,abs_residual,human_mean_covered_by_model_ci,model_mean_covered_by_human_ci,residual_rank
both,blurred,5,C,0.0088339222614841,0.0017667844522968198,0.0176678445229682,566,0.24508480565371024,0.21024734982332155,0.2889134275618374,principled_salience_stop,both | blurred,0.23625088339222614,0.23625088339222614,False,False,1
both,blurred,8,CF,0.2703180212014134,0.2332155477031802,0.30565371024734983,566,0.11436395759717315,0.08564487632508835,0.14050353356890455,principled_salience_stop,both | blurred,-0.15595406360424025,0.15595406360424025,False,False,2
both,blurred,2,DCF,0.30918727915194344,0.2703180212014134,0.3480565371024735,566,0.1600530035335689,0.1254416961130742,0.19434628975265017,principled_salience_stop,both | blurred,-0.14913427561837453,0.14913427561837453,False,False,3
both,blurred,1,DC,0.06890459363957598,0.04946996466431095,0.09010600706713781,566,0.19115547703180213,0.15901060070671377,0.22438162544169613,principled_salience_stop,both | blurred,0.12225088339222616,0.12225088339222616,False,False,4
both,blurred,10,F,0.1166077738515901,0.09010600706713781,0.14487632508833923,566,0.0393356890459364,0.024734982332155476,0.05653710247349823,principled_salience_stop,both | blurred,-0.0772720848056537,0.0772720848056537,False,False,5
both,blurred,3,DF,0.08480565371024736,0.061837455830388695,0.10777385159010601,566,0.03580565371024735,0.02120141342756184,0.05123674911660778,principled_salience_stop,both | blurred,-0.04900000000000001,0.04900000000000001,False,False,6
both,blurred,0,D,0.0,0.0,0.0,566,0.03956890459363957,0.022968197879858657,0.054770318021201414,principled_salience_stop,both | blurred,0.03956890459363957,0.03956890459363957,False,False,7
both,blurred,9,CFD,0.0035335689045936395,0.0,0.0088339222614841,566,0.030780918727915194,0.0176678445229682,0.045936395759717315,principled_salience_stop,both | blurred,0.027247349823321554,0.027247349823321554,False,False,8
both,blurred,7,CDF,0.05123674911660778,0.03356890459363958,0.0706713780918728,566,0.07442756183745583,0.054770318021201414,0.09540636042402827,principled_salience_stop,both | blurred,0.023190812720848053,0.023190812720848053,False,False,9
both,blurred,13,FC,0.04063604240282685,0.024734982332155476,0.05653710247349823,566,0.023420494699646643,0.012367491166077738,0.037102473498233215,principled_salience_stop,both | blurred,-0.01721554770318021,0.01721554770318021,False,False,10
both,sharp,5,C,0.0,0.0,0.0,503,0.19023061630218688,0.15705765407554673,0.22465208747514911,principled_salience_stop,both | sharp,0.19023061630218688,0.19023061630218688,False,False,1
both,sharp,8,CF,0.20278330019880716,0.16898608349900596,0.24055666003976142,503,0.07346719681908549,0.05168986083499006,0.09542743538767395,principled_salience_stop,both | sharp,-0.12931610337972166,0.12931610337972166,False,False,2
both,sharp,2,DCF,0.3121272365805169,0.27236580516898606,0.3518886679920477,503,0.21045725646123262,0.17191848906560636,0.2504970178926441,principled_salience_stop,both | sharp,-0.10166998011928427,0.10166998011928427,False,False,3
both,sharp,3,DF,0.1073558648111332,0.08151093439363817,0.13518886679920478,503,0.04537574552683897,0.027833001988071572,0.0636182902584493,principled_salience_stop,both | sharp,-0.06198011928429423,0.06198011928429423,False,False,4
both,sharp,10,F,0.08349900596421471,0.061630218687872766,0.1073558648111332,503,0.030759443339960238,0.017892644135188866,0.04572564612326044,principled_salience_stop,both | sharp,-0.05273956262425447,0.05273956262425447,False,False,5
both,sharp,0,D,0.0,0.0,0.0,503,0.050218687872763415,0.03275347912524851,0.07157057654075547,principled_salience_stop,both | sharp,0.050218687872763415,0.050218687872763415,False,False,6
both,sharp,1,DC,0.19681908548707752,0.1610337972166998,0.23260437375745527,503,0.24312127236580516,0.20278330019880716,0.28533797216699797,principled_salience_stop,both | sharp,0.04630218687872764,0.04630218687872764,False,False,7
both,sharp,7,CDF,0.027833001988071572,0.013916500994035786,0.0437375745526839,503,0.0692882703777336,0.0466699801192843,0.09343936381709742,principled_salience_stop,both | sharp,0.04145526838966202,0.04145526838966202,False,False,8
both,sharp,9,CFD,0.003976143141153081,0.0,0.009940357852882704,503,0.020139165009940355,0.009940357852882704,0.033797216699801194,principled_salience_stop,both | sharp,0.016163021868787274,0.016163021868787274,False,False,9
both,sharp,13,FC,0.02186878727634195,0.009940357852882704,0.03578528827037773,503,0.017093439363817096,0.005964214711729622,0.02982107355864811,principled_salience_stop,both | sharp,-0.0047753479125248535,0.0047753479125248535,True,True,10
first,blurred,3,DF,0.36462093862815886,0.3266696750902527,0.4043321299638989,554,0.12392057761732853,0.09566787003610108,0.14981949458483754,principled_salience_stop,first | blurred,-0.24070036101083034,0.24070036101083034,False,False,1
first,blurred,1,DC,0.04332129963898917,0.02707581227436823,0.05956678700361011,554,0.24407942238267147,0.20938628158844766,0.2779783393501805,principled_salience_stop,first | blurred,0.2007581227436823,0.2007581227436823,False,False,2
first,blurred,5,C,0.005415162454873646,0.0,0.01263537906137184,554,0.0922129963898917,0.06764440433212997,0.11827617328519852,principled_salience_stop,first | blurred,0.08679783393501805,0.08679783393501805,False,False,3
first,blurred,2,DCF,0.2996389891696751,0.26173285198555957,0.33578519855595645,554,0.23907581227436822,0.20577617328519857,0.27531588447653427,principled_salience_stop,first | blurred,-0.06056317689530685,0.06056317689530685,False,False,4
first,blurred,8,CF,0.08664259927797834,0.06498194945848375,0.11191335740072202,554,0.04310830324909747,0.02707581227436823,0.0623194945848375,principled_salience_stop,first | blurred,-0.04353429602888086,0.04353429602888086,False,False,5
first,blurred,4,DFC,0.032490974729241874,0.018050541516245487,0.04693140794223827,554,0.07247653429602889,0.052346570397111915,0.09481046931407938,principled_salience_stop,first | blurred,0.03998555956678702,0.03998555956678702,False,False,6
first,blurred,9,CFD,0.0,0.0,0.0,554,0.01157188022253894,0.0036101083032490976,0.021660649819494584,principled_salience_stop,first | blurred,0.01157188022253894,0.01157188022253894,False,False,7
first,blurred,6,CD,0.0018050541516245488,0.0,0.005415162454873646,554,0.008040695766327535,0.0018050541516245488,0.016245487364620937,principled_salience_stop,first | blurred,0.0062356416147029865,0.0062356416147029865,True,False,8
first,blurred,11,FD,0.009025270758122744,0.0018050541516245488,0.018050541516245487,554,0.0032729573841238225,0.0018050541516245488,0.007220216606498195,principled_salience_stop,first | blurred,-0.005752313373998921,0.005752313373998921,False,True,9
first,blurred,0,D,0.05595667870036101,0.039711191335740074,0.07581227436823104,554,0.0616028880866426,0.04151624548736462,0.08398014440433209,principled_salience_stop,first | blurred,0.005646209386281589,0.005646209386281589,True,True,10
first,sharp,1,DC,0.045816733067729085,0.027888446215139442,0.06573705179282868,502,0.27394820717131474,0.2350597609561753,0.3118027888446215,principled_salience_stop,first | sharp,0.22813147410358564,0.22813147410358564,False,False,1
first,sharp,0,D,0.2689243027888446,0.2290836653386454,0.30876494023904383,502,0.06966932270916336,0.04780876494023904,0.09267928286852585,principled_salience_stop,first | sharp,-0.19925498007968123,0.19925498007968123,False,False,2
first,sharp,3,DF,0.23107569721115537,0.19516932270916335,0.2689243027888446,502,0.13660956175298805,0.10756972111553785,0.16638446215139438,principled_salience_stop,first | sharp,-0.09446613545816732,0.09446613545816732,False,False,3
first,sharp,2,DCF,0.2051792828685259,0.17131474103585656,0.24108565737051765,502,0.2924422310756972,0.25298804780876494,0.33266932270916333,principled_salience_stop,first | sharp,0.08726294820717131,0.08726294820717131,False,False,4
first,sharp,10,F,0.10159362549800798,0.07569721115537849,0.1294820717131474,502,0.021780876494023903,0.0099601593625498,0.035856573705179286,principled_salience_stop,first | sharp,-0.07981274900398408,0.07981274900398408,False,False,5
first,sharp,8,CF,0.09362549800796813,0.06772908366533864,0.1195717131474101,502,0.0179800796812749,0.00796812749003984,0.03187250996015936,principled_salience_stop,first | sharp,-0.07564541832669322,0.07564541832669322,False,False,6
first,sharp,4,DFC,0.021912350597609563,0.0099601593625498,0.03386454183266932,502,0.0805378486055777,0.05776892430278884,0.10557768924302789,principled_salience_stop,first | sharp,0.05862549800796813,0.05862549800796813,False,False,7
first,sharp,5,C,0.0,0.0,0.0,502,0.05197609561752988,0.03386454183266932,0.0707669322709163,principled_salience_stop,first | sharp,0.05197609561752988,0.05197609561752988,False,False,8
first,sharp,7,CDF,0.017928286852589643,0.00796812749003984,0.029880478087649404,502,0.02748605577689243,0.013944223107569721,0.04183266932270916,principled_salience_stop,first | sharp,0.009557768924302788,0.009557768924302788,True,True,9
first,sharp,12,FDC,0.0,0.0,0.0,502,0.006864158906297102,0.00199203187250996,0.013944223107569721,principled_salience_stop,first | sharp,0.006864158906297102,0.006864158906297102,False,False,10
second,blurred,5,C,0.6278659611992945,0.5890652557319224,0.6684303350970018,567,0.39803527336860667,0.35264550264550265,0.4444444444444444,principled_salience_stop,second | blurred,-0.22983068783068783,0.22983068783068783,False,False,1
second,blurred,1,DC,0.0,0.0,0.0,567,0.0948289241622575,0.07231040564373897,0.12085537918871248,principled_salience_stop,second | blurred,0.0948289241622575,0.0948289241622575,False,False,2
second,blurred,7,CDF,0.005291005291005291,0.0,0.012345679012345678,567,0.08029982363315696,0.0582010582010582,0.10229276895943562,principled_salience_stop,second | blurred,0.07500881834215167,0.07500881834215167,False,False,3
second,blurred,8,CF,0.26278659611992944,0.2257495590828924,0.2980599647266314,567,0.20465255731922397,0.1710758377425044,0.23985890652557318,principled_salience_stop,second | blurred,-0.05813403880070547,0.05813403880070547,False,False,4
second,blurred,9,CFD,0.0,0.0,0.0,567,0.05411640211640211,0.03527336860670194,0.07231040564373897,principled_salience_stop,second | blurred,0.05411640211640211,0.05411640211640211,False,False,5
second,blurred,2,DCF,0.026455026455026454,0.014109347442680775,0.04056437389770723,567,0.06889241622574956,0.046693121693121696,0.09440035273368602,principled_salience_stop,second | blurred,0.0424373897707231,0.0424373897707231,False,False,6
second,blurred,0,D,0.0,0.0,0.0,567,0.018440917107583773,0.008818342151675485,0.030908289241622533,principled_salience_stop,second | blurred,0.018440917107583773,0.018440917107583773,False,False,7
second,blurred,6,CD,0.0,0.0,0.0,567,0.017777777777777778,0.008818342151675485,0.029144620811287436,principled_salience_stop,second | blurred,0.017777777777777778,0.017777777777777778,False,False,8
second,blurred,10,F,0.04409171075837742,0.02821869488536155,0.06172839506172839,567,0.027033509700176366,0.012345679012345678,0.041490299823633114,principled_salience_stop,second | blurred,-0.017058201058201057,0.017058201058201057,False,False,9
second,blurred,3,DF,0.0,0.0,0.0,567,0.008892416225749558,0.001763668430335097,0.01763668430335097,principled_salience_stop,second | blurred,0.008892416225749558,0.008892416225749558,False,False,10
second,sharp,5,C,0.7162698412698413,0.6765873015873016,0.7559523809523809,504,0.3612063492063492,0.31547619047619047,0.40977182539682533,principled_salience_stop,second | sharp,-0.3550634920634921,0.3550634920634921,False,False,1
second,sharp,1,DC,0.001984126984126984,0.0,0.005952380952380952,504,0.1323095238095238,0.10317460317460317,0.16666666666666666,principled_salience_stop,second | sharp,0.13032539682539682,0.13032539682539682,False,False,2
second,sharp,2,DCF,0.001984126984126984,0.0,0.005952380952380952,504,0.09905158730158731,0.07341269841269842,0.1280257936507936,principled_salience_stop,second | sharp,0.09706746031746033,0.09706746031746033,False,False,3
second,sharp,7,CDF,0.003968253968253968,0.0,0.00992063492063492,504,0.09515873015873015,0.06944444444444445,0.12103174603174603,principled_salience_stop,second | sharp,0.09119047619047618,0.09119047619047618,False,False,4
second,sharp,8,CF,0.23015873015873015,0.19246031746031747,0.26587301587301587,504,0.15854761904761905,0.12395833333333334,0.19246031746031747,principled_salience_stop,second | sharp,-0.0716111111111111,0.0716111111111111,False,False,5
second,sharp,9,CFD,0.0,0.0,0.0,504,0.04191269841269841,0.025793650793650792,0.061507936507936505,principled_salience_stop,second | sharp,0.04191269841269841,0.04191269841269841,False,False,6
second,sharp,0,D,0.0,0.0,0.0,504,0.02571825396825397,0.013888888888888888,0.03968253968253968,principled_salience_stop,second | sharp,0.02571825396825397,0.02571825396825397,False,False,7
second,sharp,6,CD,0.0,0.0,0.0,504,0.02051190476190476,0.007936507936507936,0.03477182539682535,principled_salience_stop,second | sharp,0.02051190476190476,0.02051190476190476,False,False,8
second,sharp,3,DF,0.0,0.0,0.0,504,0.012700003180965104,0.003968253968253968,0.023809523809523808,principled_salience_stop,second | sharp,0.012700003180965104,0.012700003180965104,False,False,9
second,sharp,10,F,0.01984126984126984,0.00992063492063492,0.031746031746031744,504,0.024924603174603176,0.011904761904761904,0.03968253968253968,principled_salience_stop,second | sharp,0.0050833333333333355,0.0050833333333333355,True,True,10
both,blurred,5,C,0.0088339222614841,0.0017667844522968198,0.0176678445229682,566,0.24513074204946997,0.21024734982332155,0.2853798586572438,principled_salience_stop_regularized,both | blurred,0.23629681978798586,0.23629681978798586,False,False,1
both,blurred,8,CF,0.2703180212014134,0.2332155477031802,0.30565371024734983,566,0.11596113074204947,0.08917844522968199,0.14487632508833923,principled_salience_stop_regularized,both | blurred,-0.15435689045936393,0.15435689045936393,False,False,2
both,blurred,2,DCF,0.30918727915194344,0.2703180212014134,0.3480565371024735,566,0.15958657243816254,0.127208480565371,0.19257950530035337,principled_salience_stop_regularized,both | blurred,-0.1496007067137809,0.1496007067137809,False,False,3
both,blurred,1,DC,0.06890459363957598,0.04946996466431095,0.09010600706713781,566,0.18968904593639577,0.15724381625441697,0.22354240282685509,principled_salience_stop_regularized,both | blurred,0.12078445229681979,0.12078445229681979,False,False,4
both,blurred,10,F,0.1166077738515901,0.09010600706713781,0.14487632508833923,566,0.039996466431095404,0.024734982332155476,0.05653710247349823,principled_salience_stop_regularized,both | blurred,-0.0766113074204947,0.0766113074204947,False,False,5
both,blurred,3,DF,0.08480565371024736,0.061837455830388695,0.10777385159010601,566,0.03593639575971731,0.02120141342756184,0.053003533568904596,principled_salience_stop_regularized,both | blurred,-0.04886925795053004,0.04886925795053004,False,False,6
both,blurred,0,D,0.0,0.0,0.0,566,0.039159010600706715,0.024734982332155476,0.054770318021201414,principled_salience_stop_regularized,both | blurred,0.039159010600706715,0.039159010600706715,False,False,7
both,blurred,9,CFD,0.0035335689045936395,0.0,0.0088339222614841,566,0.030982332155477032,0.0176678445229682,0.04686395759717311,principled_salience_stop_regularized,both | blurred,0.02744876325088339,0.02744876325088339,False,False,8
both,blurred,7,CDF,0.05123674911660778,0.03356890459363958,0.0706713780918728,566,0.07404946996466431,0.054770318021201414,0.09540636042402827,principled_salience_stop_regularized,both | blurred,0.022812720848056536,0.022812720848056536,False,False,9
both,blurred,13,FC,0.04063604240282685,0.024734982332155476,0.05653710247349823,566,0.023586572438162545,0.012367491166077738,0.037102473498233215,principled_salience_stop_regularized,both | blurred,-0.017049469964664308,0.017049469964664308,False,False,10
both,sharp,5,C,0.0,0.0,0.0,503,0.19090258449304176,0.15705765407554673,0.22664015904572565,principled_salience_stop_regularized,both | sharp,0.19090258449304176,0.19090258449304176,False,False,1
