relevant_property,sharpness,utterance_code,utterance_label,human_mean,human_lo,human_hi,n,model_mean,model_lo,model_hi,condition
both,blurred,13,FC,0.04063604240282685,0.024734982332155476,0.05653710247349823,566,0.042660777385159006,0.026501766784452298,0.061837455830388695,both | blurred
both,blurred,14,FCD,0.0,0.0,0.0,566,0.0038969178922125232,0.0017667844522968198,0.0088339222614841,both | blurred
both,sharp,0,D,0.0,0.0,0.0,503,0.014481113320079522,0.005964214711729622,0.02584493041749503,both | sharp
both,sharp,1,DC,0.19681908548707752,0.1610337972166998,0.23260437375745527,503,0.07817097415506959,0.05263419483101392,0.10337972166998012,both | sharp
both,sharp,2,DCF,0.3121272365805169,0.27236580516898606,0.3518886679920477,503,0.3172127236580517,0.27529821073558647,0.36287276341948305,both | sharp
both,sharp,3,DF,0.1073558648111332,0.08151093439363817,0.13518886679920478,503,0.1516461232604374,0.11928429423459244,0.18687872763419483,both | sharp
both,sharp,4,DFC,0.02982107355864811,0.015904572564612324,0.04572564612326044,503,0.02710934393638171,0.013916500994035786,0.041749502982107355,both | sharp
both,sharp,5,C,0.0,0.0,0.0,503,0.03777335984095427,0.02186878727634195,0.055666003976143144,both | sharp
both,sharp,6,CD,0.011928429423459244,0.003976143141153081,0.02186878727634195,503,0.004895074000441793,0.0019880715705765406,0.011928429423459244,both | sharp
both,sharp,7,CDF,0.027833001988071572,0.013916500994035786,0.0437375745526839,503,0.07001192842942347,0.04771371769383698,0.09343936381709742,both | sharp
both,sharp,8,CF,0.20278330019880716,0.16898608349900596,0.24055666003976142,503,0.176831013916501,0.1411530815109344,0.21073558648111332,both | sharp
both,sharp,9,CFD,0.003976143141153081,0.0,0.009940357852882704,503,0.013410518850822917,0.004870775347912527,0.02385685884691849,both | sharp
both,sharp,10,F,0.08349900596421471,0.061630218687872766,0.1073558648111332,503,0.0674155069582505,0.04572564612326044,0.08851888667992043,both | sharp
both,sharp,11,FD,0.0,0.0,0.0,503,0.003578528827037773,0.0019880715705765406,0.007952286282306162,both | sharp
both,sharp,12,FDC,0.0,0.0,0.0,503,0.004204771371769384,0.0019880715705765406,0.009940357852882704,both | sharp
both,sharp,13,FC,0.02186878727634195,0.009940357852882704,0.03578528827037773,503,0.03306560636182903,0.017892644135188866,0.05168986083499006,both | sharp
both,sharp,14,FCD,0.0019880715705765406,0.0,0.005964214711729622,503,0.0034847097192128125,0.0019880715705765406,0.007952286282306162,both | sharp
first,blurred,0,D,0.05595667870036101,0.039711191335740074,0.07581227436823104,554,0.05750541516245487,0.036101083032490974,0.07942238267148015,first | blurred
first,blurred,1,DC,0.04332129963898917,0.02707581227436823,0.05956678700361011,554,0.046725631768953065,0.02888086642599278,0.06859205776173286,first | blurred
first,blurred,2,DCF,0.2996389891696751,0.26173285198555957,0.33578519855595645,554,0.1871624548736462,0.15162454873646208,0.22477436823104688,first | blurred
first,blurred,3,DF,0.36462093862815886,0.3266696750902527,0.4043321299638989,554,0.47719133574007216,0.427797833935018,0.5316335740072202,first | blurred
first,blurred,4,DFC,0.032490974729241874,0.018050541516245487,0.04693140794223827,554,0.041498194945848374,0.02527075812274368,0.05776173285198556,first | blurred
first,blurred,5,C,0.005415162454873646,0.0,0.01263537906137184,554,0.013267148014440433,0.005415162454873646,0.023465703971119134,first | blurred
first,blurred,6,CD,0.0018050541516245488,0.0,0.005415162454873646,554,0.002594765342960289,0.0018050541516245488,0.005415162454873646,first | blurred
first,blurred,7,CDF,0.039711191335740074,0.02527075812274368,0.05600180505415137,554,0.02262815884476534,0.010830324909747292,0.036101083032490974,first | blurred
first,blurred,8,CF,0.08664259927797834,0.06498194945848375,0.11191335740072202,554,0.0696101083032491,0.04693140794223827,0.09205776173285199,first | blurred
first,blurred,9,CFD,0.0,0.0,0.0,554,0.0058635517027294266,0.0018050541516245488,0.01263537906137184,first | blurred
first,blurred,10,F,0.03790613718411552,0.023465703971119134,0.05415162454873646,554,0.04784115523465704,0.030685920577617327,0.06498194945848375,first | blurred
first,blurred,11,FD,0.009025270758122744,0.0018050541516245488,0.018050541516245487,554,0.006298886883273165,0.0018050541516245488,0.01263537906137184,first | blurred
first,blurred,12,FDC,0.0036101083032490976,0.0,0.009025270758122744,554,0.00428325201299982,0.0018050541516245488,0.010830324909747292,first | blurred
first,blurred,13,FC,0.016245487364620937,0.007220216606498195,0.02707581227436823,554,0.018700361010830325,0.009025270758122744,0.029828519855595627,first | blurred
first,blurred,14,FCD,0.0036101083032490976,0.0,0.009025270758122744,554,0.0025747564879776584,0.0018050541516245488,0.005415162454873646,first | blurred
first,sharp,0,D,0.2689243027888446,0.2290836653386454,0.30876494023904383,502,0.2674382470119522,0.21912350597609562,0.3197709163346613,first | sharp
first,sharp,1,DC,0.045816733067729085,0.027888446215139442,0.06573705179282868,502,0.06394422310756973,0.043824701195219126,0.08764940239043825,first | sharp
first,sharp,2,DCF,0.2051792828685259,0.17131474103585656,0.24108565737051765,502,0.25992031872509963,0.21713147410358566,0.2968127490039841,first | sharp
first,sharp,3,DF,0.23107569721115537,0.19516932270916335,0.2689243027888446,502,0.2326175298804781,0.18421314741035857,0.2799302788844621,first | sharp
first,sharp,4,DFC,0.021912350597609563,0.0099601593625498,0.03386454183266932,502,0.05778486055776892,0.037848605577689244,0.0796812749003984,first | sharp
first,sharp,5,C,0.0,0.0,0.0,502,0.009102423304768853,0.00199203187250996,0.017928286852589643,first | sharp
first,sharp,6,CD,0.0,0.0,0.0,502,0.0025866682523636797,0.00199203187250996,0.00597609561752988,first | sharp
first,sharp,7,CDF,0.017928286852589643,0.00796812749003984,0.029880478087649404,502,0.018874402190835856,0.008864541832669324,0.03187250996015936,first | sharp
first,sharp,8,CF,0.09362549800796813,0.06772908366533864,0.1195717131474101,502,0.03338645418326693,0.017928286852589643,0.049800796812749,first | sharp
first,sharp,9,CFD,0.00199203187250996,0.0,0.00597609561752988,502,0.003651133627051682,0.00199203187250996,0.00796812749003984,first | sharp
first,sharp,10,F,0.10159362549800798,0.07569721115537849,0.1294820717131474,502,0.03603585657370518,0.020866533864541837,0.053784860557768925,first | sharp
first,sharp,11,FD,0.00199203187250996,0.0,0.00597609561752988,502,0.003281706002736773,0.00199203187250996,0.00796812749003984,first | sharp
first,sharp,12,FDC,0.0,0.0,0.0,502,0.004335598781345207,0.00199203187250996,0.0099601593625498,first | sharp
first,sharp,13,FC,0.0099601593625498,0.00199203187250996,0.0199203187250996,502,0.010554974490814297,0.00398406374501992,0.0199203187250996,first | sharp
first,sharp,14,FCD,0.0,0.0,0.0,502,0.0024188958451906656,0.00199203187250996,0.00597609561752988,first | sharp
second,blurred,0,D,0.0,0.0,0.0,567,0.007126513575936522,0.001763668430335097,0.014109347442680775,second | blurred
second,blurred,1,DC,0.0,0.0,0.0,567,0.039358024691358025,0.023765432098765433,0.0564373897707231,second | blurred
second,blurred,2,DCF,0.026455026455026454,0.014109347442680775,0.04056437389770723,567,0.014561751368698597,0.003527336860670194,0.024691358024691357,second | blurred
second,blurred,3,DF,0.0,0.0,0.0,567,0.004634936071843438,0.001763668430335097,0.010582010582010581,second | blurred
second,blurred,4,DFC,0.014109347442680775,0.005291005291005291,0.024691358024691357,567,0.0020926428525737677,0.001763668430335097,0.003880070546737193,second | blurred
second,blurred,5,C,0.6278659611992945,0.5890652557319224,0.6684303350970018,567,0.6708183421516755,0.6243386243386243,0.7187389770723104,second | blurred
second,blurred,6,CD,0.0,0.0,0.0,567,0.008478357875948238,0.001763668430335097,0.01763668430335097,second | blurred
second,blurred,7,CDF,0.005291005291005291,0.0,0.012345679012345678,567,0.013597883597883597,0.003527336860670194,0.024691358024691357,second | blurred
second,blurred,8,CF,0.26278659611992944,0.2257495590828924,0.2980599647266314,567,0.2127830687830688,0.17367724867724868,0.25573192239858905,second | blurred
second,blurred,9,CFD,0.0,0.0,0.0,567,0.007665174331840998,0.001763668430335097,0.015873015873015872,second | blurred
second,blurred,10,F,0.04409171075837742,0.02821869488536155,0.06172839506172839,567,0.008893467987450407,0.002292768959435627,0.01763668430335097,second | blurred
second,blurred,11,FD,0.0,0.0,0.0,567,0.0019277306099011525,0.001763668430335097,0.003527336860670194,second | blurred
second,blurred,12,FDC,0.0,0.0,0.0,567,0.0018476526413034348,0.001763668430335097,0.003483245149911819,second | blurred
second,blurred,13,FC,0.019400352733686066,0.008818342151675485,0.031746031746031744,567,0.011439054277073018,0.003527336860670194,0.021164021164021163,second | blurred
second,blurred,14,FCD,0.0,0.0,0.0,567,0.0019307528079457903,0.001763668430335097,0.003527336860670194,second | blurred
second,sharp,0,D,0.0,0.0,0.0,504,0.009836966915280168,0.001984126984126984,0.01899801587301585,second | sharp
second,sharp,1,DC,0.001984126984126984,0.0,0.005952380952380952,504,0.058444444444444445,0.037698412698412696,0.08134920634920635,second | sharp
second,sharp,2,DCF,0.001984126984126984,0.0,0.005952380952380952,504,0.022952380952380953,0.00992063492063492,0.037698412698412696,second | sharp
second,sharp,3,DF,0.0,0.0,0.0,504,0.006505334374186833,0.001984126984126984,0.013888888888888888,second | sharp
second,sharp,4,DFC,0.005952380952380952,0.0,0.013888888888888888,504,0.0026723151723151723,0.001984126984126984,0.005952380952380952,second | sharp
second,sharp,5,C,0.7162698412698413,0.6765873015873016,0.7559523809523809,504,0.6703412698412698,0.6279265873015873,0.7173115079365079,second | sharp
second,sharp,6,CD,0.0,0.0,0.0,504,0.010352662570404505,0.001984126984126984,0.01984126984126984,second | sharp
second,sharp,7,CDF,0.003968253968253968,0.0,0.00992063492063492,504,0.016369047619047616,0.005952380952380952,0.027777777777777776,second | sharp
second,sharp,8,CF,0.23015873015873015,0.19246031746031747,0.26587301587301587,504,0.1765873015873016,0.14285714285714285,0.21031746031746032,second | sharp
second,sharp,9,CFD,0.0,0.0,0.0,504,0.006685370538873724,0.001984126984126984,0.013888888888888888,second | sharp
second,sharp,10,F,0.01984126984126984,0.00992063492063492,0.031746031746031744,504,0.009090255820638113,0.001984126984126984,0.017857142857142856,second | sharp
second,sharp,11,FD,0.0,0.0,0.0,504,0.0020703933747412005,0.001984126984126984,0.003720238095238095,second | sharp
second,sharp,12,FDC,0.0,0.0,0.0,504,0.002187627187627188,0.001984126984126984,0.003968253968253968,second | sharp
second,sharp,13,FC,0.01984126984126984,0.00992063492063492,0.03373015873015873,504,0.011622451251709768,0.003968253968253968,0.021825396825396824,second | sharp
second,sharp,14,FCD,0.0,0.0,0.0,504,0.00212880291005291,0.001984126984126984,0.003968253968253968,second | sharp
