model,combination,relevant_property,sharpness,summary_type,category,observed_proportion,predicted_mean,predicted_q025,predicted_q975,observation_count,posterior_predictive_draws
Global,color_form,both,sharp,Exact response,CF,0.7253668763102725,0.3474253144654088,0.3060796645702306,0.389937106918239,477,16000
Global,color_form,both,sharp,Exact response,CFD,0.0,0.0040623689727463,0.0,0.010482180293501,477,16000
Global,color_form,both,sharp,Exact response,F,0.0041928721174004,0.1730859538784067,0.1383647798742138,0.2075471698113207,477,16000
Global,color_form,both,sharp,Exact response,FD,0.0,0.0011400681341719,0.0,0.0041928721174004,477,16000
Global,color_form,both,sharp,Exact response,FDC,0.0,0.00537893081761,0.0,0.0125786163522012,477,16000
Global,color_form,both,sharp,Exact response,FC,0.0649895178197065,0.1177953354297693,0.090146750524109,0.1467505241090146,477,16000
Global,color_form,both,sharp,Exact response,FCD,0.0,0.0019858490566037,0.0,0.0062893081761006,477,16000
Global,color_form,both,sharp,Response length,1,0.010482180293501,0.2521588050314465,0.2138364779874214,0.2914046121593291,477,16000
Global,color_form,both,sharp,Response length,2,0.8553459119496856,0.5846995545073376,0.5387840670859538,0.6289308176100629,477,16000
Global,color_form,both,sharp,Response length,3,0.1341719077568134,0.1631416404612159,0.1320754716981132,0.1949685534591195,477,16000
Global,color_form,both,sharp,Initial adjective,D,0.2012578616352201,0.2637393867924528,0.2285115303983228,0.29979035639413,477,16000
Global,color_form,both,sharp,Initial adjective,C,0.7295597484276729,0.4368744758909853,0.3941299790356394,0.480083857442348,477,16000
Global,color_form,both,sharp,Initial adjective,F,0.0691823899371069,0.2993861373165619,0.2578616352201258,0.3417190775681342,477,16000
Global,color_form,first,blurred,Exact response,D,0.0055555555555555,0.002017824074074,0.0,0.0055555555555555,540,16000
Global,color_form,first,blurred,Exact response,DC,0.0166666666666666,0.1163923611111111,0.0907407407407407,0.1444444444444444,540,16000
Global,color_form,first,blurred,Exact response,DCF,0.0518518518518518,0.0217079861111111,0.0111111111111111,0.0351851851851851,540,16000
Global,color_form,first,blurred,Exact response,DF,0.0074074074074074,0.0053967592592592,0.0,0.0129629629629629,540,16000
Global,color_form,first,blurred,Exact response,DFC,0.0092592592592592,0.0093688657407407,0.0018518518518518,0.0185185185185185,540,16000
Global,color_form,first,blurred,Exact response,C,0.6314814814814815,0.7924708333333333,0.7592592592592593,0.825925925925926,540,16000
Global,color_form,first,blurred,Exact response,CD,0.0,0.0016216435185185,0.0,0.0055555555555555,540,16000
Global,color_form,first,blurred,Exact response,CDF,0.0074074074074074,0.0013181712962962,0.0,0.0055555555555555,540,16000
Global,color_form,first,blurred,Exact response,CF,0.2518518518518518,0.0334519675925925,0.0185185185185185,0.05,540,16000
Global,color_form,first,blurred,Exact response,CFD,0.0,0.0006800925925925,0.0,0.0037037037037037,540,16000
Global,color_form,first,blurred,Exact response,F,0.0,0.0035163194444444,0.0,0.0092592592592592,540,16000
Global,color_form,first,blurred,Exact response,FD,0.0,0.0002346064814814,0.0,0.0018518518518518,540,16000
Global,color_form,first,blurred,Exact response,FDC,0.0018518518518518,0.0008497685185185,0.0,0.0037037037037037,540,16000
Global,color_form,first,blurred,Exact response,FC,0.0166666666666666,0.0105629629629629,0.0037037037037037,0.0203703703703703,540,16000
Global,color_form,first,blurred,Exact response,FCD,0.0,0.0004098379629629,0.0,0.0018518518518518,540,16000
