id,gain_participant_kappa,gain_stable_order,kappa_minus_order,one_adjective,three_adjectives,size_initial_multi,canonical_multi,pattern
1,-0.6493742145266697,-0.8090412937033308,0.1596670791766614,0.6666666666666666,0.04938271604938271,0.6296296296296297,0.9629629629629629,Middle 70%
2,-1.3160556138804291,4.200165644795414,-5.516221258675842,0.6419753086419753,0.037037037037037035,0.3793103448275862,0.896551724137931,Stable order favoured
3,-0.9161435053070848,-0.05179499236051399,-0.8643485129465704,0.35802469135802467,0.18518518518518517,0.5961538461538461,0.9423076923076923,Middle 70%
4,12.615787472088968,0.8344991289617747,11.781288343127192,0,0.2716049382716049,0.2345679012345679,0.9629629629629629,Successive choice favoured
5,9.306087347100414,-0.793816890198519,10.099904237298933,0.43209876543209874,0.1111111111111111,0.6304347826086957,0.5,Successive choice favoured
6,19.514483318714838,6.884535223402166,12.629948095312692,0.2222222222222222,0.6049382716049383,0.9523809523809523,0.5396825396825397,Successive choice favoured
7,7.443152025351413,0.03349065956738151,7.40966136578403,0.345679012345679,0.30864197530864196,0.5094339622641509,1,Successive choice favoured
8,-0.8317331730496529,0.8192807381746541,-1.651013911224307,0.4567901234567901,0.14814814814814814,0.6590909090909091,1,Middle 70%
9,8.326582660136769,2.304455121134865,6.022127539001906,0.3333333333333333,0.19753086419753085,0.2962962962962963,1,Successive choice favoured
10,0.24745146265405238,3.142848160715861,-2.8953966980618087,0.5063291139240507,0.10126582278481013,0.38461538461538464,0.8717948717948718,Middle 70%
11,-2.825675788592845,8.70279558091509,-11.528471369507935,0,0.1111111111111111,0.1111111111111111,0.7901234567901234,Stable order favoured
12,-0.5754250731223653,-0.1380305550472546,-0.43739451807511065,0.5555555555555556,0.08641975308641975,0.5555555555555556,0.9722222222222222,Middle 70%
13,-0.11840592093807958,0.830627137970888,-0.9490330589089675,0.48148148148148145,0.1111111111111111,0.5952380952380952,0.9761904761904762,Middle 70%
14,-0.5659402780571142,6.270236453565538,-6.836176731622652,0.2345679012345679,0.30864197530864196,0.6935483870967742,1,Stable order favoured
15,-0.25386476530514335,0.07218828918690609,-0.3260530544920492,0.6049382716049383,0.037037037037037035,0.5625,1,Middle 70%
16,19.215531731221102,20.681070667703413,-1.4655389364823077,0,0.4074074074074074,0.012345679012345678,0.6049382716049383,Middle 70%
17,-0.4381625468086337,0.29655567055028803,-0.7347182173589217,0.5432098765432098,0.16049382716049382,0.5675675675675675,0.972972972972973,Middle 70%
18,2.4005672994107954,0.059658232470942374,2.3409090669398536,0.5061728395061729,0.345679012345679,0.725,1,Middle 70%
19,2.0587394612381096,-2.057388463369759,4.116127924607868,0.1728395061728395,0.5061728395061729,0.6119402985074627,0.6567164179104478,Middle 70%
20,0.4887157939312437,-1.6280259404937274,2.11674173442497,0.5185185185185185,0.2962962962962963,0.8205128205128205,0.9230769230769231,Middle 70%
21,1.71788998749639,1.2263173816474677,0.49157260584892226,0.5432098765432098,0.012345679012345678,0.7837837837837838,1,Middle 70%
22,2.1697424942261945,-1.161882280143379,3.331624774369573,0.5802469135802469,0,0.6764705882352942,0.9117647058823529,Middle 70%
23,0.8765811406156959,-0.13326509208841752,1.009846232704112,0.4074074074074074,0.18518518518518517,0.5208333333333334,0.9583333333333334,Middle 70%
24,-0.16765604049767258,-0.4405709548383584,0.2729149143406857,0.3950617283950617,0.16049382716049382,0.5714285714285714,0.9387755102040817,Middle 70%
25,-0.33620780991124627,-0.9796371956230989,0.6434293857118525,0.5822784810126582,0.0759493670886076,0.6666666666666666,0.9696969696969697,Middle 70%
26,3.4725976530205873,-2.567316608672657,6.039914261693244,0.6049382716049383,0.024691358024691357,0.8125,0.96875,Successive choice favoured
27,2.5519788335028393,22.713041712182644,-20.161062878679807,0,0,0,0.7407407407407407,Stable order favoured
28,-1.2596546827007165,-1.1762875563719326,-0.08336712632878363,0.5925925925925926,0.13580246913580246,0.6666666666666666,0.8787878787878788,Middle 70%
29,2.9572178128453737,-1.3365007267127633,4.293718539558137,0.4177215189873418,0.27848101265822783,0.7608695652173914,0.6086956521739131,Middle 70%
30,3.8675758122913337,-1.8050509147216065e-4,3.8677563173828062,0.4444444444444444,0.2962962962962963,0.5555555555555556,0.9111111111111111,Middle 70%
31,40.601713384646,11.157720981989426,29.443992402656573,0.09876543209876543,0.8518518518518519,0.9178082191780822,0.2602739726027397,Successive choice favoured
32,2.175152210004505,-1.3918155559691467,3.5669677659736525,0.5063291139240507,0.02531645569620253,0.6153846153846154,0.8205128205128205,Middle 70%
33,0.13785743668716438,-1.078154927966748,1.2160123646539125,0.345679012345679,0.2222222222222222,0.4339622641509434,0.8679245283018868,Middle 70%
34,0.08099035797038528,-0.6022341101499904,0.6832244681203756,0.37037037037037035,0,0.5098039215686274,1,Middle 70%
35,5.713228228210461,21.629083999876308,-15.915855771665843,0.32098765432098764,0.08641975308641975,0.07272727272727272,0.6727272727272727,Stable order favoured
36,-1.3726542486568036,-0.564311251702863,-0.8083429969539406,0.6049382716049383,0.037037037037037035,0.65625,1,Middle 70%
37,-1.7414652812202378,-0.6731612558154381,-1.0683040254047995,0.5974025974025974,0.09090909090909091,0.5483870967741935,0.967741935483871,Middle 70%
38,-1.5920354485324317,0.5094177397634625,-2.1014531882958947,0.19753086419753085,0.2962962962962963,0.36923076923076925,0.6615384615384615,Middle 70%
39,7.909159988982026,1.9860848961307933,5.923075092851233,0,0.32098765432098764,0.30864197530864196,0.9876543209876543,Successive choice favoured
40,2.5415920323689702,-0.019001566677457615,2.5605935990464284,0.48148148148148145,0.13580246913580246,0.6904761904761905,0.9047619047619048,Middle 70%
41,-0.403915947806122,-0.5292202221908409,0.1253042743847187,0.5185185185185185,0.13580246913580246,0.6923076923076923,0.9230769230769231,Middle 70%
42,0.30068096006308975,-0.8095768332402952,1.1102577933033848,0.5555555555555556,0.06172839506172839,0.5555555555555556,0.75,Middle 70%
43,0.941641021213603,3.9279546368685665,-2.986313615654963,0.30864197530864196,0.13580246913580246,0.6071428571428571,1,Stable order favoured
44,7.180146770931204,0.9601139147789375,6.220032856152265,0.18518518518518517,0.2345679012345679,0.3333333333333333,1,Successive choice favoured
45,6.316416214623735,-0.35126032789867434,6.667676542522409,0.32098765432098764,0.32098765432098764,0.38181818181818183,0.7636363636363637,Successive choice favoured
46,4.345244465429335,0.8905962058014806,3.454648259627855,0.2345679012345679,0.2716049382716049,0.45161290322580644,1,Middle 70%
47,27.007826475471255,23.962394441497388,3.0454320339738556,0.24691358024691357,0.4567901234567901,0.01639344262295082,0.4098360655737705,Middle 70%
48,23.93873762478242,24.733219091988197,-0.7944814672057863,0,0.23076923076923078,0.21794871794871795,0.01282051282051282,Middle 70%
49,3.6777865451470886,3.0172037305359534,0.6605828146111348,0.4444444444444444,0.024691358024691357,0.6888888888888889,1,Middle 70%
50,0.422044226063452,2.1270521339458246,-1.7050079078823734,0.4074074074074074,0.20987654320987653,0.7083333333333334,0.9583333333333334,Middle 70%
51,8.189191575373458,16.729070561763216,-8.539878986389759,0.26582278481012656,0.4810126582278481,0.9137931034482759,0.9137931034482759,Stable order favoured
52,5.479601915675275,0.341720148898757,5.137881766776518,0.19753086419753085,0.1728395061728395,0.3230769230769231,0.9846153846153847,Successive choice favoured
53,1.5727062313814442,-0.14011965687378924,1.7128258882552334,0.5064935064935064,0.1038961038961039,0.6842105263157895,0.9736842105263158,Middle 70%
54,-0.6909883260636043,-1.0672474066075095,0.37625908054390467,0.5679012345679012,0.08641975308641975,0.5714285714285714,0.9428571428571428,Middle 70%
55,4.489466407018096,1.0310030007591893,3.4584634062589075,0,0.2222222222222222,0.2222222222222222,1,Middle 70%
56,0.7000344084338492,0.046003840015085784,0.6540305684187637,0.5308641975308642,0.06172839506172839,0.6578947368421053,1,Middle 70%
57,-0.10960919336560349,2.984729989994552,-3.0943391833601566,0.48148148148148145,0.19753086419753085,0.3333333333333333,0.6666666666666666,Stable order favoured
58,5.859091316038729,1.1958445141068985,4.6632468019318285,0.2962962962962963,0.20987654320987653,0.3684210526315789,0.9824561403508771,Successive choice favoured
59,3.4200999915697166,1.86973948878215,1.5503605027875658,0.4567901234567901,0.012345679012345678,0.6363636363636364,1,Middle 70%
60,-1.7350618516274385,0.9043302368614154,-2.6393920884888553,0.2894736842105263,0.40789473684210525,0.5740740740740741,0.8703703703703703,Middle 70%
61,2.321092026561602,2.9177287503315545,-0.5966367237699528,0,0.345679012345679,0.35802469135802467,0.9753086419753086,Middle 70%
62,-0.08701483967659263,-0.11146459143716694,0.02444975176057429,0.5125,0.0875,0.6153846153846154,0.9743589743589743,Middle 70%
63,-0.470905438422346,1.1600619160867578,-1.630967354509104,0.25925925925925924,0.04938271604938271,0.5166666666666667,1,Middle 70%
64,1.9373737489517193,-0.9272332442245956,2.8646069931763143,0.6049382716049383,0.012345679012345678,0.71875,0.9375,Middle 70%
65,-1.8442328215528554,4.171088116704295,-6.015320938257151,0.5569620253164557,0.189873417721519,0.42857142857142855,0.7714285714285715,Stable order favoured
66,1.8366735598123765,0.9915267902251701,0.8451467695872064,0.49382716049382713,0.04938271604938271,0.6097560975609756,0.975609756097561,Middle 70%
67,3.6006072225320302,-0.2824530091097926,3.8830602316418235,0.19753086419753085,0.32098765432098764,0.4153846153846154,0.9384615384615385,Middle 70%
68,0.361806205940715,-0.09813583645187733,0.45994204239259284,0.5308641975308642,0.2222222222222222,0.7105263157894737,0.9736842105263158,Middle 70%
69,0.7208817435583605,-1.4326434488692679,2.1535251924276277,0.5061728395061729,0.13580246913580246,0.7,0.825,Middle 70%
70,14.455500338180899,18.257890685024876,-3.8023903468439766,0.3333333333333333,0,0,1,Stable order favoured
71,-0.6874002118571925,-1.4032896213055788,0.7158894094483863,0.6419753086419753,0.024691358024691357,0.7241379310344828,1,Middle 70%
72,0.8675234031856474,0.2853001475556094,0.5822232556300369,0.55,0.1,0.7222222222222222,1,Middle 70%
73,1.806588519846012,0.7788918924388376,1.0276966274071735,0.24691358024691357,0.18518518518518517,0.4918032786885246,0.9180327868852459,Middle 70%
74,-0.9090659709550578,1.212797973487835,-2.121863944442893,0.3670886075949367,0.16455696202531644,0.54,0.96,Middle 70%
75,-0.545140637766955,0.09995559799080828,-0.6450962357577633,0.5308641975308642,0.14814814814814814,0.7105263157894737,1,Middle 70%
76,4.884932149327499,1.456093942692417,3.428838206635081,0.32098765432098764,0.30864197530864196,0.4727272727272727,1,Middle 70%
77,-1.2114789047457188,-0.5920858201280577,-0.6193930846176612,0.41975308641975306,0.1728395061728395,0.5957446808510638,0.9361702127659575,Middle 70%
78,1.4476514248909893,-1.9178464263639485,3.365497851254937,0.5125,0.025,0.5384615384615384,0.9487179487179487,Middle 70%
79,-0.09975212370415826,4.617577929209865,-4.717330052914024,0.4074074074074074,0.345679012345679,0.8125,1,Stable order favoured
80,-1.5377006626394583,4.464537847303722,-6.00223850994318,0.691358024691358,0,0.48,0.8,Stable order favoured
81,-0.18913982915321764,0.7810540634552697,-0.9701938926084877,0.38271604938271603,0.18518518518518517,0.6,0.94,Middle 70%
82,-2.2764858873100344,0.39053104174419323,-2.6670169290542276,0.5308641975308642,0.06172839506172839,0.42105263157894735,0.8421052631578947,Middle 70%
83,6.708507841172934,-1.2119312410820735,7.920439082255008,0.49382716049382713,0.012345679012345678,0.6829268292682927,0.8780487804878049,Successive choice favoured
84,1.802978412493418,-0.8508753036193002,2.6538537161127187,0.5555555555555556,0.037037037037037035,0.7777777777777778,0.9722222222222222,Middle 70%
85,1.4520650064510077,1.7866159825768853,-0.3345509761258773,0.48148148148148145,0.13580246913580246,0.7142857142857143,0.9523809523809523,Middle 70%
86,-0.7463374585844387,-0.41717705067489996,-0.3291604079095386,0.38271604938271603,0.16049382716049382,0.52,0.98,Middle 70%
87,-0.0523318923242207,1.7558169480230883,-1.8081488403473083,0.14473684210526316,0.21052631578947367,0.4,1,Middle 70%
88,-1.2952526303610727,24.097646182397863,-25.392898812758922,0.6790123456790124,0,0,0.5769230769230769,Stable order favoured
89,-2.2350870844042356,1.0994152832394255,-3.334502367643662,0,0.24691358024691357,0.25925925925925924,0.8024691358024691,Stable order favoured
90,-1.2846733454842432,0.9017690745893827,-2.186442420073626,0.4875,0.25,0.7560975609756098,0.975609756097561,Middle 70%
91,5.700478467612365,0.7727261660826472,4.927752301529718,0.37037037037037035,0.13580246913580246,0.39215686274509803,1,Successive choice favoured
92,0.7952705597605378,-0.7807821129815656,1.5760526727421034,0.5802469135802469,0.06172839506172839,0.6764705882352942,1,Middle 70%
93,2.0411865667811293,0.5424708446572637,1.4987157221238658,0.35802469135802467,0.1728395061728395,0.36538461538461536,0.9807692307692307,Middle 70%
94,1.7039316312696795,3.8587860276888333,-2.1548543964191547,0,0.37037037037037035,0.37037037037037035,1,Middle 70%
95,7.649190145808738,1.5648785002581218,6.084311645550615,0,0.2716049382716049,0.2716049382716049,1,Successive choice favoured
96,-0.053260379479612596,2.67725055220797,-2.730510931687583,0.4074074074074074,0.13580246913580246,0.5625,1,Middle 70%
97,7.076008005591028,3.2140337764097078,3.861974229181321,0,0.345679012345679,0.345679012345679,1,Middle 70%
98,0.5250828570764338,0.5562452584496655,-0.031162401373231757,0.48148148148148145,0.1111111111111111,0.6666666666666666,0.9523809523809523,Middle 70%
99,5.8907025468882,0.3155013337430055,5.575201213145194,0.3717948717948718,0.14102564102564102,0.2653061224489796,0.8775510204081632,Successive choice favoured
100,-1.7429127728061418,0.25933931384301867,-2.00225208664916,0.4868421052631579,0.18421052631578946,0.46153846153846156,0.7948717948717948,Middle 70%
101,-0.534970399959327,-0.3605719927146313,-0.17439840724469557,0.30666666666666664,0.14666666666666667,0.4230769230769231,0.9807692307692307,Middle 70%
102,1.0125395475804604,-1.5542726407540772,2.5668121883345374,0.4444444444444444,0.09876543209876543,0.6666666666666666,0.8666666666666667,Middle 70%
103,6.57606839953325,0.2740991076835106,6.301969291849739,0.2839506172839506,0.2716049382716049,0.43103448275862066,0.9655172413793104,Successive choice favoured
104,-0.07064173189080714,0.4250449918838284,-0.4956867237746354,0.43209876543209874,0.32098765432098764,0.8043478260869565,0.9347826086956522,Middle 70%
105,2.1619009950388772,0.09547751025922827,2.0664234847796488,0.43209876543209874,0.1111111111111111,0.6521739130434783,0.9347826086956522,Middle 70%
106,0.5859088661160123,-1.0705118236916737,1.6564206898076865,0.6049382716049383,0.04938271604938271,0.6875,0.96875,Middle 70%
107,-0.27905945038210644,-1.0712327321260449,0.7921732817439384,0.4691358024691358,0.1111111111111111,0.5581395348837209,0.9069767441860465,Middle 70%
108,-0.11396714197861396,2.5442358554129294,-2.658202997391543,0.43209876543209874,0.16049382716049382,0.6956521739130435,1,Middle 70%
109,-0.22428427169858783,-0.1905077797356017,-0.0337764919629861,0.5308641975308642,0.1111111111111111,0.631578947368421,1,Middle 70%
110,-0.7414650704986485,2.558945984877447,-3.3004110553760957,0.691358024691358,0.04938271604938271,0.44,1,Stable order favoured
111,0.6770217952686954,1.4097887832782217,-0.7327669880095264,0.3950617283950617,0.25925925925925924,0.5714285714285714,1,Middle 70%
112,7.903428344007953,27.947833991684142,-20.044405647676186,0,0.6790123456790124,0.6790123456790124,0.9876543209876543,Stable order favoured
113,-2.30021659625097,34.94044855471032,-37.240665150961284,0.5679012345679012,0.13580246913580246,0.14285714285714285,0.4857142857142857,Stable order favoured
