model,combination,relevant_property,sharpness,summary_type,category,observed_proportion,predicted_mean,predicted_q025,predicted_q975,observation_count,posterior_predictive_draws
Plan-guided,dimension_color,second,blurred,Exact response,DC,0.0,0.05651064814814815,0.03888888888888889,0.07592592592592592,540,4000
Plan-guided,dimension_color,second,blurred,Exact response,DCF,0.027777777777777776,0.029256944444444443,0.016666666666666666,0.044444444444444446,540,4000
Plan-guided,dimension_color,second,blurred,Exact response,DF,0.0,0.013462037037037035,0.003703703703703704,0.024074074074074074,540,4000
Plan-guided,dimension_color,second,blurred,Exact response,DFC,0.014814814814814815,0.004421296296296296,0.0,0.011111111111111112,540,4000
Plan-guided,dimension_color,second,blurred,Exact response,C,0.6148148148148148,0.7471069444444445,0.7074074074074074,0.7833333333333333,540,4000
Plan-guided,dimension_color,second,blurred,Exact response,CD,0.0,0.0012791666666666665,0.0,0.005555555555555556,540,4000
Plan-guided,dimension_color,second,blurred,Exact response,CDF,0.005555555555555556,0.0030495370370370372,0.0,0.009259259259259259,540,4000
Plan-guided,dimension_color,second,blurred,Exact response,CF,0.27037037037037037,0.11160972222222222,0.08518518518518518,0.1388888888888889,540,4000
Plan-guided,dimension_color,second,blurred,Exact response,CFD,0.0,0.00347962962962963,0.0,0.009259259259259259,540,4000
Plan-guided,dimension_color,second,blurred,Exact response,F,0.046296296296296294,0.015162499999999997,0.005555555555555556,0.027777777777777776,540,4000
Plan-guided,dimension_color,second,blurred,Exact response,FD,0.0,0.00023842592592592592,0.0,0.001851851851851852,540,4000
Plan-guided,dimension_color,second,blurred,Exact response,FDC,0.0,0.0004541666666666667,0.0,0.0018981481481483166,540,4000
Plan-guided,dimension_color,second,blurred,Exact response,FC,0.020370370370370372,0.010586574074074073,0.003703703703703704,0.018518518518518517,540,4000
Plan-guided,dimension_color,second,blurred,Exact response,FCD,0.0,0.00046111111111111114,0.0,0.001851851851851852,540,4000
Plan-guided,dimension_color,second,blurred,Response length,1,0.6611111111111111,0.7651907407407407,0.7277777777777777,0.8,540,4000
Plan-guided,dimension_color,second,blurred,Response length,2,0.29074074074074074,0.19368657407407408,0.16111111111111112,0.22962962962962963,540,4000
Plan-guided,dimension_color,second,blurred,Response length,3,0.04814814814814815,0.04112268518518519,0.025925925925925925,0.05740740740740741,540,4000
Plan-guided,dimension_color,second,blurred,Initial adjective,D,0.04259259259259259,0.10657222222222222,0.08148148148148149,0.13333333333333333,540,4000
Plan-guided,dimension_color,second,blurred,Initial adjective,C,0.8907407407407407,0.866525,0.8388888888888889,0.8944444444444445,540,4000
Plan-guided,dimension_color,second,blurred,Initial adjective,F,0.06666666666666667,0.02690277777777778,0.014814814814814815,0.040740740740740744,540,4000
Plan-guided,dimension_color,second,sharp,Exact response,D,0.0,0.00488888888888889,0.0,0.012578616352201259,477,4000
Plan-guided,dimension_color,second,sharp,Exact response,DC,0.0020964360587002098,0.05638522012578616,0.037683438155136285,0.07756813417190776,477,4000
Plan-guided,dimension_color,second,sharp,Exact response,DCF,0.0020964360587002098,0.024230083857442346,0.012578616352201259,0.039832285115303984,477,4000
Plan-guided,dimension_color,second,sharp,Exact response,DF,0.0,0.011415094339622641,0.0020964360587002098,0.020964360587002098,477,4000
Plan-guided,dimension_color,second,sharp,Exact response,DFC,0.006289308176100629,0.0050020964360587,0.0,0.012578616352201259,477,4000
Plan-guided,dimension_color,second,sharp,Exact response,C,0.7148846960167715,0.7738490566037736,0.7358490566037735,0.8113207547169812,477,4000
Plan-guided,dimension_color,second,sharp,Exact response,CD,0.0,0.002328092243186583,0.0,0.008385744234800839,477,4000
Plan-guided,dimension_color,second,sharp,Exact response,CDF,0.0041928721174004195,0.004383647798742139,0.0,0.010482180293501049,477,4000
Plan-guided,dimension_color,second,sharp,Exact response,CF,0.22851153039832284,0.08612159329140459,0.06289308176100629,0.1111111111111111,477,4000
Plan-guided,dimension_color,second,sharp,Exact response,CFD,0.0,0.003877358490566038,0.0,0.010482180293501049,477,4000
Plan-guided,dimension_color,second,sharp,Exact response,F,0.020964360587002098,0.014817610062893082,0.0041928721174004195,0.027253668763102725,477,4000
Plan-guided,dimension_color,second,sharp,Exact response,FD,0.0,0.0002955974842767296,0.0,0.0020964360587002098,477,4000
Plan-guided,dimension_color,second,sharp,Exact response,FDC,0.0,0.0006488469601677149,0.0,0.0041928721174004195,477,4000
Plan-guided,dimension_color,second,sharp,Exact response,FC,0.020964360587002098,0.011160377358490568,0.0020964360587002098,0.020964360587002098,477,4000
Plan-guided,dimension_color,second,sharp,Exact response,FCD,0.0,0.0005964360587002096,0.0,0.0041928721174004195,477,4000
Plan-guided,dimension_color,second,sharp,Response length,1,0.7358490566037735,0.7935555555555556,0.7568134171907757,0.8301886792452831,477,4000
Plan-guided,dimension_color,second,sharp,Response length,2,0.25157232704402516,0.1677059748427673,0.13417190775681342,0.20125786163522014,477,4000
Plan-guided,dimension_color,second,sharp,Response length,3,0.012578616352201259,0.03873846960167715,0.023060796645702306,0.05660377358490566,477,4000
Plan-guided,dimension_color,second,sharp,Initial adjective,D,0.010482180293501049,0.10192138364779874,0.07547169811320754,0.129979035639413,477,4000
Plan-guided,dimension_color,second,sharp,Initial adjective,C,0.9475890985324947,0.8705597484276729,0.8406708595387841,0.9014675052410901,477,4000
Plan-guided,dimension_color,second,sharp,Initial adjective,F,0.041928721174004195,0.0275188679245283,0.014675052410901468,0.0440251572327044,477,4000
Plan-guided,dimension_form,both,blurred,Exact response,D,0.003766478342749529,0.0033921845574387943,0.0,0.009416195856873822,531,4000
Plan-guided,dimension_form,both,blurred,Exact response,DC,0.01694915254237288,0.0513921845574388,0.032015065913371,0.07156308851224105,531,4000
Plan-guided,dimension_form,both,blurred,Exact response,DCF,0.2900188323917137,0.1984976459510358,0.1638418079096045,0.23163841807909605,531,4000
Plan-guided,dimension_form,both,blurred,Exact response,DF,0.4067796610169492,0.09686487758945386,0.07156308851224105,0.1224105461393597,531,4000
Plan-guided,dimension_form,both,blurred,Exact response,DFC,0.03389830508474576,0.02824199623352166,0.015065913370998116,0.04331450094161959,531,4000
Plan-guided,dimension_form,both,blurred,Exact response,C,0.011299435028248588,0.06775988700564972,0.047080979284369114,0.0903954802259887,531,4000
Plan-guided,dimension_form,both,blurred,Exact response,CD,0.0018832391713747645,0.0012490583804143126,0.0,0.005649717514124294,531,4000
Plan-guided,dimension_form,both,blurred,Exact response,CDF,0.04143126177024482,0.022869114877589452,0.011299435028248588,0.035781544256120526,531,4000
Plan-guided,dimension_form,both,blurred,Exact response,CF,0.15065913370998116,0.40100470809792843,0.3578154425612053,0.4444444444444444,531,4000
Plan-guided,dimension_form,both,blurred,Exact response,CFD,0.005649717514124294,0.012727401129943503,0.003766478342749529,0.022598870056497175,531,4000
Plan-guided,dimension_form,both,blurred,Exact response,F,0.01694915254237288,0.07195998116760828,0.05084745762711865,0.096045197740113,531,4000
Plan-guided,dimension_form,both,blurred,Exact response,FD,0.0018832391713747645,0.0005480225988700564,0.0,0.003766478342749529,531,4000
Plan-guided,dimension_form,both,blurred,Exact response,FDC,0.0,0.0016718455743879473,0.0,0.005649717514124294,531,4000
Plan-guided,dimension_form,both,blurred,Exact response,FC,0.01694915254237288,0.040488229755178906,0.02448210922787194,0.0583804143126177,531,4000
Plan-guided,dimension_form,both,blurred,Exact response,FCD,0.0018832391713747645,0.0013328625235404896,0.0,0.005649717514124294,531,4000
Plan-guided,dimension_form,both,blurred,Response length,1,0.032015065913371,0.1431120527306968,0.11299435028248588,0.1751412429378531,531,4000
Plan-guided,dimension_form,both,blurred,Response length,2,0.5951035781544256,0.5915470809792843,0.5480225988700564,0.6346516007532956,531,4000
Plan-guided,dimension_form,both,blurred,Response length,3,0.3728813559322034,0.26534086629001885,0.2278719397363465,0.3032015065913371,531,4000
Plan-guided,dimension_form,both,blurred,Initial adjective,D,0.751412429378531,0.37838888888888894,0.3352165725047081,0.4199623352165725,531,4000
Plan-guided,dimension_form,both,blurred,Initial adjective,C,0.21092278719397364,0.5056101694915254,0.4632768361581921,0.5499058380414312,531,4000
Plan-guided,dimension_form,both,blurred,Initial adjective,F,0.03766478342749529,0.11600094161958568,0.08851224105461393,0.1431261770244821,531,4000
Plan-guided,dimension_form,both,sharp,Exact response,D,0.0020964360587002098,0.007657232704402515,0.0,0.016771488469601678,477,4000
Plan-guided,dimension_form,both,sharp,Exact response,DC,0.05870020964360587,0.06265513626834382,0.041928721174004195,0.0859538784067086,477,4000
Plan-guided,dimension_form,both,sharp,Exact response,DCF,0.22012578616352202,0.19891509433962262,0.16352201257861634,0.2348532494758912,477,4000
Plan-guided,dimension_form,both,sharp,Exact response,DF,0.29559748427672955,0.132541928721174,0.10272536687631027,0.16561844863731656,477,4000
Plan-guided,dimension_form,both,sharp,Exact response,DFC,0.018867924528301886,0.03924528301886792,0.023060796645702306,0.05660377358490566,477,4000
Plan-guided,dimension_form,both,sharp,Exact response,C,0.10272536687631027,0.0705566037735849,0.04821802935010482,0.09439203354297714,477,4000
Plan-guided,dimension_form,both,sharp,Exact response,CD,0.0,0.0019114255765199165,0.0,0.006289308176100629,477,4000
Plan-guided,dimension_form,both,sharp,Exact response,CDF,0.03563941299790356,0.029211215932914043,0.014675052410901468,0.04612159329140461,477,4000
Plan-guided,dimension_form,both,sharp,Exact response,CF,0.22012578616352202,0.3100005241090147,0.26834381551362685,0.35429769392033544,477,4000
Plan-guided,dimension_form,both,sharp,Exact response,CFD,0.0041928721174004195,0.013991090146750524,0.0041928721174004195,0.025157232704402517,477,4000
Plan-guided,dimension_form,both,sharp,Exact response,F,0.010482180293501049,0.08387893081761005,0.05870020964360587,0.1111111111111111,477,4000
Plan-guided,dimension_form,both,sharp,Exact response,FD,0.0020964360587002098,0.0010393081761006292,0.0,0.0041928721174004195,477,4000
Plan-guided,dimension_form,both,sharp,Exact response,FDC,0.0020964360587002098,0.0029926624737945497,0.0,0.008385744234800839,477,4000
Plan-guided,dimension_form,both,sharp,Exact response,FC,0.023060796645702306,0.04339622641509434,0.025157232704402517,0.06289308176100629,477,4000
Plan-guided,dimension_form,both,sharp,Exact response,FCD,0.0041928721174004195,0.002007337526205451,0.0,0.006289308176100629,477,4000
Plan-guided,dimension_form,both,sharp,Response length,1,0.11530398322851153,0.16209276729559746,0.1278825995807128,0.1949685534591195,477,4000
Plan-guided,dimension_form,both,sharp,Response length,2,0.59958071278826,0.5515445492662473,0.5052410901467506,0.5974842767295597,477,4000
Plan-guided,dimension_form,both,sharp,Response length,3,0.2851153039832285,0.2863626834381552,0.24528301886792453,0.32914046121593293,477,4000
Plan-guided,dimension_form,both,sharp,Initial adjective,D,0.5953878406708596,0.4410146750524109,0.39617400419287213,0.48846960167714887,477,4000
Plan-guided,dimension_form,both,sharp,Initial adjective,C,0.36268343815513626,0.42567085953878403,0.38155136268343814,0.469601677148847,477,4000
Plan-guided,dimension_form,both,sharp,Initial adjective,F,0.041928721174004195,0.133314465408805,0.10272536687631027,0.16561844863731656,477,4000
Plan-guided,dimension_form,first,blurred,Exact response,D,0.07364341085271318,0.03449563953488372,0.01937984496124031,0.05232558139534884,516,4000
Plan-guided,dimension_form,first,blurred,Exact response,DC,0.05813953488372093,0.10604215116279068,0.07751937984496124,0.13372093023255813,516,4000
Plan-guided,dimension_form,first,blurred,Exact response,DCF,0.27906976744186046,0.3257097868217054,0.28488372093023256,0.36627906976744184,516,4000
Plan-guided,dimension_form,first,blurred,Exact response,DF,0.19767441860465115,0.11134932170542634,0.08333333333333333,0.14147286821705427,516,4000
Plan-guided,dimension_form,first,blurred,Exact response,DFC,0.029069767441860465,0.0390750968992248,0.023255813953488372,0.0562015503875969,516,4000
Plan-guided,dimension_form,first,blurred,Exact response,C,0.13953488372093023,0.060446705426356585,0.040697674418604654,0.08139534883720931,516,4000
Plan-guided,dimension_form,first,blurred,Exact response,CD,0.001937984496124031,0.002276162790697675,0.0,0.007751937984496124,516,4000
Plan-guided,dimension_form,first,blurred,Exact response,CDF,0.025193798449612403,0.03921608527131783,0.023255813953488372,0.0562015503875969,516,4000
Plan-guided,dimension_form,first,blurred,Exact response,CF,0.16666666666666666,0.21450145348837207,0.18023255813953487,0.25193798449612403,516,4000
Plan-guided,dimension_form,first,blurred,Exact response,CFD,0.001937984496124031,0.008426356589147288,0.001937984496124031,0.01744186046511628,516,4000
Plan-guided,dimension_form,first,blurred,Exact response,F,0.005813953488372093,0.03261385658914729,0.01744186046511628,0.04844961240310078,516,4000
Plan-guided,dimension_form,first,blurred,Exact response,FD,0.0,0.0005906007751937984,0.0,0.003875968992248062,516,4000
Plan-guided,dimension_form,first,blurred,Exact response,FDC,0.0,0.0020552325581395347,0.0,0.00586240310077537,516,4000
Plan-guided,dimension_form,first,blurred,Exact response,FC,0.02131782945736434,0.02205135658914728,0.009689922480620155,0.03488372093023256,516,4000
Plan-guided,dimension_form,first,blurred,Exact response,FCD,0.0,0.0011501937984496125,0.0,0.003875968992248062,516,4000
Plan-guided,dimension_form,first,blurred,Response length,1,0.2189922480620155,0.1275562015503876,0.09883720930232558,0.1569767441860465,516,4000
Plan-guided,dimension_form,first,blurred,Response length,2,0.44573643410852715,0.45681104651162796,0.4127906976744186,0.501937984496124,516,4000
Plan-guided,dimension_form,first,blurred,Response length,3,0.33527131782945735,0.4156327519379845,0.3701550387596899,0.45930232558139533,516,4000
Plan-guided,dimension_form,first,blurred,Initial adjective,D,0.6375968992248062,0.616671996124031,0.5736434108527132,0.6589147286821705,516,4000
Plan-guided,dimension_form,first,blurred,Initial adjective,C,0.33527131782945735,0.32486676356589145,0.28488372093023256,0.3643410852713178,516,4000
Plan-guided,dimension_form,first,blurred,Initial adjective,F,0.027131782945736434,0.058461240310077524,0.03875968992248062,0.07945736434108527,516,4000
Plan-guided,dimension_form,first,sharp,Exact response,D,0.25473684210526315,0.2731352631578947,0.22736842105263158,0.32210526315789473,475,4000
Plan-guided,dimension_form,first,sharp,Exact response,DC,0.06526315789473684,0.10879263157894736,0.08,0.13894736842105262,475,4000
Plan-guided,dimension_form,first,sharp,Exact response,DCF,0.21052631578947367,0.2826194736842106,0.24,0.32421052631578945,475,4000
Plan-guided,dimension_form,first,sharp,Exact response,DF,0.21473684210526317,0.08774105263157896,0.06315789473684211,0.11578947368421053,475,4000
Plan-guided,dimension_form,first,sharp,Exact response,DFC,0.02736842105263158,0.037998947368421056,0.021052631578947368,0.056842105263157895,475,4000
Plan-guided,dimension_form,first,sharp,Exact response,C,0.07789473684210527,0.03939631578947369,0.023157894736842106,0.05894736842105263,475,4000
Plan-guided,dimension_form,first,sharp,Exact response,CD,0.0,0.0027352631578947367,0.0,0.008421052631578947,475,4000
Plan-guided,dimension_form,first,sharp,Exact response,CDF,0.016842105263157894,0.03746368421052631,0.021052631578947368,0.05473684210526316,475,4000
Plan-guided,dimension_form,first,sharp,Exact response,CF,0.1031578947368421,0.08566105263157896,0.061052631578947365,0.11157894736842106,475,4000
Plan-guided,dimension_form,first,sharp,Exact response,CFD,0.0,0.0058105263157894734,0.0,0.01263157894736842,475,4000
Plan-guided,dimension_form,first,sharp,Exact response,F,0.00631578947368421,0.020216315789473686,0.008421052631578947,0.03368421052631579,475,4000
Plan-guided,dimension_form,first,sharp,Exact response,FD,0.002105263157894737,0.0007931578947368421,0.0,0.004210526315789474,475,4000
Plan-guided,dimension_form,first,sharp,Exact response,FDC,0.00631578947368421,0.002643157894736842,0.0,0.008421052631578947,475,4000
Plan-guided,dimension_form,first,sharp,Exact response,FC,0.01263157894736842,0.013757368421052633,0.004210526315789474,0.02526315789473684,475,4000
Plan-guided,dimension_form,first,sharp,Exact response,FCD,0.002105263157894737,0.0012357894736842105,0.0,0.004210526315789474,475,4000
Plan-guided,dimension_form,first,sharp,Response length,1,0.3389473684210526,0.33274789473684213,0.28421052631578947,0.38105263157894737,475,4000
Plan-guided,dimension_form,first,sharp,Response length,2,0.39789473684210525,0.2994805263157895,0.25684210526315787,0.3431578947368421,475,4000
Plan-guided,dimension_form,first,sharp,Response length,3,0.2631578947368421,0.36777157894736845,0.32210526315789473,0.4126315789473684,475,4000
Plan-guided,dimension_form,first,sharp,Initial adjective,D,0.7726315789473684,0.7902873684210526,0.751578947368421,0.8273684210526315,475,4000
Plan-guided,dimension_form,first,sharp,Initial adjective,C,0.19789473684210526,0.17106684210526316,0.1368421052631579,0.20636842105263176,475,4000
Plan-guided,dimension_form,first,sharp,Initial adjective,F,0.029473684210526315,0.03864578947368421,0.023157894736842106,0.056842105263157895,475,4000
Plan-guided,dimension_form,second,blurred,Exact response,D,0.0,0.0011324074074074073,0.0,0.003703703703703704,540,4000
Plan-guided,dimension_form,second,blurred,Exact response,DC,0.001851851851851852,0.013085648148148147,0.003703703703703704,0.024074074074074074,540,4000
Plan-guided,dimension_form,second,blurred,Exact response,DCF,0.016666666666666666,0.07357777777777778,0.05185185185185185,0.0962962962962963,540,4000
Plan-guided,dimension_form,second,blurred,Exact response,DF,0.0,0.058048148148148154,0.03888888888888889,0.07777777777777778,540,4000
Plan-guided,dimension_form,second,blurred,Exact response,DFC,0.011111111111111112,0.013269444444444443,0.003703703703703704,0.024074074074074074,540,4000
Plan-guided,dimension_form,second,blurred,Exact response,C,0.04814814814814815,0.029862037037037034,0.016666666666666666,0.044444444444444446,540,4000
Plan-guided,dimension_form,second,blurred,Exact response,CD,0.0,0.00042453703703703707,0.0,0.001851851851851852,540,4000
Plan-guided,dimension_form,second,blurred,Exact response,CDF,0.0,0.006477777777777778,0.0,0.014814814814814815,540,4000
Plan-guided,dimension_form,second,blurred,Exact response,CF,0.24814814814814815,0.3005351851851852,0.2611111111111111,0.34074074074074073,540,4000
Plan-guided,dimension_form,second,blurred,Exact response,CFD,0.0,0.008852777777777775,0.001851851851851852,0.016666666666666666,540,4000
Plan-guided,dimension_form,second,blurred,Exact response,F,0.6481481481481481,0.4575564814814815,0.412962962962963,0.5,540,4000
Plan-guided,dimension_form,second,blurred,Exact response,FD,0.0,0.0003935185185185185,0.0,0.001851851851851852,540,4000
Plan-guided,dimension_form,second,blurred,Exact response,FDC,0.0,0.0009888888888888888,0.0,0.003703703703703704,540,4000
Plan-guided,dimension_form,second,blurred,Exact response,FC,0.025925925925925925,0.034716666666666667,0.020370370370370372,0.05,540,4000
Plan-guided,dimension_form,second,blurred,Exact response,FCD,0.0,0.0010787037037037037,0.0,0.003703703703703704,540,4000
Plan-guided,dimension_form,second,blurred,Response length,1,0.6962962962962963,0.4885509259259259,0.4444444444444444,0.5296296296296297,540,4000
Plan-guided,dimension_form,second,blurred,Response length,2,0.2759259259259259,0.4072037037037037,0.3648148148148148,0.45,540,4000
Plan-guided,dimension_form,second,blurred,Response length,3,0.027777777777777776,0.10424537037037038,0.07962962962962963,0.12962962962962962,540,4000
Plan-guided,dimension_form,second,blurred,Initial adjective,D,0.02962962962962963,0.15911342592592592,0.12777777777777777,0.18893518518518534,540,4000
Plan-guided,dimension_form,second,blurred,Initial adjective,C,0.2962962962962963,0.34615231481481473,0.3055555555555556,0.387037037037037,540,4000
Plan-guided,dimension_form,second,blurred,Initial adjective,F,0.674074074074074,0.49473425925925923,0.45185185185185184,0.5370370370370371,540,4000
Plan-guided,dimension_form,second,sharp,Exact response,D,0.0,0.0019653361344537813,0.0,0.0063025210084033615,476,4000
Plan-guided,dimension_form,second,sharp,Exact response,DC,0.0021008403361344537,0.013299894957983194,0.004201680672268907,0.025210084033613446,476,4000
Plan-guided,dimension_form,second,sharp,Exact response,DCF,0.008403361344537815,0.06447006302521008,0.04201680672268908,0.0861344537815126,476,4000
Plan-guided,dimension_form,second,sharp,Exact response,DF,0.0,0.05485556722689076,0.03571428571428571,0.07563025210084033,476,4000
Plan-guided,dimension_form,second,sharp,Exact response,DFC,0.01050420168067227,0.01587079831932773,0.0063025210084033615,0.0273109243697479,476,4000
Plan-guided,dimension_form,second,sharp,Exact response,C,0.1092436974789916,0.033227941176470585,0.01680672268907563,0.05042016806722689,476,4000
Plan-guided,dimension_form,second,sharp,Exact response,CD,0.0021008403361344537,0.0006171218487394958,0.0,0.004201680672268907,476,4000
Plan-guided,dimension_form,second,sharp,Exact response,CDF,0.004201680672268907,0.008988445378151261,0.0021008403361344537,0.018907563025210083,476,4000
Plan-guided,dimension_form,second,sharp,Exact response,CF,0.18907563025210083,0.2489201680672269,0.20798319327731093,0.28991596638655465,476,4000
Plan-guided,dimension_form,second,sharp,Exact response,CFD,0.0,0.009517857142857142,0.0021008403361344537,0.018907563025210083,476,4000
Plan-guided,dimension_form,second,sharp,Exact response,F,0.6407563025210085,0.5056328781512606,0.4579831932773109,0.5546218487394958,476,4000
Plan-guided,dimension_form,second,sharp,Exact response,FD,0.0,0.0006722689075630252,0.0,0.004201680672268907,476,4000
Plan-guided,dimension_form,second,sharp,Exact response,FDC,0.0021008403361344537,0.0016024159663865548,0.0,0.0063025210084033615,476,4000
Plan-guided,dimension_form,second,sharp,Exact response,FC,0.031512605042016806,0.038740546218487396,0.023109243697478993,0.05672268907563025,476,4000
Plan-guided,dimension_form,second,sharp,Exact response,FCD,0.0,0.0016186974789915967,0.0,0.0063025210084033615,476,4000
Plan-guided,dimension_form,second,sharp,Response length,1,0.75,0.5408261554621847,0.4957983193277311,0.5861344537815126,476,4000
Plan-guided,dimension_form,second,sharp,Response length,2,0.22478991596638656,0.35710556722689074,0.31092436974789917,0.40336134453781514,476,4000
Plan-guided,dimension_form,second,sharp,Response length,3,0.025210084033613446,0.10206827731092437,0.07563025210084033,0.13025210084033614,476,4000
Plan-guided,dimension_form,second,sharp,Initial adjective,D,0.02100840336134454,0.15046165966386554,0.11974789915966387,0.18277310924369747,476,4000
Plan-guided,dimension_form,second,sharp,Initial adjective,C,0.30462184873949577,0.30127153361344533,0.2583508403361345,0.34459033613445395,476,4000
Plan-guided,dimension_form,second,sharp,Initial adjective,F,0.6743697478991597,0.5482668067226889,0.5021008403361344,0.5966386554621849,476,4000
