model,rank,elpd_loo,p_loo,elpd_diff,elpd_loo_se,dse,loo_warning,scale,delta_elpd_from_best,ppc_rmse,ppc_mae,ppc_r,ppc_r2,ppc_scope,diagnostic_status,max_r_hat,n_r_hat_gt_1_01,n_r_hat_gt_1_05,min_ess_bulk,min_ess_tail,n_divergent,divergence_rate,n_parameters,complexity,complexity_source,diagnostics_ok,complete_objectives,eligible_for_frontier,posterior_pareto_frontier
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_static_fixedeps,0,-5186.92894077301,59.04718065261841,0.0,64.38112918226538,0.0,False,log,0.0,0.0312225932557594,0.0187181667351923,0.9695678023640512,0.9400617233810558,all_cells,pass,1.0,0,0,2573.0,3224.0,0,0.0,12,59.04718065261841,p_loo,True,True,True,True
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_rec_fixedeps,1,-5187.360596656799,58.8288950920105,0.4316558837890625,64.37956934531016,0.2231472780506445,False,log,-0.4316558837890625,0.0312668692145208,0.0187421397767011,0.9694841930795688,0.9398996006311426,all_cells,pass,1.01,0,0,1837.0,3762.0,0,0.0,12,58.8288950920105,p_loo,True,True,True,True
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_glob_static_fixedeps,2,-5547.627146720886,8.57539176940918,360.698205947876,64.27390975120267,25.177225293786083,False,log,-360.698205947876,0.0455742660679521,0.0275896512340179,0.9338550908956706,0.8720853307917613,all_cells,fail,1.46,6,1,8.0,25.0,0,0.0,12,8.57539176940918,p_loo,False,True,False,False
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_glob_rec_fixedeps,3,-5547.892329216003,8.879273414611816,360.9633884429931,64.33748829740813,25.188195039396923,False,log,-360.96338844299316,0.0455678792465809,0.0275866964077032,0.9338748983472912,0.8721223257631637,all_cells,fail,1.26,1,1,13.0,38.0,0,0.0,12,8.879273414611816,p_loo,False,True,False,False
