,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
inc_rec_F2,0,-5293.743496894836,85.64478921890259,0.0,0.659859135586386,69.41015877288524,0.0,True,log
inc_sta_F2,1,-5296.543630599976,85.84913110733032,2.80013370513916,0.0,69.507967304466,1.2615610587296184,False,log
glb_rec_FULL,2,-5356.945877075195,72.1461091041565,63.20238018035889,0.3401408644136123,69.07901988426727,19.889546005257277,False,log
glb_sta_FULL,3,-5365.197375297546,72.27763986587524,71.45387840270996,1.7763568394002505e-15,68.99044719546454,19.71874389411861,False,log
