,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_static_fixedeps,0,-5186.86865234375,58.69130182266235,0.0,0.9999999998846087,64.34841805876657,0.0,False,log
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_rec_fixedeps,1,-5187.82234954834,58.70319414138794,0.9536972045898438,0.0,64.3556327496467,0.2659513599027108,False,log
principled_salience_stop_regularized_responsepolicy_boundedform_sharpform_2x2_inc_static_fixedeps,2,-5290.887480735779,52.632691860198975,104.01882839202881,5.792769042223256e-11,63.96702990077276,13.512893597832877,False,log
principled_salience_stop_regularized_responsepolicy_boundedform_sharpform_2x2_inc_rec_fixedeps,3,-5292.722811698914,52.233638763427734,105.85415935516357,6.048564427096892e-11,63.96212034158337,13.557087313424407,False,log
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,4,-5292.826969623566,52.16674613952637,105.95831727981567,5.5454835168333716e-11,63.73853835431176,14.32911767635816,False,log
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,5,-5294.2155084609985,51.60803699493408,107.34685611724854,5.674807845856833e-11,63.72847356076224,14.386468882942456,False,log
