,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
production_anchor_sizesharp_2x2_inc_static,0,-2939.482430934906,5.3092360496521,0.0,0.9999999999999999,40.414268065382075,0.0,True,log
production_anchor_sizesharp_2x2_inc_rec,1,-2939.6594109535217,5.085257053375244,0.17698001861572266,1.1102230246251565e-16,40.421990193940374,0.10769085309007397,True,log
production_anchor_sizesharp_2x2_glob_static,2,-2996.433114051819,1.5238676071166992,56.95068311691284,3.3306690738754696e-16,39.651443575341176,10.0604112836048,True,log
production_anchor_sizesharp_2x2_glob_rec,3,-2996.5205245018005,1.5462255477905273,57.03809356689453,0.0,39.67489563233284,10.075846998495171,True,log
