candidate,baseline,semantics,sufficient_single_boost,reliability_form_boost,nonsufficient_colour_penalty,utterance_rmse_gain,category_rmse_gain,target_abs_residual_reduction_mean,target_worst_abs_residual_harm,target_harm_ok,forward_gate_pass,rank_score,recommended_for_gpu_pilot,utterance_rmse_gate,category_rmse_gate,target_residual_gate,max_target_harm
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.5,0.0,0.008545586209833644,0.007596964714198781,0.05556892989185509,0.019076257944107056,True,True,0.07171148081588752,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0,1.0,0.006754064898731621,0.006514812780068553,0.056414827299378224,0.037060805315536155,True,True,0.0696837049781784,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,0.0,1.0,0.0067480620975087224,0.006511212095374218,0.0564114058065036,0.03706086864547123,True,True,0.06967067999938653,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.5,0.0,0.0,0.010155423336454417,0.02383273450503489,0.024811469204723834,0.03422081097960472,True,True,0.05879962704621314,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.5,0.0,0.0,0.010152983203014568,0.02382762691032122,0.024809015169739723,0.03422006964683533,True,True,0.058789625283075506,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,3.0,0.0,0.5,0.013652699402519619,0.01085971149426742,0.026749572040686852,0.50637261942029,False,False,0.05126198293747389,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,3.0,0.0,0.5,0.01362132763079131,0.010832137488164167,0.026715176621625668,0.5063678026199341,False,False,0.051168641740581146,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0,0.5,0.004538104975929075,0.005212667143192899,0.033344447952769106,0.011072948575019836,True,True,0.04309522007189108,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,0.0,0.5,0.004534378181918194,0.005210354316028558,0.03334235657479555,0.011087864637374878,True,True,0.0430870890727423,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,3.0,0.0,0.0,0.010556552896874585,-0.002384212589648403,-0.006485997783851683,0.49500905349850655,False,False,0.0016863425233744995,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,3.0,0.0,0.0,0.010524971332655897,-0.0024116379163483387,-0.006521067107927858,0.49500447511672974,False,False,0.0015922663083797004,False,0.005,0.02,0.03,0.05
