variant,baseline,semantics,lambda_size_sharp_single_bonus,lambda_size_sharp_form_pair_penalty,condition_rmse,baseline_condition_rmse,condition_rmse_delta,first_sharp_DF_abs_residual,first_sharp_DF_baseline_abs_residual,first_sharp_DF_abs_residual_reduction,first_sharp_D_abs_residual,first_sharp_D_baseline_abs_residual,first_sharp_D_abs_residual_reduction,second_sharp_CF_abs_residual,second_sharp_CF_baseline_abs_residual,second_sharp_CF_abs_residual_worsening,full_inference_gate,gate_reason,rank_score,recommended_for_gpu_pilot,first_sharp_df_gate,first_sharp_d_gate,second_sharp_cf_max_worsening,max_condition_rmse_delta
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,2.5,0.040151162484728435,0.042275373226354454,-0.002124210741626019,0.18336014751788757,0.2156961331092029,0.03233598559131534,0.1250057474657275,0.1558385038696437,0.030832756403916195,0.08607315403878207,0.08607314408771574,9.951066332059e-09,fail,"failed gate: first/sharp DF residual, first/sharp D residual",0.06316874199523154,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,2.5,0.040143881801554766,0.042117203349869105,-0.0019733215483143385,0.18370736538682517,0.2135669657908588,0.029859600404033626,0.12429367407229458,0.15574414971696426,0.031450475644669684,0.0858520280231761,0.08585202575676024,2.2664158605412155e-09,fail,"failed gate: first/sharp DF residual, first/sharp D residual",0.06131007604870331,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,2.0,0.5,0.04366032807103951,0.042275373226354454,0.0013849548446850588,0.05414895450449267,0.2156961331092029,0.16154717860471024,0.2709210387934192,0.1558385038696437,-0.11508253492377551,0.08607315403878207,0.08607314408771574,9.951066332059e-09,fail,"failed gate: first/sharp D residual, condition RMSE",0.04607968883624967,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,2.0,0.5,0.04360625793135133,0.042117203349869105,0.001489054581482227,0.05514419254385394,0.2135669657908588,0.15842277324700485,0.2708777145336967,0.15574414971696426,-0.11513356481673243,0.0858520280231761,0.08585202575676024,2.2664158605412155e-09,fail,"failed gate: first/sharp D residual, condition RMSE",0.0428001538487902,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.5,1.5,0.04145370514271653,0.042275373226354454,-0.0008216680836379206,0.13432093118094923,0.2156961331092029,0.08137520192825368,0.2163940146035827,0.1558385038696437,-0.060555510733939,0.08607315403878207,0.08607314408771574,9.951066332059e-09,fail,failed gate: first/sharp D residual,0.020819691194314677,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.5,1.5,0.04140617423601798,0.042117203349869105,-0.0007110291138511249,0.134952252201407,0.2135669657908588,0.0786147135894518,0.2158976012299048,0.15574414971696426,-0.06015345151294055,0.0858520280231761,0.08585202575676024,2.2664158605412155e-09,fail,failed gate: first/sharp D residual,0.018461262076511248,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,2.5,0.0,0.049472219812408354,0.042275373226354454,0.0071968465860539,0.03225179971988615,0.2156961331092029,0.18344433338931676,0.33817009213165106,0.1558385038696437,-0.18233158826200735,0.08607315403878207,0.08607314408771574,9.951066332059e-09,fail,"failed gate: first/sharp D residual, condition RMSE",-0.005084101458744488,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,2.5,0.0,0.04943427286427682,0.042117203349869105,0.007317069514407713,0.03328363600681139,0.2135669657908588,0.1802833297840474,0.3383986733921971,0.15574414971696426,-0.18265452367523283,0.0858520280231761,0.08585202575676024,2.2664158605412155e-09,fail,"failed gate: first/sharp D residual, condition RMSE",-0.008688263405593137,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.5,2.0,0.04401396312913201,0.042275373226354454,0.0017385899027775528,0.1699634720163464,0.2156961331092029,0.04573266109285651,0.23577678139894798,0.1558385038696437,-0.07993827752930427,0.08607315403878207,0.08607314408771574,9.951066332059e-09,fail,"failed gate: first/sharp DF residual, first/sharp D residual, condition RMSE",-0.03494420633922531,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.5,2.0,0.04395816575500282,0.042117203349869105,0.0018409624051337128,0.1703770740470808,0.2135669657908588,0.04318989174377799,0.23513243999804168,0.15574414971696426,-0.07938829028107741,0.0858520280231761,0.08585202575676024,2.2664158605412155e-09,fail,"failed gate: first/sharp DF residual, first/sharp D residual, condition RMSE",-0.03703936094243313,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,2.0,1.0,0.04761944727540457,0.042275373226354454,0.005344074049050115,0.11539887326898683,0.2156961331092029,0.10029725984021608,0.3116361550090845,0.1558385038696437,-0.15579765113944077,0.08607315403878207,0.08607314408771574,9.951066332059e-09,fail,"failed gate: first/sharp D residual, condition RMSE",-0.05984446534827481,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,2.0,1.0,0.04756116319832451,0.042117203349869105,0.005443959848455408,0.11609519256537049,0.2135669657908588,0.0974717732254883,0.31134903616446175,0.15574414971696426,-0.15560488644749748,0.0858520280231761,0.08585202575676024,2.2664158605412155e-09,fail,"failed gate: first/sharp D residual, condition RMSE",-0.06257707307046459,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.5,2.5,0.04581998785273988,0.042275373226354454,0.003544614626385424,0.19305325108823435,0.2156961331092029,0.022642882020968563,0.24833281801114515,0.1558385038696437,-0.09249431414150144,0.08607315403878207,0.08607314408771574,9.951066332059e-09,fail,"failed gate: first/sharp DF residual, first/sharp D residual, condition RMSE",-0.07239604674691831,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.5,2.5,0.04575603772649485,0.042117203349869105,0.003638834376625745,0.19331655806257306,0.2135669657908588,0.020250407728285735,0.24758767199607346,0.15574414971696426,-0.09184352227910919,0.0858520280231761,0.08585202575676024,2.2664158605412155e-09,fail,"failed gate: first/sharp DF residual, first/sharp D residual, condition RMSE",-0.0742319489274492,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,2.5,0.5,0.0542515971384989,0.042275373226354454,0.011976223912144444,0.09982779488221163,0.2156961331092029,0.11586833822699127,0.3900920859426271,0.1558385038696437,-0.2342535820729834,0.08607315403878207,0.08607314408771574,9.951066332059e-09,fail,"failed gate: first/sharp D residual, condition RMSE",-0.1293614677581366,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,2.5,0.5,0.054207576566391566,0.042117203349869105,0.012090373216522461,0.10056299980067998,0.2135669657908588,0.11300396599017881,0.39005421961150755,0.15574414971696426,-0.23431006989454328,0.0858520280231761,0.08585202575676024,2.2664158605412155e-09,fail,"failed gate: first/sharp D residual, condition RMSE",-0.13239647712088692,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,2.0,1.5,0.05086031790919929,0.042275373226354454,0.008584944682844833,0.15741915610342933,0.2156961331092029,0.058276977005773584,0.3395674366420153,0.1558385038696437,-0.18372893277237157,0.08607315403878207,0.08607314408771574,9.951066332059e-09,fail,"failed gate: first/sharp D residual, condition RMSE",-0.13303690044944283,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,2.0,1.5,0.050790812721734926,0.042117203349869105,0.008673609371865822,0.1578823969837374,0.2135669657908588,0.05568456880712139,0.339094598963117,0.15574414971696426,-0.18335044924615274,0.0858520280231761,0.08585202575676024,2.2664158605412155e-09,fail,"failed gate: first/sharp D residual, condition RMSE",-0.13533948981089716,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,2.0,2.0,0.05317720261846935,0.042275373226354454,0.010901829392114898,0.1850052587505841,0.2156961331092029,0.030690874358618808,0.35790364842327893,0.1558385038696437,-0.20206514455363522,0.08607315403878207,0.08607314408771574,9.951066332059e-09,fail,"failed gate: first/sharp DF residual, first/sharp D residual, condition RMSE",-0.1812760995871313,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,2.0,2.0,0.05309690134181144,0.042117203349869105,0.010979697991942337,0.1853031456480638,0.2135669657908588,0.028263820142794993,0.3573007537240567,0.15574414971696426,-0.2015566040070924,0.0858520280231761,0.08585202575676024,2.2664158605412155e-09,fail,"failed gate: first/sharp DF residual, first/sharp D residual, condition RMSE",-0.18327248185623976,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,2.0,2.5,0.05472223681641971,0.042275373226354454,0.012446863590065256,0.20259199183133397,0.2156961331092029,0.013104141277868936,0.36959315301619144,0.1558385038696437,-0.21375464914654774,0.08607315403878207,0.08607314408771574,9.951066332059e-09,fail,"failed gate: first/sharp DF residual, first/sharp D residual, condition RMSE",-0.21209737145874405,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,2.0,2.5,0.054633718516846036,0.042117203349869105,0.012516515166976931,0.20277936964174875,0.2135669657908588,0.01078759614911004,0.36890398792401435,0.15574414971696426,-0.2131598382070501,0.0858520280231761,0.08585202575676024,2.2664158605412155e-09,fail,"failed gate: first/sharp DF residual, first/sharp D residual, condition RMSE",-0.213888757224917,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,2.5,1.0,0.05818435736569663,0.042275373226354454,0.015908984139342178,0.1469434602375414,0.2156961331092029,0.06875267287166151,0.4262922759824379,0.1558385038696437,-0.2704537721127942,0.08607315403878207,0.08607314408771574,9.951066332059e-09,fail,"failed gate: first/sharp D residual, condition RMSE",-0.21661008338047488,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,2.5,1.0,0.05812669729862738,0.042117203349869105,0.016009493948758273,0.14743881437786868,0.2135669657908588,0.06612815141299011,0.42604339473890285,0.15574414971696426,-0.2702992450219386,0.0858520280231761,0.08585202575676024,2.2664158605412155e-09,fail,"failed gate: first/sharp D residual, condition RMSE",-0.21918058755770675,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,2.5,1.5,0.06101426509917545,0.042275373226354454,0.018738891872820997,0.17821883674112093,0.2156961331092029,0.037477296368081975,0.4503214392853352,0.1558385038696437,-0.2944829354156915,0.08607315403878207,0.08607314408771574,9.951066332059e-09,fail,"failed gate: first/sharp DF residual, first/sharp D residual, condition RMSE",-0.27474453092043055,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,2.5,1.5,0.060943590627786426,0.042117203349869105,0.01882638727791732,0.1785400653826679,0.2135669657908588,0.0350269004081909,0.44992109279586656,0.15574414971696426,-0.2941769430789023,0.0858520280231761,0.08585202575676024,2.2664158605412155e-09,fail,"failed gate: first/sharp DF residual, first/sharp D residual, condition RMSE",-0.2769764299486287,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,2.5,2.0,0.06291092439227258,0.042275373226354454,0.02063555116591813,0.19830289556702047,0.2156961331092029,0.017393237542182444,0.46575198511276905,0.1558385038696437,-0.30991348124312534,0.08607315403878207,0.08607314408771574,9.951066332059e-09,fail,"failed gate: first/sharp DF residual, first/sharp D residual, condition RMSE",-0.312155794866861,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,2.5,2.0,0.0628303261865898,0.042117203349869105,0.0207131228367207,0.1985060502337202,0.2135669657908588,0.015060915557138593,0.4652495931273539,0.15574414971696426,-0.30950544341038966,0.0858520280231761,0.08585202575676024,2.2664158605412155e-09,fail,"failed gate: first/sharp DF residual, first/sharp D residual, condition RMSE",-0.31415765068997176,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,2.5,2.5,0.06413176637488538,0.042275373226354454,0.021856393148530925,0.21092564386642063,0.2156961331092029,0.004770489242782283,0.47544992885418647,0.1558385038696437,-0.31961142498454276,0.08607315403878207,0.08607314408771574,9.951066332059e-09,fail,"failed gate: first/sharp DF residual, first/sharp D residual, condition RMSE",-0.3356973288902914,False,0.05,0.04,0.015,0.001
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,2.5,2.5,0.06404432990411814,0.042117203349869105,0.021927126554249034,0.21105208976682022,0.2135669657908588,0.002514876024038576,0.47488149214789976,0.15574414971696426,-0.3191373424309355,0.0858520280231761,0.08585202575676024,2.2664158605412155e-09,fail,"failed gate: first/sharp DF residual, first/sharp D residual, condition RMSE",-0.337549592961146,False,0.05,0.04,0.015,0.001
