model,scope,n_points,r,r2,mae,rmse,slope,intercept
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_glob_rec_fixedeps,all_cells,90,0.9338748983472913,0.8721223257631637,0.027586696407703205,0.0455678792465809,0.8791121776321476,0.00836961929967888
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_glob_rec_fixedeps,nonzero_cells,90,0.9338748983472913,0.8721223257631637,0.027586696407703205,0.0455678792465809,0.8791121776321476,0.00836961929967888
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_glob_static_fixedeps,all_cells,90,0.9338550908956706,0.8720853307917613,0.02758965123401793,0.045574266067952174,0.8790038228835884,0.008377037116123342
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_glob_static_fixedeps,nonzero_cells,90,0.9338550908956706,0.8720853307917613,0.02758965123401793,0.045574266067952174,0.8790038228835884,0.008377037116123342
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_rec_fixedeps,all_cells,90,0.9694841930795688,0.9398996006311426,0.01874213977670114,0.031266869214520876,0.950884894313867,0.0036168168408259693
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_rec_fixedeps,nonzero_cells,90,0.9694841930795688,0.9398996006311426,0.01874213977670114,0.031266869214520876,0.950884894313867,0.0036168168408259693
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_static_fixedeps,all_cells,90,0.9695678023640512,0.9400617233810558,0.01871816673519236,0.031222593255759414,0.9506869078949576,0.0036287723067090333
principled_salience_stop_regularized_responsepolicy_boundedform_sizesharp_2x2_inc_static_fixedeps,nonzero_cells,90,0.9695678023640512,0.9400617233810558,0.01871816673519236,0.031222593255759414,0.9506869078949576,0.0036287723067090333
