relevant_property,sharpness,utterance_code,utterance_label,human_mean,human_lo,human_hi,n,model_mean,model_lo,model_hi,model,condition,signed_residual,abs_residual,human_mean_covered_by_model_ci,model_mean_covered_by_human_ci
both,blurred,0,D,0.0,0.0,0.0,566,0.012169611307420494,0.0035335689045936395,0.02120141342756184,principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,both | blurred,0.012169611307420494,0.012169611307420494,False,False
both,blurred,1,DC,0.06890459363957598,0.04946996466431095,0.09010600706713781,566,0.06270671378091873,0.04240282685512368,0.0812720848056537,principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,both | blurred,-0.006197879858657246,0.006197879858657246,True,True
both,blurred,2,DCF,0.30918727915194344,0.2703180212014134,0.3480565371024735,566,0.3102296819787986,0.2703180212014134,0.3498233215547703,principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,both | blurred,0.0010424028268551377,0.0010424028268551377,True,True
both,blurred,3,DF,0.08480565371024736,0.061837455830388695,0.10777385159010601,566,0.07621201413427561,0.053003533568904596,0.0998674911660777,principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,both | blurred,-0.008593639575971743,0.008593639575971743,True,True
both,blurred,4,DFC,0.030035335689045935,0.0176678445229682,0.044169611307420496,566,0.043070671378091875,0.026501766784452298,0.061837455830388695,principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,both | blurred,0.01303533568904594,0.01303533568904594,True,True
both,blurred,5,C,0.0088339222614841,0.0017667844522968198,0.0176678445229682,566,0.061003533568904596,0.04063604240282685,0.0821996466431095,principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,both | blurred,0.052169611307420496,0.052169611307420496,False,False
both,blurred,6,CD,0.0088339222614841,0.0017667844522968198,0.0176678445229682,566,0.004841552838526365,0.0017667844522968198,0.01060070671378092,principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,both | blurred,-0.003992369422957734,0.003992369422957734,True,True
both,blurred,7,CDF,0.05123674911660778,0.03356890459363958,0.0706713780918728,566,0.09358303886925795,0.06713780918727916,0.11837455830388692,principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,both | blurred,0.042346289752650174,0.042346289752650174,False,False
both,blurred,8,CF,0.2703180212014134,0.2332155477031802,0.30565371024734983,566,0.18879505300353358,0.15724381625441697,0.22614840989399293,principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,both | blurred,-0.08152296819787982,0.08152296819787982,False,False
both,blurred,9,CFD,0.0035335689045936395,0.0,0.0088339222614841,566,0.04360424028268551,0.02734098939929329,0.061837455830388695,principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,both | blurred,0.04007067137809187,0.04007067137809187,False,False
both,blurred,10,F,0.1166077738515901,0.09010600706713781,0.14487632508833923,566,0.05891519434628975,0.04063604240282685,0.07950530035335689,principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,both | blurred,-0.05769257950530035,0.05769257950530035,False,False
both,blurred,11,FD,0.0017667844522968198,0.0,0.00530035335689046,566,0.0027090694935217904,0.0017667844522968198,0.00530035335689046,principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,both | blurred,0.0009422850412249707,0.0009422850412249707,True,True
both,blurred,12,FDC,0.00530035335689046,0.0,0.012367491166077738,566,0.005897834406111168,0.0017667844522968198,0.012367491166077738,principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,both | blurred,0.0005974810492207086,0.0005974810492207086,True,True
both,blurred,13,FC,0.04063604240282685,0.024734982332155476,0.05653710247349823,566,0.031469964664310957,0.0176678445229682,0.04770318021201413,principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,both | blurred,-0.009166077738515896,0.009166077738515896,True,True
both,blurred,14,FCD,0.0,0.0,0.0,566,0.00700921045009558,0.0017667844522968198,0.014134275618374558,principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,both | blurred,0.00700921045009558,0.00700921045009558,False,False
