,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,0,-5653.8714780807495,28.278146266937256,0.0,1.0,63.52672288243428,0.0,False,log
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,1,-5654.412445068359,28.49788522720337,0.5409669876098633,0.0,63.50123544385004,0.1654024838571241,False,log
principled_salience_stop_regularized_responsepolicy_2x2_glob_rec,2,-6247.971113204956,188.2174949645996,594.0996351242065,0.0,65.28083675841012,23.726955159885865,False,log
principled_salience_stop_regularized_responsepolicy_2x2_glob_static,3,-6248.382058620453,188.88230419158936,594.5105805397034,5.4262150328554526e-14,65.36554415778278,23.766446438032546,False,log
