model,semantics,sufficient_form_pair_boost,three_word_penalty,summary_type,scope,n_cells,mae,rmse,kl_empirical_to_model
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,0.0,length,overall,18,0.08624817635096228,0.1111920626444204,0.07122457090864542
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,0.0,order,overall,24,0.048731952818811125,0.08615554659624347,0.062405012585938655
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,0.0,overinformativeness,overall,14,0.10422573244045899,0.13114069301054462,0.055958353189976634
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,0.0,selection,overall,24,0.047917255353952026,0.06623222284907723,0.07831993311213743
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,0.25,length,overall,18,0.06985894553157716,0.09062236065853287,0.05142751048338774
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,0.25,order,overall,24,0.051146277349451985,0.08374654122796223,0.05830587138490669
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,0.25,overinformativeness,overall,14,0.08685044378759128,0.11134878225990452,0.0421538627058784
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,0.25,selection,overall,24,0.04807221470599995,0.06376401391530041,0.07713814590395776
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,0.5,length,overall,18,0.0614324180701786,0.08250091854490457,0.043002085340919274
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,0.5,order,overall,24,0.0541359744886995,0.08321174841005138,0.056769013127369504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,0.5,overinformativeness,overall,14,0.07401382963906003,0.09845517955021192,0.034789886186754354
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,0.5,selection,overall,24,0.0490092397108346,0.06298069926672067,0.07773984129492532
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,0.75,length,overall,18,0.06324784478015484,0.08777400001422608,0.04509345532084032
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,0.75,order,overall,24,0.05781070025863333,0.08420240774491762,0.057203750531358816
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,0.75,overinformativeness,overall,14,0.07302394413898587,0.09435980136972356,0.033374603683527786
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,0.75,selection,overall,24,0.05071490410034684,0.06353687071967512,0.0795725320352054
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,1.0,length,overall,18,0.07822174365722856,0.10168777139014358,0.056701464514154226
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,1.0,order,overall,24,0.061254649769535346,0.08626210760400249,0.0590424846305082
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,1.0,overinformativeness,overall,14,0.08226405074377292,0.09848364745607843,0.03734906035669857
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.0,1.0,selection,overall,24,0.053333800298225625,0.06502012244558493,0.08215775539216807
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.25,0.0,length,overall,18,0.08829411782871194,0.11326365469262327,0.07343621153282885
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.25,0.0,order,overall,24,0.049268691956597006,0.09103910408580061,0.06681910875183002
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.25,0.0,overinformativeness,overall,14,0.11352100863691532,0.13887612113952763,0.06323152681139853
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.25,0.0,selection,overall,24,0.049484566994903716,0.07023249905110378,0.08055541394417466
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.25,0.25,length,overall,18,0.07797538431795006,0.0981211621684409,0.056877399236446635
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.25,0.25,order,overall,24,0.05127589463222134,0.08852614635784627,0.06251557861725868
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.25,0.25,overinformativeness,overall,14,0.09659535931868223,0.11961352232188198,0.048865434440082164
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.25,0.25,selection,overall,24,0.04855762404723221,0.06666896195252625,0.07817332809405535
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.25,0.5,length,overall,18,0.0722933106565514,0.09484641493384428,0.051384595957186995
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.25,0.5,order,overall,24,0.05397309120281623,0.08773730967609936,0.06074075269804468
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.25,0.5,overinformativeness,overall,14,0.08366507596905304,0.10687227880490009,0.040907975287138874
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.25,0.5,selection,overall,24,0.048203695673770745,0.06467277503641482,0.07756623425706301
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.25,0.75,length,overall,18,0.07654988665367449,0.10231816860266538,0.056072996474790034
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.25,0.75,order,overall,24,0.056943453302768544,0.08836991794516069,0.06091917918474163
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.25,0.75,overinformativeness,overall,14,0.08039788279675929,0.10225571830119426,0.03889905574146391
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.25,0.75,selection,overall,24,0.04818539475427506,0.06401609017987364,0.07822971309231534
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.25,1.0,length,overall,18,0.09119626171965696,0.1161492385079327,0.06993400322213816
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.25,1.0,order,overall,24,0.05984503641214891,0.0900241754627476,0.062498250907034876
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.25,1.0,overinformativeness,overall,14,0.08783091279674413,0.10528647735691726,0.04230577189976005
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,context_updating,1.25,1.0,selection,overall,24,0.04979612692512878,0.06438274333076156,0.07972334482581075
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.0,0.0,length,overall,18,0.11823919110466158,0.1385611329511868,0.10071081955768821
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.0,0.0,order,overall,24,0.05854256062269723,0.08632880369930247,0.07264422824679484
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.0,0.0,overinformativeness,overall,14,0.09956824053816347,0.12153420313028088,0.046093784098067345
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.0,0.0,selection,overall,24,0.05568839076364751,0.0703335233814341,0.08559709202105975
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.0,0.25,length,overall,18,0.09371925575721388,0.11091044018697521,0.07078380006428193
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.0,0.25,order,overall,24,0.06245519787844906,0.08656240331364659,0.07234049549638301
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.0,0.25,overinformativeness,overall,14,0.08653832890697692,0.10447661670453441,0.035610883809315985
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.0,0.25,selection,overall,24,0.05800172650393585,0.07341711994022541,0.09071953194244758
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.0,0.5,length,overall,18,0.07523848102666932,0.09135814403889769,0.052876801679255576
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.0,0.5,order,overall,24,0.06780727739960563,0.08896213019207826,0.07477691805914377
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.0,0.5,overinformativeness,overall,14,0.08131964260217805,0.09595013304703268,0.03182410636917023
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.0,0.5,selection,overall,24,0.061608245685815105,0.07797374380057827,0.09798724651401304
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.0,0.75,length,overall,18,0.07265379622951837,0.08419509194882689,0.04630741284721783
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.0,0.75,order,overall,24,0.07271841444493789,0.09293845601797183,0.0792459995316476
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.0,0.75,overinformativeness,overall,14,0.08428853271797973,0.09719046542461672,0.03408918599903433
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.0,0.75,selection,overall,24,0.06493791635936276,0.08336936699803309,0.10659530220449312
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.0,1.0,length,overall,18,0.07964411356197182,0.08979968888387069,0.05018624399413416
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.0,1.0,order,overall,24,0.07713035776125549,0.0978386436824853,0.08505557376354698
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.0,1.0,overinformativeness,overall,14,0.09656543852199599,0.10619214955094165,0.04169935727702465
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.0,1.0,selection,overall,24,0.06991834951748038,0.08907197921365273,0.11581983391015713
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.25,0.0,length,overall,18,0.1098715751502681,0.1299506479522133,0.08985505552852516
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.25,0.0,order,overall,24,0.05632940683211618,0.0846906202846116,0.0675176454044796
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.25,0.0,overinformativeness,overall,14,0.09915092950670387,0.12185536479160665,0.04670133323050745
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.25,0.0,selection,overall,24,0.05380421961593879,0.06793205453180565,0.0825452157571431
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.25,0.25,length,overall,18,0.08501305721667278,0.10235895934070385,0.06197908628958344
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.25,0.25,order,overall,24,0.060033074548539844,0.08413770320482451,0.06591158210021442
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.25,0.25,overinformativeness,overall,14,0.08564764077197155,0.10371958516024435,0.03533748155819069
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.25,0.25,selection,overall,24,0.05599529198171619,0.06980337484701968,0.08600218189287478
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.25,0.5,length,overall,18,0.06971171860266387,0.08377068922731006,0.04603237496719131
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.25,0.5,order,overall,24,0.06416571764075524,0.08570851726576662,0.0669794318339986
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.25,0.5,overinformativeness,overall,14,0.076451852640902,0.09376634967972457,0.03058573534031287
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.25,0.5,selection,overall,24,0.05820993096079977,0.07323897261000145,0.09145967979558066
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.25,0.75,length,overall,18,0.06847832604542674,0.07881070411836956,0.04128901438806556
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.25,0.75,order,overall,24,0.06899930465343056,0.08886475131024288,0.07004922876056711
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.25,0.75,overinformativeness,overall,14,0.0793207273407358,0.09357768353683876,0.03183870535305567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.25,0.75,selection,overall,24,0.061400862244380766,0.07762459960236594,0.09817679407347064
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.25,1.0,length,overall,18,0.07560660291534306,0.08693755710004124,0.046826889785458244
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.25,1.0,order,overall,24,0.0733555269387799,0.09299047216320937,0.07446850730981446
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.25,1.0,overinformativeness,overall,14,0.09153749927990798,0.10149268847794694,0.038428890402128144
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.25,1.0,selection,overall,24,0.06517244069797329,0.08242680303268561,0.10549903335240962
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.5,0.0,length,overall,18,0.1000108094141604,0.12152518726756649,0.08057761624768706
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.5,0.0,order,overall,24,0.053631969599517465,0.0836865356207167,0.06359512049097671
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.5,0.0,overinformativeness,overall,14,0.09864215622701321,0.12315989817389483,0.04820862161306787
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.5,0.0,selection,overall,24,0.05151313042090661,0.0659721342983922,0.07997617281766276
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.5,0.25,length,overall,18,0.07775711001906091,0.09476320677498036,0.05507720621982448
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.5,0.25,order,overall,24,0.05726484745275886,0.08236204392017392,0.060879732596949586
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.5,0.25,overinformativeness,overall,14,0.08518000924448028,0.104083028483742,0.03596752035423536
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.5,0.25,selection,overall,24,0.053558712933489905,0.06643929094154447,0.08177207943197211
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.5,0.5,length,overall,18,0.06636720303338424,0.07823032785925782,0.04137483833437808
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.5,0.5,order,overall,24,0.061052539703792985,0.08310709755069473,0.06079201691757347
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.5,0.5,overinformativeness,overall,14,0.07504163628432306,0.0927785780195982,0.030267257156774068
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.5,0.5,selection,overall,24,0.05563000229768399,0.06856340630030569,0.08545921531094837
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.5,0.75,length,overall,18,0.06367318032653763,0.07640739510591957,0.038699118878343076
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.5,0.75,order,overall,24,0.06470430480351698,0.08544467896523833,0.06269203817332933
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.5,0.75,overinformativeness,overall,14,0.0740570655823796,0.09111083585987875,0.030539463513159913
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.5,0.75,selection,overall,24,0.057604960837165674,0.07178049542101123,0.09036311293523262
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.5,1.0,length,overall,18,0.0716343539731913,0.08718978711108673,0.04609635370134635
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.5,1.0,order,overall,24,0.06873707677772985,0.08880417415830597,0.06596186672089321
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.5,1.0,overinformativeness,overall,14,0.08532538369763754,0.09782157851443117,0.03615567681400966
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.5,1.0,selection,overall,24,0.06073250549461157,0.07556724469700832,0.09589601157031118
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.75,0.0,length,overall,18,0.09124152059803005,0.11460147303305085,0.07394590866481346
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.75,0.0,order,overall,24,0.05038857081379338,0.08391179741597768,0.06159601924800983
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.75,0.0,overinformativeness,overall,14,0.09803478650025357,0.1259917387958335,0.051057538897916116
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.75,0.0,selection,overall,24,0.048868837972680323,0.06511089123543713,0.07837130727671883
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.75,0.25,length,overall,18,0.07299973185178527,0.09000897749184429,0.05114096958233856
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.75,0.25,order,overall,24,0.053938748212242094,0.08192913413014939,0.05802810628403286
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.75,0.25,overinformativeness,overall,14,0.08460956849830496,0.10629872741340071,0.0379925884768086
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.75,0.25,selection,overall,24,0.050641284152017775,0.06405942525479037,0.07858645209663069
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.75,0.5,length,overall,18,0.06277985511927167,0.07703539829604188,0.03995245013261051
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.75,0.5,order,overall,24,0.05766100104765409,0.08193907895621225,0.05705565911283642
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.75,0.5,overinformativeness,overall,14,0.07451910922389801,0.09394130656871283,0.031412338197620314
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.75,0.5,selection,overall,24,0.0525646851836959,0.0647205586343857,0.08062188641747975
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.75,0.75,length,overall,18,0.06179367441649491,0.07893690521284923,0.039564487024932864
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.75,0.75,order,overall,24,0.06126280419574478,0.08353026426962169,0.05806584803980818
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.75,0.75,overinformativeness,overall,14,0.07359044959578719,0.090910982455339,0.030787273146638677
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.75,0.75,selection,overall,24,0.054412739718390314,0.06662333654180624,0.08386737959352006
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.75,1.0,length,overall,18,0.07338266788835658,0.09184232016946557,0.04899599753848674
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.75,1.0,order,overall,24,0.06463641230390618,0.08618550233779577,0.06046881613669953
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.75,1.0,overinformativeness,overall,14,0.08278516384793863,0.096339844906492,0.0355253605200777
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,0.75,1.0,selection,overall,24,0.057094813524907605,0.06928116371769076,0.08779494439660285
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,0.0,length,overall,18,0.08619401304800624,0.11110124945795959,0.07112356380298217
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,0.0,order,overall,24,0.04877996212201969,0.08610034729618593,0.06234094232332705
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,0.0,overinformativeness,overall,14,0.10416796161944686,0.1309812667156983,0.05579588117309541
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,0.0,selection,overall,24,0.04791625485105718,0.06623290097646087,0.07833518394891202
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,0.25,length,overall,18,0.06976803761209524,0.09047116022968191,0.051307987909218075
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,0.25,order,overall,24,0.051230286405712644,0.08369092653938175,0.05822778949959788
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,0.25,overinformativeness,overall,14,0.08677608182699219,0.11118896542941852,0.04201342620696966
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,0.25,selection,overall,24,0.048071396069711454,0.06373733329179787,0.07712640077606875
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,0.5,length,overall,18,0.061301819342132996,0.08230774530431179,0.04286824657701213
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,0.5,order,overall,24,0.054195721235644666,0.0831632902959866,0.056682817013697734
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,0.5,overinformativeness,overall,14,0.07388385830728564,0.09831477838055717,0.034673792661841854
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,0.5,selection,overall,24,0.048963060201157795,0.06292663357155688,0.07770233718622692
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,0.75,length,overall,18,0.06319681603107034,0.08757963349295259,0.04494898674983
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,0.75,order,overall,24,0.05787028892231453,0.08416617058577024,0.05711441236641608
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,0.75,overinformativeness,overall,14,0.07299975803131661,0.09425708673081837,0.03328372768738026
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,0.75,selection,overall,24,0.05066794029893978,0.06345664292430096,0.07951045309092183
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,1.0,length,overall,18,0.07811082101594918,0.10151633025758097,0.056549434529246274
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,1.0,order,overall,24,0.0613139593320444,0.08624034702425735,0.05895388856132135
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,1.0,overinformativeness,overall,14,0.08224141799587315,0.09842301469718424,0.03728300767953021
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.0,1.0,selection,overall,24,0.053229138973530855,0.06491586686634614,0.08207238521902357
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.25,0.0,length,overall,18,0.0882498706525842,0.11313622912053367,0.07329672368279747
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.25,0.0,order,overall,24,0.04932063526088723,0.09097158987950484,0.06671268035388422
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.25,0.0,overinformativeness,overall,14,0.11346411941046541,0.1387375838275706,0.06306174874064853
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.25,0.0,selection,overall,24,0.04950994666696362,0.07025067305626606,0.0805743482350218
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.25,0.25,length,overall,18,0.07787022235683784,0.09793251667096142,0.056715054578351104
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.25,0.25,order,overall,24,0.05136517724464723,0.08845532255734333,0.06239132900407764
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.25,0.25,overinformativeness,overall,14,0.0965231343336893,0.11947728155542003,0.04871671830347434
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.25,0.25,selection,overall,24,0.04858236583116427,0.06666092621040566,0.07816531644381093
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.25,0.5,length,overall,18,0.07220699863784544,0.0946272706751581,0.05120444819712679
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.25,0.5,order,overall,24,0.05406353353010801,0.0876699359984361,0.06060438916988348
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.25,0.5,overinformativeness,overall,14,0.0836171721603807,0.1067549164846323,0.04078246306556459
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.25,0.5,selection,overall,24,0.04820612930130774,0.0646367046933516,0.07753217867574698
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.25,0.75,length,overall,18,0.0764741914823947,0.10210669986755605,0.05587952307090735
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.25,0.75,order,overall,24,0.057025704354474675,0.0883108014510767,0.060775622933148706
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,context_fixed,1.25,0.75,overinformativeness,overall,14,0.08045358391855284,0.10217098182729456,0.0387975036313672
