relevant_property,sharpness,utterance_code,utterance_label,human_mean,human_lo,human_hi,n,model_mean,model_lo,model_hi,condition
both,blurred,0,D,0.0,0.0,0.0,566,0.20330388692579504,0.1696113074204947,0.23767667844522963,both | blurred
first,sharp,12,FDC,0.0,0.0,0.0,502,0.05852191235059761,0.0398406374501992,0.07873505976095613,first | sharp
first,sharp,13,FC,0.0099601593625498,0.00199203187250996,0.0199203187250996,502,0.012458167330677292,0.00398406374501992,0.02390438247011952,first | sharp
first,sharp,14,FCD,0.0,0.0,0.0,502,0.0068122571442624565,0.00199203187250996,0.01593625498007968,first | sharp
second,blurred,0,D,0.0,0.0,0.0,567,0.11794708994708994,0.09347442680776014,0.14814814814814814,second | blurred
second,blurred,1,DC,0.0,0.0,0.0,567,0.08583774250440916,0.06349206349206349,0.10934744268077601,second | blurred
second,blurred,2,DCF,0.026455026455026454,0.014109347442680775,0.04056437389770723,567,0.06594356261022928,0.047619047619047616,0.08641975308641975,second | blurred
second,blurred,3,DF,0.0,0.0,0.0,567,0.023679012345679012,0.012345679012345678,0.03527336860670194,second | blurred
second,blurred,4,DFC,0.014109347442680775,0.005291005291005291,0.024691358024691357,567,0.02044091710758377,0.008818342151675485,0.031746031746031744,second | blurred
second,blurred,5,C,0.6278659611992945,0.5890652557319224,0.6684303350970018,567,0.28597178130511464,0.24598765432098765,0.3254409171075837,second | blurred
second,blurred,6,CD,0.0,0.0,0.0,567,0.05762610229276895,0.03963844797178131,0.07760141093474426,second | blurred
second,blurred,7,CDF,0.005291005291005291,0.0,0.012345679012345678,567,0.08129805996472664,0.0582010582010582,0.10405643738977072,second | blurred
second,blurred,8,CF,0.26278659611992944,0.2257495590828924,0.2980599647266314,567,0.11363668430335096,0.08818342151675485,0.14285714285714285,second | blurred
second,blurred,9,CFD,0.0,0.0,0.0,567,0.05828571428571429,0.03787477954144621,0.07760141093474426,second | blurred
second,blurred,10,F,0.04409171075837742,0.02821869488536155,0.06172839506172839,567,0.03135449735449736,0.016710758377425045,0.047619047619047616,second | blurred
second,blurred,11,FD,0.0,0.0,0.0,567,0.005210138397911323,0.001763668430335097,0.010582010582010581,second | blurred
second,blurred,12,FDC,0.0,0.0,0.0,567,0.009871595041935723,0.003527336860670194,0.019400352733686066,second | blurred
second,blurred,13,FC,0.019400352733686066,0.008818342151675485,0.031746031746031744,567,0.0291005291005291,0.015873015873015872,0.04501763668430331,second | blurred
second,blurred,14,FCD,0.0,0.0,0.0,567,0.014253968253968253,0.005291005291005291,0.024691358024691357,second | blurred
second,sharp,0,D,0.0,0.0,0.0,504,0.10492460317460318,0.07936507936507936,0.13293650793650794,second | sharp
second,sharp,1,DC,0.001984126984126984,0.0,0.005952380952380952,504,0.07715476190476189,0.057539682539682536,0.10317460317460317,second | sharp
second,sharp,2,DCF,0.001984126984126984,0.0,0.005952380952380952,504,0.05961904761904762,0.03864087301587302,0.08333333333333333,second | sharp
second,sharp,3,DF,0.0,0.0,0.0,504,0.020007936507936506,0.00992063492063492,0.031746031746031744,second | sharp
second,sharp,4,DFC,0.005952380952380952,0.0,0.013888888888888888,504,0.01791269841269841,0.007936507936507936,0.031746031746031744,second | sharp
second,sharp,5,C,0.7162698412698413,0.6765873015873016,0.7559523809523809,504,0.3086507936507937,0.26785714285714285,0.3502480158730158,second | sharp
second,sharp,6,CD,0.0,0.0,0.0,504,0.06166269841269841,0.041666666666666664,0.08333333333333333,second | sharp
second,sharp,7,CDF,0.003968253968253968,0.0,0.00992063492063492,504,0.08712698412698412,0.06349206349206349,0.1130952380952381,second | sharp
second,sharp,8,CF,0.23015873015873015,0.19246031746031747,0.26587301587301587,504,0.12278174603174603,0.09523809523809523,0.15079365079365079,second | sharp
second,sharp,9,CFD,0.0,0.0,0.0,504,0.06364285714285714,0.041666666666666664,0.0873015873015873,second | sharp
second,sharp,10,F,0.01984126984126984,0.00992063492063492,0.031746031746031744,504,0.02634126984126984,0.013888888888888888,0.0407242063492063,second | sharp
second,sharp,11,FD,0.0,0.0,0.0,504,0.004463060944542426,0.001984126984126984,0.00992063492063492,second | sharp
second,sharp,12,FDC,0.0,0.0,0.0,504,0.00810921534605745,0.001984126984126984,0.015873015873015872,second | sharp
second,sharp,13,FC,0.01984126984126984,0.00992063492063492,0.03373015873015873,504,0.025607142857142853,0.011904761904761904,0.03968253968253968,second | sharp
second,sharp,14,FCD,0.0,0.0,0.0,504,0.013018587716776851,0.003968253968253968,0.021825396825396824,second | sharp
