model,scope,n_points,r,r2,mae,rmse,slope,intercept
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,all_cells,90,0.9471688412184865,0.8971288137751706,0.022893442692567063,0.041387907692385824,0.9460498036830919,0.0038908507804147206
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,nonzero_cells,90,0.9471688412184865,0.8971288137751706,0.022893442692567063,0.041387907692385824,0.9460498036830919,0.0038908507804147206
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,all_cells,90,0.947427204620367,0.8976183080547627,0.02286447395341529,0.04128346072740933,0.9461590630921263,0.003889071780880658
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,nonzero_cells,90,0.947427204620367,0.8976183080547627,0.02286447395341529,0.04128346072740933,0.9461590630921263,0.003889071780880658
