relevant_property,sharpness,utterance_code,utterance_label,human_mean,human_lo,human_hi,n,model_mean,model_lo,model_hi,condition
both,blurred,0,D,0.0,0.0,0.0,566,0.014332552029854763,0.00530035335689046,0.024734982332155476,both | blurred
both,sharp,6,CD,0.011928429423459244,0.003976143141153081,0.02186878727634195,503,0.006396588486140725,0.0019880715705765406,0.01252485089463223,both | sharp
both,sharp,7,CDF,0.027833001988071572,0.013916500994035786,0.0437375745526839,503,0.07539960238568588,0.05263419483101392,0.09940357852882704,both | sharp
both,sharp,8,CF,0.20278330019880716,0.16898608349900596,0.24055666003976142,503,0.166,0.13518886679920478,0.20278330019880716,both | sharp
both,sharp,9,CFD,0.003976143141153081,0.0,0.009940357852882704,503,0.017192842942345923,0.005964214711729622,0.02982107355864811,both | sharp
both,sharp,10,F,0.08349900596421471,0.061630218687872766,0.1073558648111332,503,0.06575347912524851,0.04572564612326044,0.0874751491053678,both | sharp
both,sharp,11,FD,0.0,0.0,0.0,503,0.0037925481412317648,0.0019880715705765406,0.007952286282306162,both | sharp
both,sharp,12,FDC,0.0,0.0,0.0,503,0.004783937458768831,0.0019880715705765406,0.009940357852882704,both | sharp
both,sharp,13,FC,0.02186878727634195,0.009940357852882704,0.03578528827037773,503,0.03317296222664016,0.017892644135188866,0.04970178926441352,both | sharp
both,sharp,14,FCD,0.0019880715705765406,0.0,0.005964214711729622,503,0.004034189026425389,0.0019880715705765406,0.009940357852882704,both | sharp
first,blurred,0,D,0.05595667870036101,0.039711191335740074,0.07581227436823104,554,0.10318772563176895,0.0740072202166065,0.13271660649819492,first | blurred
first,blurred,1,DC,0.04332129963898917,0.02707581227436823,0.05956678700361011,554,0.05946931407942238,0.039711191335740074,0.0812274368231047,first | blurred
first,blurred,2,DCF,0.2996389891696751,0.26173285198555957,0.33578519855595645,554,0.19513718411552347,0.16064981949458484,0.2292418772563177,first | blurred
first,blurred,3,DF,0.36462093862815886,0.3266696750902527,0.4043321299638989,554,0.3810938628158845,0.33574007220216606,0.427797833935018,first | blurred
first,blurred,4,DFC,0.032490974729241874,0.018050541516245487,0.04693140794223827,554,0.04671841155234657,0.030685920577617327,0.06498194945848375,first | blurred
first,blurred,5,C,0.005415162454873646,0.0,0.01263537906137184,554,0.01975812274368231,0.007220216606498195,0.032490974729241874,first | blurred
first,blurred,6,CD,0.0018050541516245488,0.0,0.005415162454873646,554,0.003055106020996722,0.0018050541516245488,0.007220216606498195,first | blurred
