model,relevant_property,sharpness,mae,rmse,max_abs_residual,worst_utterance_code,worst_utterance_label,worst_human_mean,worst_model_mean,worst_signed_residual,coverage_rate
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,both,blurred,0.0189795455425368,0.029436200241552402,0.08134982332155474,2,DCF,0.30918727915194344,0.2278374558303887,-0.08134982332155474,0.5333333333333333
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,both,sharp,0.023312601318136936,0.035344505253472845,0.10469582504970178,1,DC,0.19681908548707752,0.09212326043737575,-0.10469582504970178,0.5333333333333333
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,first,blurred,0.01814343032951379,0.031616041275445275,0.10559205776173286,2,DCF,0.2996389891696751,0.1940469314079422,-0.10559205776173286,0.7333333333333333
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,first,sharp,0.038521796474886495,0.07014037063984596,0.2002509960159363,3,DF,0.23107569721115537,0.43132669322709166,0.2002509960159363,0.4
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,second,blurred,0.02225532173846566,0.03770382169482828,0.09875132275132276,8,CF,0.26278659611992944,0.16403527336860668,-0.09875132275132276,0.2
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,second,sharp,0.016147960751862703,0.02865668600564498,0.09322619047619049,8,CF,0.23015873015873015,0.13693253968253966,-0.09322619047619049,0.2
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,both,blurred,0.018869951320672297,0.029434402622803724,0.0816537102473498,2,DCF,0.30918727915194344,0.22753356890459364,-0.0816537102473498,0.5333333333333333
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,both,sharp,0.02326172105083678,0.03532170664496919,0.1046600397614314,1,DC,0.19681908548707752,0.09215904572564612,-0.1046600397614314,0.5333333333333333
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,first,blurred,0.018045802978274468,0.03129969187593954,0.1045018050541516,2,DCF,0.2996389891696751,0.19513718411552347,-0.1045018050541516,0.7333333333333333
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,first,sharp,0.03862449293999079,0.07004081695877981,0.199003984063745,3,DF,0.23107569721115537,0.43007968127490037,0.199003984063745,0.4
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,second,blurred,0.02224377950354372,0.03756333704552284,0.09849382716049382,8,CF,0.26278659611992944,0.16429276895943562,-0.09849382716049382,0.2
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,second,sharp,0.016141095927173662,0.028557778588978344,0.09280158730158727,8,CF,0.23015873015873015,0.13735714285714287,-0.09280158730158727,0.26666666666666666
