model,scope,n_points,r,r2,mae,rmse,slope,intercept
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_glob_rec_fixedeps,all_cells,90,0.9069060589198696,0.82247859970557,0.03161653110554207,0.05368116733285304,0.8175551067605558,0.012401321125857229
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_glob_rec_fixedeps,nonzero_cells,90,0.9069060589198696,0.82247859970557,0.03161653110554207,0.05368116733285304,0.8175551067605558,0.012401321125857229
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_glob_static_fixedeps,all_cells,90,0.9067419747434864,0.8221810087617173,0.03164037229505071,0.05372563800601365,0.817538972661475,0.01240153675146198
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_glob_static_fixedeps,nonzero_cells,90,0.9067419747434864,0.8221810087617173,0.03164037229505071,0.05372563800601365,0.817538972661475,0.01240153675146198
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,all_cells,90,0.9688682967933102,0.9387057765311698,0.02010602564870716,0.03154469693971129,0.941642169430152,0.0042473157012538065
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,nonzero_cells,90,0.9688682967933102,0.9387057765311698,0.02010602564870716,0.03154469693971129,0.941642169430152,0.0042473157012538065
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,all_cells,90,0.9689334149295203,0.938831962566982,0.020092637036224388,0.03151024397678059,0.9400384211161674,0.004353469896024803
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,nonzero_cells,90,0.9689334149295203,0.938831962566982,0.020092637036224388,0.03151024397678059,0.9400384211161674,0.004353469896024803
