model,relevant_property,sharpness,mae,rmse,max_abs_residual,worst_utterance_code,worst_utterance_label,worst_human_mean,worst_model_mean,worst_signed_residual,coverage_rate
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_glob_rec_fixedeps,both,blurred,0.03527246410549361,0.05058812612245552,0.12349116607773847,2,DCF,0.30918727915194344,0.18569611307420497,-0.12349116607773847,0.3333333333333333
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_glob_rec_fixedeps,both,sharp,0.038056488748427174,0.053905012102898664,0.11326838966202782,2,DCF,0.3121272365805169,0.19885884691848907,-0.11326838966202782,0.26666666666666666
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_glob_rec_fixedeps,first,blurred,0.02651379451745352,0.04430392151686019,0.14023826714801443,2,DCF,0.2996389891696751,0.15940072202166064,-0.14023826714801443,0.5333333333333333
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_glob_rec_fixedeps,first,sharp,0.023427541702839377,0.033171925305431116,0.07511155378486056,4,DFC,0.021912350597609563,0.09702390438247012,0.07511155378486056,0.4
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_glob_rec_fixedeps,second,blurred,0.03242361569151487,0.06568920297664693,0.20086419753086418,8,CF,0.26278659611992944,0.06192239858906525,-0.20086419753086418,0.26666666666666666
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_glob_rec_fixedeps,second,sharp,0.03400528186752384,0.06668442130635283,0.1797301587301587,8,CF,0.23015873015873015,0.05042857142857143,-0.1797301587301587,0.13333333333333333
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_glob_static_fixedeps,both,blurred,0.0351420817015586,0.050507049395376376,0.12295053003533568,2,DCF,0.30918727915194344,0.18623674911660776,-0.12295053003533568,0.3333333333333333
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_glob_static_fixedeps,both,sharp,0.03804651788364712,0.0538585799377165,0.11282703777335984,2,DCF,0.3121272365805169,0.19930019880715705,-0.11282703777335984,0.26666666666666666
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_glob_static_fixedeps,first,blurred,0.02655480258995335,0.04437275476646173,0.14032851985559563,2,DCF,0.2996389891696751,0.15931046931407944,-0.14032851985559563,0.5333333333333333
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_glob_static_fixedeps,first,sharp,0.02358481837627646,0.03330412970425389,0.07556175298804782,4,DFC,0.021912350597609563,0.09747410358565738,0.07556175298804782,0.4
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_glob_static_fixedeps,second,blurred,0.032425364362048445,0.0656987523125885,0.2006596119929453,8,CF,0.26278659611992944,0.06212698412698413,-0.2006596119929453,0.26666666666666666
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_glob_static_fixedeps,second,sharp,0.03408864885682028,0.06687693120225947,0.1796468253968254,8,CF,0.23015873015873015,0.05051190476190476,-0.1796468253968254,0.13333333333333333
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,both,blurred,0.02048361702496191,0.029632137985605704,0.08525795053003532,2,DCF,0.30918727915194344,0.22392932862190812,-0.08525795053003532,0.4
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,both,sharp,0.022254879074266,0.036509202053102,0.11592047713717692,1,DC,0.19681908548707752,0.0808986083499006,-0.11592047713717692,0.5333333333333333
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,first,blurred,0.015527986334928261,0.02450800577757126,0.07118772563176895,2,DCF,0.2996389891696751,0.22845126353790612,-0.07118772563176895,0.8666666666666667
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,first,sharp,0.01878522907312542,0.029743694925507408,0.06817529880478088,10,F,0.10159362549800798,0.03341832669322709,-0.06817529880478088,0.5333333333333333
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,second,blurred,0.02144391019313734,0.032548525324273714,0.08970017636684305,8,CF,0.26278659611992944,0.1730864197530864,-0.08970017636684305,0.06666666666666667
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,second,sharp,0.02214053219182403,0.03485234221909875,0.09184523809523806,8,CF,0.23015873015873015,0.13831349206349208,-0.09184523809523806,0.2
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,both,blurred,0.02057755492552527,0.02980808117224849,0.08621554770318018,2,DCF,0.30918727915194344,0.22297173144876326,-0.08621554770318018,0.4666666666666667
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,both,sharp,0.022305040708900586,0.03653305649452972,0.11589264413518885,1,DC,0.19681908548707752,0.08092644135188867,-0.11589264413518885,0.5333333333333333
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,first,blurred,0.015316352519343506,0.0240083152855276,0.07031407942238266,2,DCF,0.2996389891696751,0.22932490974729242,-0.07031407942238266,0.8666666666666667
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,first,sharp,0.018651972608232006,0.02959187496278092,0.06817131474103587,10,F,0.10159362549800798,0.03342231075697211,-0.06817131474103587,0.5333333333333333
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,second,blurred,0.021417890428391102,0.03249178532444194,0.08964373897707231,8,CF,0.26278659611992944,0.17314285714285713,-0.08964373897707231,0.06666666666666667
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,second,sharp,0.022287011026953865,0.03501988795844139,0.09194047619047618,8,CF,0.23015873015873015,0.13821825396825396,-0.09194047619047618,0.2
