relevant_property,sharpness,utterance_code,utterance_label,human_mean,human_lo,human_hi,n,model_mean,model_lo,model_hi,condition
both,blurred,0,D,0.0,0.0,0.0,566,0.03928975265017668,0.024734982332155476,0.054770318021201414,both | blurred
first,blurred,10,F,0.03790613718411552,0.023465703971119134,0.05415162454873646,554,0.038458483754512635,0.023465703971119134,0.05509927797833931,first | blurred
first,blurred,11,FD,0.009025270758122744,0.0018050541516245488,0.018050541516245487,554,0.0030999843038769423,0.0018050541516245488,0.007220216606498195,first | blurred
first,blurred,12,FDC,0.0036101083032490976,0.0,0.009025270758122744,554,0.009206865743195637,0.0018050541516245488,0.018050541516245487,first | blurred
first,blurred,13,FC,0.016245487364620937,0.007220216606498195,0.02707581227436823,554,0.01576534296028881,0.005415162454873646,0.02707581227436823,first | blurred
first,blurred,14,FCD,0.0036101083032490976,0.0,0.009025270758122744,554,0.004059212685471473,0.0018050541516245488,0.009025270758122744,first | blurred
first,sharp,0,D,0.2689243027888446,0.2290836653386454,0.30876494023904383,502,0.06907569721115538,0.04780876494023904,0.09163346613545817,first | sharp
first,sharp,1,DC,0.045816733067729085,0.027888446215139442,0.06573705179282868,502,0.2719721115537848,0.23306772908366533,0.31274900398406374,first | sharp
first,sharp,2,DCF,0.2051792828685259,0.17131474103585656,0.24108565737051765,502,0.29246215139442233,0.2519422310756972,0.33067729083665337,first | sharp
first,sharp,3,DF,0.23107569721115537,0.19516932270916335,0.2689243027888446,502,0.1373784860557769,0.10756972111553785,0.16733067729083664,first | sharp
first,sharp,4,DFC,0.021912350597609563,0.0099601593625498,0.03386454183266932,502,0.08141434262948206,0.05976095617529881,0.10557768924302789,first | sharp
first,sharp,5,C,0.0,0.0,0.0,502,0.051709163346613546,0.03386454183266932,0.07171314741035857,first | sharp
first,sharp,6,CD,0.0,0.0,0.0,502,0.006397888529738488,0.00199203187250996,0.013944223107569721,first | sharp
first,sharp,7,CDF,0.017928286852589643,0.00796812749003984,0.029880478087649404,502,0.027780876494023905,0.013944223107569721,0.043824701195219126,first | sharp
first,sharp,8,CF,0.09362549800796813,0.06772908366533864,0.1195717131474101,502,0.018231075697211156,0.00796812749003984,0.029880478087649404,first | sharp
first,sharp,9,CFD,0.00199203187250996,0.0,0.00597609561752988,502,0.005317858998787459,0.00199203187250996,0.01195219123505976,first | sharp
first,sharp,10,F,0.10159362549800798,0.07569721115537849,0.1294820717131474,502,0.021685258964143427,0.0099601593625498,0.03386454183266932,first | sharp
first,sharp,11,FD,0.00199203187250996,0.0,0.00597609561752988,502,0.003037032199072562,0.00199203187250996,0.00796812749003984,first | sharp
first,sharp,12,FDC,0.0,0.0,0.0,502,0.007139145282225137,0.00199203187250996,0.01593625498007968,first | sharp
first,sharp,13,FC,0.0099601593625498,0.00199203187250996,0.0199203187250996,502,0.007025396356958995,0.00199203187250996,0.01593625498007968,first | sharp
first,sharp,14,FCD,0.0,0.0,0.0,502,0.002890793727447114,0.00199203187250996,0.00597609561752988,first | sharp
second,blurred,0,D,0.0,0.0,0.0,567,0.01856084656084656,0.008818342151675485,0.029982363315696647,second | blurred
second,blurred,1,DC,0.0,0.0,0.0,567,0.0953721340388007,0.07054673721340388,0.12261904761904757,second | blurred
second,blurred,2,DCF,0.026455026455026454,0.014109347442680775,0.04056437389770723,567,0.07153439153439153,0.05114638447971781,0.09440035273368602,second | blurred
second,blurred,3,DF,0.0,0.0,0.0,567,0.009303528045161245,0.003527336860670194,0.01763668430335097,second | blurred
second,blurred,4,DFC,0.014109347442680775,0.005291005291005291,0.024691358024691357,567,0.005684156378600823,0.001763668430335097,0.012345679012345678,second | blurred
second,blurred,5,C,0.6278659611992945,0.5890652557319224,0.6684303350970018,567,0.39235626102292764,0.34828042328042325,0.4409171075837742,second | blurred
second,blurred,6,CD,0.0,0.0,0.0,567,0.017760141093474426,0.007054673721340388,0.029982363315696647,second | blurred
second,blurred,7,CDF,0.005291005291005291,0.0,0.012345679012345678,567,0.08155202821869488,0.059964726631393295,0.10582010582010581,second | blurred
second,blurred,8,CF,0.26278659611992944,0.2257495590828924,0.2980599647266314,567,0.20502292768959435,0.1693121693121693,0.24162257495590828,second | blurred
second,blurred,9,CFD,0.0,0.0,0.0,567,0.05428924162257496,0.03527336860670194,0.07583774250440917,second | blurred
second,blurred,10,F,0.04409171075837742,0.02821869488536155,0.06172839506172839,567,0.027354497354497354,0.014109347442680775,0.042328042328042326,second | blurred
second,blurred,11,FD,0.0,0.0,0.0,567,0.002013076087150161,0.001763668430335097,0.003527336860670194,second | blurred
second,blurred,12,FDC,0.0,0.0,0.0,567,0.002389206001685476,0.001763668430335097,0.005291005291005291,second | blurred
second,blurred,13,FC,0.019400352733686066,0.008818342151675485,0.031746031746031744,567,0.017396344717654,0.007054673721340388,0.029188712522045874,second | blurred
second,blurred,14,FCD,0.0,0.0,0.0,567,0.0034649849464664273,0.001763668430335097,0.007054673721340388,second | blurred
second,sharp,0,D,0.0,0.0,0.0,504,0.025210317460317457,0.013888888888888888,0.03968253968253968,second | sharp
second,sharp,1,DC,0.001984126984126984,0.0,0.005952380952380952,504,0.1323968253968254,0.10119047619047619,0.16468253968253968,second | sharp
second,sharp,2,DCF,0.001984126984126984,0.0,0.005952380952380952,504,0.10182936507936508,0.07142857142857142,0.13095238095238096,second | sharp
second,sharp,3,DF,0.0,0.0,0.0,504,0.012559523809523809,0.003968253968253968,0.023809523809523808,second | sharp
second,sharp,4,DFC,0.005952380952380952,0.0,0.013888888888888888,504,0.00813896987366375,0.001984126984126984,0.015873015873015872,second | sharp
second,sharp,5,C,0.7162698412698413,0.6765873015873016,0.7559523809523809,504,0.3594007936507937,0.3164186507936508,0.40674603174603174,second | sharp
second,sharp,6,CD,0.0,0.0,0.0,504,0.020238095238095236,0.007936507936507936,0.03373015873015873,second | sharp
second,sharp,7,CDF,0.003968253968253968,0.0,0.00992063492063492,504,0.09407142857142857,0.06944444444444445,0.12103174603174603,second | sharp
