relevant_property,sharpness,utterance_code,utterance_label,human_mean,human_lo,human_hi,n,model_mean,model_lo,model_hi,condition
both,blurred,0,D,0.0,0.0,0.0,566,0.030123674911660778,0.01674028268551237,0.04770318021201413,both | blurred
first,blurred,8,CF,0.08668501805054152,0.06498194945848375,0.11010830324909747,554,0.0885667870036101,0.061371841155234655,0.11647111913357397,first | blurred
first,blurred,9,CFD,0.0,0.0,0.0,554,0.008119133574007219,0.0018050541516245488,0.016245487364620937,first | blurred
first,blurred,10,F,0.038092057761732856,0.023465703971119134,0.05415162454873646,554,0.04541516245487365,0.02707581227436823,0.06773465703971115,first | blurred
first,blurred,11,FD,0.008868231046931406,0.0018050541516245488,0.016245487364620937,554,0.00703971119133574,0.0018050541516245488,0.01444043321299639,first | blurred
first,blurred,12,FDC,0.003680505415162455,0.0,0.009025270758122744,554,0.0075776173285198554,0.0018050541516245488,0.016245487364620937,first | blurred
first,blurred,13,FC,0.016282490974729242,0.007220216606498195,0.02707581227436823,554,0.0233971119133574,0.010830324909747292,0.03790613718411552,first | blurred
first,blurred,14,FCD,0.003562274368231047,0.0,0.009025270758122744,554,0.007353790613718411,0.0018050541516245488,0.01444043321299639,first | blurred
first,sharp,0,D,0.2686673306772908,0.2290836653386454,0.30876494023904383,502,0.19275697211155382,0.1523406374501992,0.23411354581673302,first | sharp
first,sharp,1,DC,0.04608266932270916,0.029880478087649404,0.06573705179282868,502,0.052796812749003975,0.03386454183266932,0.07569721115537849,first | sharp
first,sharp,2,DCF,0.2057569721115537,0.17131474103585656,0.2410358565737052,502,0.18747410358565736,0.14940239043824702,0.2250996015936255,first | sharp
first,sharp,3,DF,0.2307310756972111,0.1952191235059761,0.26698207171314714,502,0.3437848605577689,0.29880478087649404,0.3904382470119522,first | sharp
first,sharp,4,DFC,0.021875498007968126,0.0099601593625498,0.035856573705179286,502,0.009804780876494024,0.00199203187250996,0.0199203187250996,first | sharp
first,sharp,5,C,0.0,0.0,0.0,502,0.018756972111553784,0.00796812749003984,0.03187250996015936,first | sharp
first,sharp,6,CD,0.0,0.0,0.0,502,0.007139442231075696,0.0,0.013944223107569721,first | sharp
first,sharp,7,CDF,0.017950199203187245,0.00796812749003984,0.029880478087649404,502,0.007207171314741035,0.0,0.01593625498007968,first | sharp
first,sharp,8,CF,0.09313745019920318,0.06772908366533864,0.11752988047808766,502,0.06843426294820716,0.045816733067729085,0.09467131474103581,first | sharp
first,sharp,9,CFD,0.0020209163346613544,0.0,0.0060258964143423575,502,0.00743824701195219,0.00199203187250996,0.01593625498007968,first | sharp
first,sharp,10,F,0.10153386454183264,0.07569721115537849,0.12749003984063745,502,0.06365737051792829,0.0398406374501992,0.08764940239043825,first | sharp
first,sharp,11,FD,0.00200996015936255,0.0,0.00597609561752988,502,0.007215139442231075,0.0,0.01593625498007968,first | sharp
first,sharp,12,FDC,0.0,0.0,0.0,502,0.00750199203187251,0.00199203187250996,0.01593625498007968,first | sharp
first,sharp,13,FC,0.00991035856573705,0.00199203187250996,0.0199203187250996,502,0.018876494023904383,0.00796812749003984,0.030926294820717088,first | sharp
first,sharp,14,FCD,0.0,0.0,0.0,502,0.007155378486055776,0.00199203187250996,0.014990039840637405,first | sharp
second,blurred,0,D,0.0,0.0,0.0,567,0.0188994708994709,0.008818342151675485,0.029982363315696647,second | blurred
second,blurred,1,DC,0.0,0.0,0.0,567,0.01384479717813051,0.005291005291005291,0.02292768959435626,second | blurred
second,blurred,2,DCF,0.02630070546737213,0.014109347442680775,0.03880070546737213,567,0.009964726631393297,0.003527336860670194,0.019400352733686066,second | blurred
second,blurred,3,DF,0.0,0.0,0.0,567,0.009894179894179895,0.003527336860670194,0.018562610229276855,second | blurred
second,blurred,4,DFC,0.014086419753086419,0.005291005291005291,0.024691358024691357,567,0.006895943562610228,0.001763668430335097,0.014109347442680775,second | blurred
second,blurred,5,C,0.6277610229276895,0.5873015873015873,0.6666666666666666,567,0.5357354497354497,0.49206349206349204,0.5864638447971781,second | blurred
second,blurred,6,CD,0.0,0.0,0.0,567,0.007178130511463844,0.001763668430335097,0.015873015873015872,second | blurred
second,blurred,7,CDF,0.0053359788359788355,0.0,0.012345679012345678,567,0.007015873015873016,0.0,0.014109347442680775,second | blurred
second,blurred,8,CF,0.2627345679012345,0.2275132275132275,0.2998236331569665,567,0.3240176366843034,0.2821869488536155,0.36684303350970016,second | blurred
second,blurred,9,CFD,0.0,0.0,0.0,567,0.011530864197530863,0.004365079365079367,0.02032627865961195,second | blurred
second,blurred,10,F,0.04403086419753086,0.02821869488536155,0.06172839506172839,567,0.020899470899470897,0.008818342151675485,0.03527336860670194,second | blurred
second,blurred,11,FD,0.0,0.0,0.0,567,0.007199294532627866,0.001763668430335097,0.015873015873015872,second | blurred
second,blurred,12,FDC,0.0,0.0,0.0,567,0.007047619047619047,0.0,0.014109347442680775,second | blurred
second,blurred,13,FC,0.019522045855379186,0.008818342151675485,0.031746031746031744,567,0.012857142857142857,0.003527336860670194,0.02292768959435626,second | blurred
second,blurred,14,FCD,0.0,0.0,0.0,567,0.007019400352733686,0.001763668430335097,0.014109347442680775,second | blurred
second,sharp,0,D,0.0,0.0,0.0,504,0.02116269841269841,0.00992063492063492,0.03477182539682535,second | sharp
second,sharp,1,DC,0.0019414682539682538,0.0,0.005952380952380952,504,0.008964285714285713,0.001984126984126984,0.017857142857142856,second | sharp
second,sharp,2,DCF,0.0019265873015873014,0.0,0.005952380952380952,504,0.007686507936507936,0.001984126984126984,0.015873015873015872,second | sharp
second,sharp,3,DF,0.0,0.0,0.0,504,0.008686507936507935,0.001984126984126984,0.017857142857142856,second | sharp
second,sharp,4,DFC,0.005887896825396824,0.0,0.013888888888888888,504,0.007091269841269841,0.0,0.01493055555555551,second | sharp
second,sharp,5,C,0.7158482142857142,0.6765873015873016,0.7540178571428569,504,0.6634682539682539,0.6180059523809525,0.709375,second | sharp
second,sharp,6,CD,0.0,0.0,0.0,504,0.006948412698412698,0.0,0.01493055555555551,second | sharp
second,sharp,7,CDF,0.004010912698412698,0.0,0.00992063492063492,504,0.006912698412698412,0.0,0.015873015873015872,second | sharp
second,sharp,8,CF,0.23104563492063496,0.19642857142857142,0.26790674603174575,504,0.20534523809523814,0.16468253968253968,0.24404761904761904,second | sharp
second,sharp,9,CFD,0.0,0.0,0.0,504,0.008503968253968253,0.001984126984126984,0.017857142857142856,second | sharp
second,sharp,10,F,0.019855158730158726,0.00992063492063492,0.03373015873015873,504,0.02352380952380952,0.00992063492063492,0.03968253968253968,second | sharp
second,sharp,11,FD,0.0,0.0,0.0,504,0.006932539682539682,0.0,0.015873015873015872,second | sharp
second,sharp,12,FDC,0.0,0.0,0.0,504,0.006992063492063492,0.0,0.015873015873015872,second | sharp
second,sharp,13,FC,0.019969246031746032,0.00992063492063492,0.03373015873015873,504,0.010396825396825396,0.001984126984126984,0.01984126984126984,second | sharp
second,sharp,14,FCD,0.0,0.0,0.0,504,0.007384920634920635,0.001984126984126984,0.015873015873015872,second | sharp
