relevant_property,sharpness,utterance_code,utterance_label,human_mean,human_lo,human_hi,n,model_mean,model_lo,model_hi,condition
both,blurred,0,D,0.0,0.0,0.0,566,0.19127561837455828,0.15984982332155476,0.22614840989399293,both | blurred
both,sharp,1,DC,0.19727335984095426,0.16302186878727634,0.23061630218687873,503,0.15881113320079523,0.1272365805168986,0.19284294234592445,both | sharp
both,sharp,2,DCF,0.3123747514910537,0.27236580516898606,0.3538767395626243,503,0.12205566600397615,0.09741550695825049,0.15308151093439365,both | sharp
both,sharp,3,DF,0.1067037773359841,0.08151093439363817,0.13325049701789238,503,0.0359324055666004,0.019880715705765408,0.055666003976143144,both | sharp
both,sharp,4,DFC,0.029820079522862822,0.015904572564612324,0.04572564612326044,503,0.031212723658051687,0.017892644135188866,0.04572564612326044,both | sharp
both,sharp,5,C,0.0,0.0,0.0,503,0.1678210735586481,0.1341451292246521,0.20079522862823063,both | sharp
both,sharp,6,CD,0.012004970178926442,0.003976143141153081,0.02186878727634195,503,0.04864811133200796,0.02982107355864811,0.06958250497017893,both | sharp
both,sharp,7,CDF,0.027773359840954276,0.013916500994035786,0.0437375745526839,503,0.06590457256461232,0.04468190854870776,0.09050695825049697,both | sharp
both,sharp,8,CF,0.20186481113320082,0.16898608349900596,0.23658051689860835,503,0.04270775347912525,0.02584493041749503,0.061630218687872766,both | sharp
both,sharp,9,CFD,0.003907554671968191,0.0,0.009940357852882704,503,0.022242544731610338,0.009940357852882704,0.03578528827037773,both | sharp
both,sharp,10,F,0.0835258449304175,0.05964214711729622,0.10934393638170974,503,0.034628230616302186,0.02186878727634195,0.04970178926441352,both | sharp
both,sharp,11,FD,0.0,0.0,0.0,503,0.007916500994035784,0.0019880715705765406,0.015904572564612324,both | sharp
both,sharp,12,FDC,0.0,0.0,0.0,503,0.01647316103379722,0.005964214711729622,0.027833001988071572,both | sharp
both,sharp,13,FC,0.021823061630218688,0.009940357852882704,0.03578528827037773,503,0.026230616302186878,0.013916500994035786,0.039761431411530816,both | sharp
both,sharp,14,FCD,0.00191948310139165,0.0,0.005964214711729622,503,0.013355864811133203,0.003976143141153081,0.02385685884691849,both | sharp
first,blurred,0,D,0.055603790613718417,0.03790613718411552,0.07581227436823104,554,0.32405054151624546,0.2851985559566787,0.36737364620938623,first | blurred
first,blurred,1,DC,0.04328880866425993,0.02707581227436823,0.061371841155234655,554,0.08705776173285198,0.0631768953068592,0.11371841155234658,first | blurred
first,blurred,2,DCF,0.3002734657039711,0.26173285198555957,0.33935018050541516,554,0.06773285198555958,0.04693140794223827,0.08844765342960288,first | blurred
first,blurred,3,DF,0.36438537906137186,0.3249097472924188,0.4043321299638989,554,0.1717472924187726,0.1407942238267148,0.2067238267148014,first | blurred
first,blurred,4,DFC,0.032615523465703976,0.018050541516245487,0.04693140794223827,554,0.14816606498194945,0.12093862815884476,0.17509025270758122,first | blurred
first,blurred,5,C,0.005367328519855595,0.0,0.01263537906137184,554,0.029722021660649814,0.016245487364620937,0.04332129963898917,first | blurred
first,blurred,6,CD,0.0017879061371841155,0.0,0.005415162454873646,554,0.007823104693140794,0.0018050541516245488,0.016245487364620937,first | blurred
first,blurred,7,CDF,0.039802346570397114,0.023465703971119134,0.05776173285198556,554,0.010498194945848376,0.0036101083032490976,0.019855595667870037,first | blurred
first,blurred,8,CF,0.08668501805054152,0.06498194945848375,0.11010830324909747,554,0.009870036101083031,0.0036101083032490976,0.018050541516245487,first | blurred
first,blurred,9,CFD,0.0,0.0,0.0,554,0.004765342960288809,0.0,0.010830324909747292,first | blurred
first,blurred,10,F,0.038092057761732856,0.023465703971119134,0.05415162454873646,554,0.051090252707581225,0.032490974729241874,0.0703971119133574,first | blurred
first,blurred,11,FD,0.008868231046931406,0.0018050541516245488,0.016245487364620937,554,0.022548736462093863,0.010830324909747292,0.036101083032490974,first | blurred
first,blurred,12,FDC,0.003680505415162455,0.0,0.009025270758122744,554,0.04763176895306859,0.030685920577617327,0.06592960288808661,first | blurred
first,blurred,13,FC,0.016282490974729242,0.007220216606498195,0.02707581227436823,554,0.01148014440433213,0.0036101083032490976,0.021660649819494584,first | blurred
first,blurred,14,FCD,0.003562274368231047,0.0,0.009025270758122744,554,0.005815884476534296,0.0,0.01263537906137184,first | blurred
first,sharp,0,D,0.2686673306772908,0.2290836653386454,0.30876494023904383,502,0.3326175298804781,0.28884462151394424,0.3815239043824701,first | sharp
first,sharp,1,DC,0.04608266932270916,0.029880478087649404,0.06573705179282868,502,0.08602788844621514,0.061752988047808766,0.11155378486055777,first | sharp
first,sharp,2,DCF,0.2057569721115537,0.17131474103585656,0.2410358565737052,502,0.06719521912350597,0.045816733067729085,0.08764940239043825,first | sharp
first,sharp,3,DF,0.2307310756972111,0.1952191235059761,0.26698207171314714,502,0.17754980079681273,0.14342629482071714,0.21314741035856574,first | sharp
first,sharp,4,DFC,0.021875498007968126,0.0099601593625498,0.035856573705179286,502,0.1554183266932271,0.1254980079681275,0.18829681274900395,first | sharp
first,sharp,5,C,0.0,0.0,0.0,502,0.025820717131474102,0.012898406374501995,0.04183266932270916,first | sharp
first,sharp,6,CD,0.0,0.0,0.0,502,0.006665338645418326,0.0,0.013944223107569721,first | sharp
first,sharp,7,CDF,0.017950199203187245,0.00796812749003984,0.029880478087649404,502,0.009027888446215139,0.00199203187250996,0.018974103585657327,first | sharp
first,sharp,8,CF,0.09313745019920318,0.06772908366533864,0.11752988047808766,502,0.008362549800796811,0.00199203187250996,0.017928286852589643,first | sharp
first,sharp,9,CFD,0.0020209163346613544,0.0,0.0060258964143423575,502,0.004262948207171315,0.0,0.0099601593625498,first | sharp
first,sharp,10,F,0.10153386454183264,0.07569721115537849,0.12749003984063745,502,0.04711553784860557,0.027888446215139442,0.06678286852589636,first | sharp
first,sharp,11,FD,0.00200996015936255,0.0,0.00597609561752988,502,0.02184860557768924,0.0099601593625498,0.03386454183266932,first | sharp
first,sharp,12,FDC,0.0,0.0,0.0,502,0.04548605577689243,0.027888446215139442,0.06573705179282868,first | sharp
first,sharp,13,FC,0.00991035856573705,0.00199203187250996,0.0199203187250996,502,0.008270916334661354,0.00199203187250996,0.017928286852589643,first | sharp
first,sharp,14,FCD,0.0,0.0,0.0,502,0.004330677290836653,0.0,0.01195219123505976,first | sharp
second,blurred,0,D,0.0,0.0,0.0,567,0.08039506172839507,0.059964726631393295,0.10405643738977072,second | blurred
second,blurred,1,DC,0.0,0.0,0.0,567,0.06458201058201059,0.04585537918871252,0.08641975308641975,second | blurred
second,blurred,2,DCF,0.02630070546737213,0.014109347442680775,0.03880070546737213,567,0.05,0.031746031746031744,0.06794532627865957,second | blurred
second,blurred,3,DF,0.0,0.0,0.0,567,0.011481481481481481,0.003527336860670194,0.021164021164021163,second | blurred
second,blurred,4,DFC,0.014086419753086419,0.005291005291005291,0.024691358024691357,567,0.00998589065255732,0.0026014109347442704,0.01763668430335097,second | blurred
second,blurred,5,C,0.6277610229276895,0.5873015873015873,0.6666666666666666,567,0.34058201058201054,0.29889770723104053,0.3818783068783068,second | blurred
second,blurred,6,CD,0.0,0.0,0.0,567,0.07078306878306878,0.04938271604938271,0.09347442680776014,second | blurred
second,blurred,7,CDF,0.0053359788359788355,0.0,0.012345679012345678,567,0.0984373897707231,0.07583774250440917,0.12522045855379188,second | blurred
second,blurred,8,CF,0.2627345679012345,0.2275132275132275,0.2998236331569665,567,0.1375026455026455,0.10842151675485008,0.1657848324514991,second | blurred
second,blurred,9,CFD,0.0,0.0,0.0,567,0.07192239858906525,0.05114638447971781,0.09347442680776014,second | blurred
second,blurred,10,F,0.04403086419753086,0.02821869488536155,0.06172839506172839,567,0.022194003527336862,0.010582010582010581,0.03443562610229273,second | blurred
second,blurred,11,FD,0.0,0.0,0.0,567,0.002275132275132275,0.0,0.007054673721340388,second | blurred
second,blurred,12,FDC,0.0,0.0,0.0,567,0.004691358024691358,0.0,0.010582010582010581,second | blurred
second,blurred,13,FC,0.019522045855379186,0.008818342151675485,0.031746031746031744,567,0.02328042328042328,0.012345679012345678,0.03527336860670194,second | blurred
second,blurred,14,FCD,0.0,0.0,0.0,567,0.011887125220458554,0.004365079365079367,0.021164021164021163,second | blurred
second,sharp,0,D,0.0,0.0,0.0,504,0.07433730158730156,0.04856150793650794,0.0992063492063492,second | sharp
second,sharp,1,DC,0.0019414682539682538,0.0,0.005952380952380952,504,0.06039682539682539,0.03968253968253968,0.08134920634920635,second | sharp
second,sharp,2,DCF,0.0019265873015873014,0.0,0.005952380952380952,504,0.046845238095238086,0.027777777777777776,0.06547619047619048,second | sharp
second,sharp,3,DF,0.0,0.0,0.0,504,0.009928571428571429,0.001984126984126984,0.01984126984126984,second | sharp
second,sharp,4,DFC,0.005887896825396824,0.0,0.013888888888888888,504,0.008488095238095237,0.001984126984126984,0.017857142857142856,second | sharp
second,sharp,5,C,0.7158482142857142,0.6765873015873016,0.7540178571428569,504,0.3516547619047619,0.30753968253968256,0.3968253968253968,second | sharp
second,sharp,6,CD,0.0,0.0,0.0,504,0.07240079365079365,0.051587301587301584,0.09722222222222222,second | sharp
second,sharp,7,CDF,0.004010912698412698,0.0,0.00992063492063492,504,0.1015873015873016,0.07738095238095238,0.12896825396825398,second | sharp
second,sharp,8,CF,0.23104563492063496,0.19642857142857142,0.26790674603174575,504,0.14248809523809525,0.11403769841269841,0.1746031746031746,second | sharp
second,sharp,9,CFD,0.0,0.0,0.0,504,0.07467063492063492,0.051587301587301584,0.09523809523809523,second | sharp
second,sharp,10,F,0.019855158730158726,0.00992063492063492,0.03373015873015873,504,0.02029365079365079,0.008878968253968257,0.03373015873015873,second | sharp
second,sharp,11,FD,0.0,0.0,0.0,504,0.0019285714285714284,0.0,0.005952380952380952,second | sharp
second,sharp,12,FDC,0.0,0.0,0.0,504,0.00417063492063492,0.0,0.00992063492063492,second | sharp
second,sharp,13,FC,0.019969246031746032,0.00992063492063492,0.03373015873015873,504,0.020289682539682538,0.007936507936507936,0.031746031746031744,second | sharp
second,sharp,14,FCD,0.0,0.0,0.0,504,0.01051984126984127,0.001984126984126984,0.01984126984126984,second | sharp
