,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
inc_hier,0,-2773.446042060852,65.31448698043823,0.0,0.9455335665684701,44.753362533590476,0.0,True,log
global_hier,1,-2835.299590110779,65.23989200592041,61.85354804992676,4.6906109695679155e-12,44.402977133458634,9.188677090863843,True,log
incremental,2,-2942.8982362747192,2.585956573486328,169.4521942138672,0.05022052316163758,40.245156214354594,18.00473105066577,True,log
global,3,-2997.386513233185,1.6589179039001465,223.94047117233276,0.004245910265201713,39.37072023204234,18.981058656391113,True,log
