variant,alpha,order_bias,usefulness_order_scale,signed_order_scale,planned_mixture_weight,observation_rmse,observation_mae,observation_correlation,observation_r2,condition_rmse,condition_mae,condition_abs_zrdc_residual,condition_abs_erdc_residual,condition_abs_brdc_residual,mechanism_count,free_parameter_count,description,grid_id,elpd_loo,elpd_loo_se,grid_pareto_frontier
planned_usefulness_mixture,2.0,1.5,0.0,,0.25,0.36980190099905563,0.29738770878950693,0.2866530801402476,0.08216998835389121,0.059250786611551975,0.05270737577659732,0.06627010266447188,0.028504753852320864,0.06334727081299923,5,5,convex mixture of greedy local and planned usefulness-order speakers,1259,,,False
planned_usefulness_mixture,4.0,1.5,1.0,,0.5,0.37005913195975865,0.3009725204595753,0.2862482537237291,0.08193806275988438,0.059363054076965835,0.05172381620030492,0.07430812461083862,0.043612120497577025,0.03725120349249911,5,5,convex mixture of greedy local and planned usefulness-order speakers,2196,,,False
planned_usefulness_mixture,1.5,1.5,4.0,,0.75,0.36992145136790855,0.2971680723197081,0.2867447833244833,0.08222257076380486,0.06014417700263912,0.05355391770309221,0.06647968104933835,0.027687643780423453,0.06649442827951482,5,5,convex mixture of greedy local and planned usefulness-order speakers,835,,,False
planned_usefulness_mixture,3.0,1.0,0.5,,0.5,0.37021770755146727,0.3227069932952793,0.28729209595901806,0.08253674840052563,0.06031218307205938,0.05321335590552998,0.07773565828079343,0.04250627048544667,0.03939813895034985,5,5,convex mixture of greedy local and planned usefulness-order speakers,1662,,,False
planned_usefulness_mixture,3.0,1.5,4.0,,0.5,0.3701851190986499,0.2998764642540374,0.2862696299668157,0.08195030104133759,0.06035082454138323,0.05422374930295195,0.072784741333274,0.044754816695172006,0.04513168988040984,5,5,convex mixture of greedy local and planned usefulness-order speakers,1758,,,False
planned_usefulness_signed_order,3.0,1.5,,6.0,,0.3701546240845581,0.29938006345493867,0.28590738200967114,0.08174303108762403,0.06055683249092361,0.055104860951984615,0.07124158863638116,0.04157415585511573,0.052498838364456984,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,1780,,,False
planned_usefulness_signed_order,1.0,1.5,,6.0,,0.3701546240845581,0.29938006345493867,0.28590738200967114,0.08174303108762403,0.060556832490923626,0.055104860951984656,0.07124158863638119,0.041574155855115764,0.052498838364456984,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,394,,,False
planned_usefulness_signed_order,2.0,1.5,,6.0,,0.3701546240845581,0.29938006345493867,0.28590738200967114,0.08174303108762403,0.06055683249092363,0.05510486095198464,0.07124158863638116,0.041574155855115744,0.052498838364457026,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,1318,,,False
planned_usefulness_signed_order,1.5,1.5,,6.0,,0.3701546240845581,0.29938006345493867,0.28590738200967114,0.08174303108762403,0.06055683249092363,0.05510486095198464,0.0712415886363812,0.04157415585511577,0.05249883836445697,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,856,,,False
planned_usefulness_signed_order,4.0,1.5,,6.0,,0.3701546240845581,0.29938006345493867,0.28590738200967114,0.08174303108762403,0.060556832490923654,0.05510486095198466,0.0712415886363812,0.041574155855115764,0.052498838364457026,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,2242,,,False
planned_usefulness_mixture,4.0,1.5,1.0,,0.75,0.3701246834801062,0.2980123821783699,0.28644456176035066,0.08205048696207934,0.061168347568700376,0.053280055148370455,0.0739975575603163,0.02394383058507649,0.061898777299718585,5,5,convex mixture of greedy local and planned usefulness-order speakers,2197,,,False
planned_usefulness_mixture,1.5,1.0,0.0,,0.5,0.37020631453233377,0.3205798604755536,0.2874969700704532,0.08265450779969108,0.062231920634790334,0.056307045555229585,0.07473015977133823,0.0690576585268516,0.02513331836749892,5,5,convex mixture of greedy local and planned usefulness-order speakers,732,,,False
planned_usefulness_mixture,1.5,1.5,4.0,,0.5,0.3704738668341002,0.29709094390793894,0.2869058838462534,0.08231498618559983,0.0633654703343856,0.05636521161832762,0.07497898506994374,0.02778924126579367,0.06632740851924544,5,5,convex mixture of greedy local and planned usefulness-order speakers,834,,,False
planned_usefulness_mixture,3.0,1.5,2.0,,0.75,0.3706843748873946,0.2974694694417875,0.28662459303375043,0.08215365733176305,0.06453118730808884,0.0566146424034883,0.07911479200898437,0.02475431536549672,0.06597481983598381,5,5,convex mixture of greedy local and planned usefulness-order speakers,1747,,,False
planned_usefulness_mixture,4.0,1.5,1.5,,0.5,0.3709995694533194,0.30166972375191115,0.2862836474819857,0.08195832681558986,0.06470961084929533,0.0559858442507448,0.08614656090955727,0.045654587451415235,0.036156384391261905,5,5,convex mixture of greedy local and planned usefulness-order speakers,2202,,,False
planned_usefulness_mixture,3.0,1.5,0.0,,0.25,0.3711538494321692,0.3011174199472884,0.2861215445610917,0.08186553826202476,0.06558218742764861,0.057599200524240446,0.08648486912271698,0.045407898025334376,0.04090483442466998,5,5,convex mixture of greedy local and planned usefulness-order speakers,1721,,,False
planned_usefulness_mixture,2.0,1.0,3.0,,0.25,0.3712398677271904,0.32271987202837515,0.2874007568360224,0.08259919502991847,0.0659266955811628,0.05641582591427429,0.09302597283862281,0.03834445377122594,0.03787705113297413,5,5,convex mixture of greedy local and planned usefulness-order speakers,1223,,,False
planned_usefulness_mixture,3.0,1.0,1.0,,0.5,0.3713348551969569,0.3233938311900988,0.2873232403375105,0.08255464443804682,0.06646618661709673,0.05764858195967006,0.09174101078266164,0.039738802881010823,0.04146593221533773,5,5,convex mixture of greedy local and planned usefulness-order speakers,1668,,,False
planned_usefulness_mixture,1.5,1.5,4.0,,0.25,0.3710925920200077,0.29701772685966005,0.28702866062326204,0.08238545201918374,0.06679252672131424,0.059176505533563045,0.08347828909054911,0.027890838751163882,0.06616038875897613,5,5,convex mixture of greedy local and planned usefulness-order speakers,833,,,False
planned_usefulness_mixture,1.5,1.0,1.0,,0.75,0.37110132458583117,0.3205964764829679,0.28769339528638205,0.08276748969140647,0.06735032643241268,0.060488998257784025,0.08554251515123124,0.07149398075450306,0.024430498867617764,5,5,convex mixture of greedy local and planned usefulness-order speakers,745,,,False
planned_usefulness_mixture,3.0,1.5,0.5,,0.25,0.3716030844446034,0.3014062257046762,0.28615542052427434,0.08188492469542429,0.06795995433814965,0.05939211064948575,0.09157930518178278,0.04646998247934928,0.0401270442873252,5,5,convex mixture of greedy local and planned usefulness-order speakers,1727,,,False
planned_usefulness_mixture,1.0,1.5,4.0,,0.75,0.3713063371983406,0.29708722436831625,0.28679517334190985,0.08225147145221612,0.06804454154116742,0.05978841704653142,0.08530637008753698,0.024888921327959414,0.06916995972409784,5,5,convex mixture of greedy local and planned usefulness-order speakers,373,,,False
planned_usefulness_mixture,2.0,1.5,2.0,,0.5,0.37133283872541706,0.29718294627600883,0.28685823018319573,0.0822876442238353,0.06809384324063168,0.05980578239410955,0.08672988929902217,0.02587530982675247,0.06681214805655401,5,5,convex mixture of greedy local and planned usefulness-order speakers,1284,,,False
planned_usefulness_mixture,3.0,1.5,6.0,,0.75,0.3715346930935296,0.3007613501692046,0.2864690728376247,0.08206452969244832,0.06818249687025509,0.060818376153787795,0.09051900309260225,0.0466615136651595,0.04527461170360162,5,5,convex mixture of greedy local and planned usefulness-order speakers,1765,,,False
planned_usefulness_mixture,4.0,1.5,0.5,,0.75,0.371427054846213,0.2980386475737971,0.2863212590342394,0.08197986337495201,0.06849505882175431,0.058534749514731726,0.0905193965307464,0.020819051554288197,0.06426580045916061,5,5,convex mixture of greedy local and planned usefulness-order speakers,2191,,,False
planned_usefulness_mixture,3.0,1.5,8.0,,0.75,0.37172897008092676,0.3009879168078114,0.28719371327804144,0.08248022894642988,0.068894319207719,0.06088548507126521,0.09053574512282314,0.05627176091797014,0.03584894917300238,5,5,convex mixture of greedy local and planned usefulness-order speakers,1771,,,False
planned_usefulness_mixture,2.0,1.5,3.0,,0.75,0.3715474110557196,0.2971199012883663,0.2868696435939602,0.08229419241572576,0.06928926992831735,0.06071128334479661,0.08870321349354984,0.024946118436778443,0.06848451810406155,5,5,convex mixture of greedy local and planned usefulness-order speakers,1291,,,False
planned_usefulness_mixture,1.5,1.5,0.0,,0.0,0.37177729586069647,0.29695673195576044,0.28710066464840256,0.0824267916415545,0.07039530106962752,0.06198779944879843,0.09197759311115436,0.027992436236534145,0.0659933689987068,5,5,convex mixture of greedy local and planned usefulness-order speakers,796,,,False
planned_usefulness_mixture,1.5,1.5,0.5,,0.0,0.37177729586069647,0.29695673195576044,0.28710066464840256,0.0824267916415545,0.07039530106962752,0.06198779944879843,0.09197759311115436,0.027992436236534145,0.0659933689987068,5,5,convex mixture of greedy local and planned usefulness-order speakers,802,,,False
planned_usefulness_mixture,1.5,1.5,1.0,,0.0,0.37177729586069647,0.29695673195576044,0.28710066464840256,0.0824267916415545,0.07039530106962752,0.06198779944879843,0.09197759311115436,0.027992436236534145,0.0659933689987068,5,5,convex mixture of greedy local and planned usefulness-order speakers,808,,,False
planned_usefulness_mixture,1.5,1.5,1.5,,0.0,0.37177729586069647,0.29695673195576044,0.28710066464840256,0.0824267916415545,0.07039530106962752,0.06198779944879843,0.09197759311115436,0.027992436236534145,0.0659933689987068,5,5,convex mixture of greedy local and planned usefulness-order speakers,814,,,False
planned_usefulness_mixture,1.5,1.5,2.0,,0.0,0.37177729586069647,0.29695673195576044,0.28710066464840256,0.0824267916415545,0.07039530106962752,0.06198779944879843,0.09197759311115436,0.027992436236534145,0.0659933689987068,5,5,convex mixture of greedy local and planned usefulness-order speakers,820,,,False
planned_usefulness_mixture,1.5,1.5,3.0,,0.0,0.37177729586069647,0.29695673195576044,0.28710066464840256,0.0824267916415545,0.07039530106962752,0.06198779944879843,0.09197759311115436,0.027992436236534145,0.0659933689987068,5,5,convex mixture of greedy local and planned usefulness-order speakers,826,,,False
planned_usefulness_mixture,1.5,1.5,4.0,,0.0,0.37177729586069647,0.29695673195576044,0.28710066464840256,0.0824267916415545,0.07039530106962752,0.06198779944879843,0.09197759311115436,0.027992436236534145,0.0659933689987068,5,5,convex mixture of greedy local and planned usefulness-order speakers,832,,,False
planned_usefulness_mixture,1.5,1.5,6.0,,0.0,0.37177729586069647,0.29695673195576044,0.28710066464840256,0.0824267916415545,0.07039530106962752,0.06198779944879843,0.09197759311115436,0.027992436236534145,0.0659933689987068,5,5,convex mixture of greedy local and planned usefulness-order speakers,838,,,False
planned_usefulness_mixture,1.5,1.5,8.0,,0.0,0.37177729586069647,0.29695673195576044,0.28710066464840256,0.0824267916415545,0.07039530106962752,0.06198779944879843,0.09197759311115436,0.027992436236534145,0.0659933689987068,5,5,convex mixture of greedy local and planned usefulness-order speakers,844,,,False
